id	lemma	partOfSpeech	token	context
interest.n.bnc.00004121	interest	n	interest	Salim reads about their doings in his magazines of popular science, and letting Ferdinand into the secret of his  interest , he feels he is revealing his true self.
interest.n.bnc.00002363	interest	n	interests	Her course teacher has given her a reading list, and the library staff are good at helping students with all sorts of  interests .
interest.n.bnc.00088051	interest	n	interests	Walker, which bought out GKN's steel stockholding  interests  two years ago, has a market share of 20 per cent.
interest.n.bnc.00081528	interest	n	interest	His service in the Royal Artillery in the Second World War took him to the Middle East, and there he was able to develop his  interest  in military architecture through the study of the citadel at Damascus, and the siege of the crusader castle of Krak des Chevaliers.
interest.n.bnc.00077806	interest	n	interests	Oskar Lafontaine, the SPD leader in the Saarland, has argued vociferously that a modern mass party like the SPD could not afford to have its policies confined to the narrow  interests  of employed industrial workers.
interest.n.bnc.00073610	interest	n	interests	Desmond Fennell, QC, the Bar's chairman, said that he was greatly encouraged by Lord Donaldson's indication that the  interests  of justice objective would prevail.
interest.n.bnc.00080018	interest	n	interests	Grand Metropolitan, which is believed to be keen to sell its extensive brewing  interests , came to life in late trading, jumping 21p to 599p as the story flowed that Sir James Goldsmith and friends were stake-building.
interest.n.bnc.00009356	interest	n	interests	On the one hand they subscribed to the annual Irish parliamentary party fund and, on the other, they publicly praised the Irish party as the true political representatives of the Irish people and its  interests  in the British parliament.
interest.n.bnc.00073596	interest	n	interests	In many of them, particularly criminal cases, the  interests  of the client may be quite different from those of the public.
interest.n.bnc.00077801	interest	n	interests	Tactically to combine the  interests  of a miner and an environmentalist just does not work.
interest.n.bnc.00012640	interest	n	interest	I've lost  interest  in it, I said.
interest.n.bnc.00061375	interest	n	interest	Stencilling is an easy way of producing a complex decoration that will add  interest  to any area of bare wood.
interest.n.bnc.00080695	interest	n	interests	Increasingly the Prime Minister is regarded by many swing voters as unconstructive and isolationist rather than a determined defender of British  interests .
interest.n.bnc.00084855	interest	n	interests	Mr Lenarduzzi's sleep is also disturbed by the thought that the  interests  of the nation may only be served at the expense of local needs or, indeed, that purely academic considerations might distort the wider implications of a proper education.
interest.n.bnc.00008176	interest	n	interests	However, in the  interests  of Western European stability and its own financial position, the British government is perhaps still putting off the final offer either British withdrawal or some form of power-sharing with catholic nationalists in the hope of loyalists coming round to what is seen as a more reasonable position.
interest.n.bnc.00068429	interest	n	interests	The point has a particular relevance to the work of those who believe, like Foucault, following Nietzsche, that truth is a mere rhetorical device, employed in the  interests  of oppression, and say so at length.
interest.n.bnc.00077798	interest	n	interests	It has not always been easy for those working class voters who see the Greens as an undisciplined bunch, inimical to the  interests  of industrial society, to keep up with the SPD's enthusiastic appetite for environmental matters.
interest.n.bnc.00068271	interest	n	interest	By the late seventies some British academics were displaying a wary but sympathetic  interest  in early or classical structuralism, particularly as it was expounded in Culler's widely read Structuralist Poetics, a lucid, urbane work which suggested that structuralism might, without too much difficulty, be adopted to existing academic practice.
interest.n.bnc.00076192	interest	n	interest	Members of both groups either behaved badly at conferences or had no  interest  in improving race relations.
interest.n.bnc.00058049	interest	n	interest	Real ale sales are growing, and there is increased  interest  in Britain's brewing heritage, but the threat to traditional pubs remains as severe as ever.
interest.n.bnc.00001240	interest	n	interest	The Romanian Government, WHO and UNICEF have taken a great  interest  in our education programme and are actively looking for ways to use it as a model for Health Education in Romania.
interest.n.bnc.00051241	interest	n	interest	He initially mistook his  interest  for an academic one and outlined plans to write a book.
interest.n.bnc.00019131	interest	n	interest	I smiled a smile that was meant to signify  interest  in this excursion, but Carla was far too intelligent to believe it showed anything of the sort.
