id	lemma	partOfSpeech	token	context
write.v.20	write	v	wrote	Ryder and Weaver have exchanges as stilted as anything in Plan 9 From Outer Space --surprisingly, since Whedon (who wrote Buffy the Vampire Slayer , Toy Story , and did the uncredited rewrite of Speed ) has a pretty good ear.
write.v.21	write	v	write	Because we believe everyone in our community should have an opportunity to learn to read and write, we are asking you to help by sending your contribution to Indy Reads today.
write.v.22	write	v	written	Critics napalm the summer's second Earth-meets-asteroid movie, "an assault on the eyes, the ears, the brain, common sense and the human desire to be entertained" (Roger Ebert, the Chicago Sun-Times ). The Washington Post 's Stephen Hunter finds it "so predictable it could have been written by a chimp."
write.v.23	write	v	written	More important, even VandeHei eventually admits they wouldn't be particularly unqualified: Baxter, he notes, is a "defense maven" who has "written for Jane's Intelligence Review " and "chairs a ballistic missile defense advisory group for Representative Curt Weldon."
write.v.24	write	v	written	The LAT , taking advantage of its time-zone-based later close, reports that there is: In a van linked to the shooter, police found a book written by a former member of the American Nazi Party.
write.v.25	write	v	write	. On yet another occasion I had to write to a colleague by the name of Robert who had had the effrontery to criticize me, and I wanted to do so in a firm but studiedly polite tone.
write.v.26	write	v	written	Literary style described the way that something was written, expressed, or performed.
write.v.27	write	v	writing	so like often what i'll do is i'll call up and say hi i'm Carla from XYZ company and i'll say excuse me uh what's your name again and uh act like i'm writing it down and could i have your last name Carla
write.v.28	write	v	written	The layout and organizational aesthetics of Chicano yardas are unique enough that folklorists and cultural geographers have written about them.
write.v.29	write	v	write	Because the customer must write, call, or e-mail these retailers with a specific purchase request, these firms are able to capture actual consumer demand rather than sales numbers alone.
write.v.30	write	v	wrote	He taught Gikuyu at the University College, London and also wrote a book on the Kikuyu language in 1937.
write.v.32	write	v	writes	"I appear to be caught in a catch 22; so far I have not spent over $250 per year on the Web site," he writes.
write.v.33	write	v	written	The dissent, written by Justice Harlan, explicitly addressed the problem of unequal bargaining power between owners and bakers:
write.v.34	write	v	written	For example, as Dershowitz himself has written, judges pretend to believe police who lie about illegal searches.
write.v.35	write	v	writes	In "Adam's Curse," Yeats writes in apparently effortless couplets, demonstrating what he says about writing--what is demanding is made to look natural and easy.
write.v.36	write	v	wrote	Here Picasso, Braque, and Juan Gris developed Cubism, while Modigliani painted his own mysteries and Apollinaire wrote his first surrealistic verses.
write.v.37	write	v	write	We had taken years to write it, so why would we want someone who says, 'I think this part should go over here and that character is really a woman'?"
write.v.38	write	v	wrote	And to the first lady, I'm sorry I wrote that at Yale Law School you wore the "loose-fitting, flowing pants favored by the Viet Cong" and hung out with com-symps.
write.v.39	write	v	wrote	Well, Ben Stein wrote in Slate a while back attributing the bull market to new understanding about the lack of risk in equity investments.
write.v.40	write	v	writing	I keep writing about a "supposed" or "alleged" shortage, because the dearth of info-tech workers is an illusion.
write.v.41	write	v	write	Since the Monica Mess broke, Drudge has apparently been so busy giving interviews and making television appearances that he's had no time to write his famed dispatches.
write.v.42	write	v	Writing	The Times informs that a journal, Philosophy and Literature , has started to hold an annual Bad Writing Contest, in which leading scholars take the prize.
write.v.43	write	v	writing	The papers report that as part of its anti-impeachment lobbying, the White House legal team went on the offensive yesterday, writing a letter to Hyde accusing Ken Starr of deliberately leaving exculpatory statements he'd turned up out of the formal report he tendered to Congress.
write.v.44	write	v	wrote	However, when he explored the reasons for the omission, he found that the group that wrote the latest version of the American College of Surgeons resource guide did not have access to data that proved that treatment had any value.
write.v.45	write	v	writing	A smart firm will have these people working on pro bono matters, writing articles ... "
write.v.46	write	v	write	"A young Audrey Hepburn as refashioned for the post-grunge crowd" (Elysa Gardner, Entertainment Weekly ). Cynics contend she's a "producer's puppet," a pretty face who can't write songs or sing (David Thigpen, Time ).
write.v.47	write	v	written	Some people prize anonymous speech: The Federalist Papers were written in that voice.
write.v.48	write	v	write	It takes a lot of work to write about Jordan.
write.v.49	write	v	Write	The "Back Page" of the recent New Yorker "Cartoon" issue features a wacky contest: Write a caption for a Jack Ziegler drawing of a girl on her front porch shouting something about the man in the suit struggling up the path with a huge globe on his shoulders.
write.v.50	write	v	writes	Ken Kesey writes a short sketch about drinking on skid row.
write.v.51	write	v	written	Other books, written with his brother, deal with other aspects of language; in addition to two novels, he has written five books on politics among which-- curiously--is not included his Dictionary of Politics , entitled Safire's New Political Dictionary in its later incarnations.
write.v.52	write	v	write	A stilus was the sharp-pointed tool used to write on wax tablets and, by inference, stilus also referred to the way that something was written.
write.v.53	write	v	written	Almost all publications on Chicanos and Mexicanos up to that date had been written by Anglo American sociologists or anthropologists, and the few published Hispano scholars, such as Aurelio Espinosa and Arthur Campa, were only known within a narrow circle of folklore specialists.
write.v.54	write	v	writing	yeah well i tried writing letters to get it straightened out but it uh it took about eight months and i finally said cancel the account and
write.v.56	write	v	wrote	C. P. Snow wrote of the two cultures, science and the humanities, never to mix.
write.v.57	write	v	wrote	Some months ago, in the article "," he wrote about how much he respected Richard Nixon.
write.v.58	write	v	writes	Writing of his dead wife, he writes under her stylistic regime.
write.v.59	write	v	wrote	He published essays expounding these views in 1973, before he ever wrote a novel, then again in 1989, after Bonfire of the Vanities became a huge best seller.
write.v.60	write	v	wrote	Prudie will let "Fussbudget From Parma Heights," a k a Neil Swartz, speak for all who wrote to set Prudie straight.
write.v.61	write	v	writing	I'm writing a poem about you.
write.v.62	write	v	writes	"Here's what strikes Miss Manners as a fair division of labor," she writes on her favorite subject, child rearing: "She will nag adults to teach manners to children, and everyone else will find them the time in which to do this."
write.v.63	write	v	wrote	"No home ever reaches its highest blessedness and sweetness of love and its richest fullness of joy till sorrow enters its life in some way," wrote one minister quite typically in an 1882 family advice manual.
write.v.64	write	v	writes	Tuesday night, Drudge writes that federal investigators possess taped phone conversations that substantiate the rumors of a presidential affair.
write.v.65	write	v	writes	"Their loss of control has been jarring to our traditional media and political organizations, who had sat astride a tight monopoly over politics and news," Katz writes in Virtuous Reality . "They fought back and have been fighting ever since, complaining that these new interactive media are dangerous and destructive of public discourse.
write.v.66	write	v	Writing	Writing at the end of the seventeenth century, British philosopher John Locke characterized the child as a tabula rasa.
write.v.67	write	v	writing	We hope another commission, writing in the future about another attack, does not again find this quotation to be so apt.
write.v.68	write	v	wrote	Commentator Patrick Besson wrote that the new sanctions were the equivalent of "pushing under water the head of someone who is already drowning," and asked, "This international community, is it you?
write.v.69	write	v	writes	3) L'affaire Lewinsky is the superior drama: "Nobody writes better scripts than Washington, D.C." (Stephen Hunter, the Washington Post ). Sidebar: Hollywood reporters say Universal Studios is panicking over when to release Mike Nichols' adaptation of the Clinton satire Primary Colors , currently due out in March.
write.v.71	write	v	wrote	I once had such an ugly experience with the customer-service department of one of those companies that I wrote its president a letter of complaint on the letterhead of an impressive magazine in which I stated my intention of reporting in print how unpleasant it had been dealing with his company at every conceivable opportunity and that I would consider myself to be doing a service to my readers thereby.
write.v.72	write	v	wrote	Diaz counters that with a quotation from a letter Heymsfield wrote to St. Luke's general counsel that denies any bias (not that anyone would expect him to admit any) and asserts that Metabolife is "trying to suppress information regarding a potentially unsafe product."
write.v.73	write	v	writing	Chatterbox decided the time had come to conduct a poll of his own, asking various political writers and commentators who had written about this question, or (more typically) had written or commented publicly about writing or commenting publicly about this question, whether they'd ever used cocaine.
write.v.74	write	v	write	DES MOINES, Iowa--No sooner do I write a few nice words about Lamar than I run smack into him and his red-polo-shirted entourage at the Iowa State Fair.
write.v.75	write	v	written	A similar notion surrounds the word till , which many would suggest is a somehow less formal shortening of until , the shortening of which is properly written 'til . As it happens, the original form was till , with until being formed from unto `up to' + till . The citations in the OED , which are rather thin on the ground for early 13th-century (Middle) English, show the two forms to be of virtually contemporaneous origin.
write.v.76	write	v	written	This is a reminder that by 1798, when Northanger Abbey was written, the Gothic fashion had embraced architecture.
write.v.77	write	v	write	run and jogged uh i've always enjoyed doing it by myself and and no no not with the sense that was a a chore or something that i was having to do i i've really enjoyed just the activity and and uh i write software uh as far as the job and so getting getting out and being active uh is uh uh helps out the the it's a change the change the change of pace and just getting out and around and and i find that i can often you know often uh when i get around to doing it then i i feel better when i get back to work and the and uh
write.v.78	write	v	wrote	just sent it to you that's weird you'd think that they would have wrote a letter or at least a telephone call you know telling you that this is what was happening you know
write.v.79	write	v	wrote	The Huxley property, explained our host, was really just a crater as a fire had destroyed the building where Aldous wrote and took his LSD, where Laura struggled on alone until 1979.
write.v.80	write	v	writing	because they'll arrest someone and you know go through all that paperwork and writing a report and all this and having all kinds of evidence and you have to even be careful how you arrest them how you talk to them uh you know what they say
write.v.81	write	v	write	oh it's it's real easy to get addicted to them you know you get out on a shopping spree frenzy and uh just charge it all and then you don't have to write a check or anything
write.v.82	write	v	wrote	The Austrian economist Joseph Schumpeter wrote about this kind of turbulence in capitalist economies.
write.v.83	write	v	wrote	"Industrial society," wrote Clark Kerr, president of the University of California at Berkeley, in 1960, "might undermine freedom 'in the workplace,' but the compensation was the greater range of 'alternatives in goods and services,' and thus 'a greater scope of freedom' in Americans' 'personal lives.
write.v.84	write	v	wrote	Deborah Lipstadt, in her book Denying the Holocaust, wrote that we should not publicly debate unacceptable as well as obviously false claims, and thus she advanced a remedy as powerful as governmental censorship.
write.v.85	write	v	written	Perhaps it says that the first lady feels that she can accomplish more in the real world by doing rather than talking, or perhaps she feels that the public has had its fill of interviews and answers to written questions from such female luminaries as Linda Tripp, Paula Jones, and Monica Lewinsky.
write.v.86	write	v	write	As for correcting the problem, when a response is called for, cross out the offending form of your name and write in what you would prefer.
write.v.87	write	v	writes	(When he writes, "Let no one read me who is not a mathematician," he is using the term loosely, to suggest a rigorous cast of mind.)
write.v.88	write	v	wrote	But when the book was reissued in 1987, Glazer wrote an introduction full of rueful reflections.
write.v.89	write	v	wrote	Here, Henry David Thoreau, philosopher, essayist, poet, and friend of Emerson, lived in a cabin from 1845 to 1847, and wrote Walden.
write.v.90	write	v	wrote	Lane Kirkland, the former president of the AFL-CIO, comes in for rough treatment in Reich's book, and he wrote a bitter letter complaining about it.
write.v.91	write	v	written	But, still, if that song had not been written or if he had not heard it at an impressionable age, his reaction would have been different when the rain fell.
write.v.92	write	v	writes	The Daily Newsprint reviewer writes that Titanic II: The Kitchen Sink is "a spectacular failure," and the producer buys ads declaring, " 'Spectacular'--the Daily Newsprint ." Well, not all bad habits start out in cyberspace and spread to traditional media--sometimes it happens the other way.
write.v.93	write	v	wrote	After the election, Holbrooke wrote a memo to Warren Christopher and Anthony Lake advocating the strategy known as "lift and strike"--lifting the arms embargo that prevented the Muslims from defending themselves, and bombing the Bosnian Serbs.
write.v.94	write	v	writing	But that kind of welfare reform costs more, not less, than just writing a check.
write.v.95	write	v	write	(The role of a few key funders, like the Coors and Olin Foundations, in building an intellectual facade for late 20 th -century conservatism is a story that somebody needs to write.)
write.v.96	write	v	wrote	The Times says that a novel she wrote in 1986 contains entire passages from a scholarly book that preceded it by 50 years.
write.v.97	write	v	wrote	On June 28, Clarke wrote Rice that the pattern of al Qaeda activity indicating attack planning over the past six weeks "had reached a crescendo."
write.v.98	write	v	written	As Benjamin Schwarz and Christopher Layne have written: "Just as Yugoslav President Slobodan Milosevic was not deterred by U.S. action against Iraq; Saddam Hussein was not deterred by U.S. action in Panama, Manuel Antonio Noriega was not deterred by U.S. action in Grenada, Lebanon and Vietnam; Ho Chi Minh was not deterred by U.S. action against North Korea; and Kim Il Sung and Joseph Stalin were not deterred by U.S. action against Adolf Hitler."
write.v.99	write	v	wrote	"For more than a year it has been customary to say that the peace talks are blocked, paralyzed, in grave danger, moribund," the paper's Jerusalem correspondent wrote Monday.
write.v.100	write	v	written	The clip cleverly gives the impression that Morales is actually saying what's written on screen and sourced to a local paper: that he opposes longer sentences as a deterrent against crime.
