id	lemma	partOfSpeech	token	context
dark.j.86	dark	j	dark	Toru's conversations with the lieutenant yield an enduring image: a dry well, whose dark silences facilitate thought and force people to confront their demons.
dark.j.87	dark	j	dark	There's no right to say, "Your money or your life" to a stranger in a dark alley; there's no right to spread intentional falsehoods about your product or your enemy's character.
dark.j.88	dark	j	dark	Wander freely along the secluded canals past the dark timbered houses, all situated in very narrow, zigzagging streets to hamper enemy attack.
dark.j.89	dark	j	dark	Late in the book, Lewis remarks bitterly on press coverage that referred to Bond as "light-skinned, dashing, erudite, articulate" and to Lewis as "short, squat, thick-necked, balding, dark, scowling, a sharecropper's son."
dark.j.90	dark	j	dark	She defends the retracted CNN story on nerve gas used against American defectors in Vietnam as "solid with the facts," and alleges that she is the victim of a dark CNN public relations conspiracy.
dark.j.91	dark	j	dark	But more intriguing was the Globe 's report on Patsy's grooming habits: With her marriage "wrecked" by the strain, she reportedly slipped away to a $2,300-a-week Georgia spa, where, because she "is always concerned about her upper lip getting hairy," she had a much-needed lip wax "to clear away the dark bristles."
dark.j.92	dark	j	dark	Newsweek counters by interviewing Larry David, Seinfeld 's co-creator and "dark genius."
dark.j.93	dark	j	dark	But if two holes are open, then one gets the famous interference pattern of light and dark interfering circles spreading from the centers on the photon-counter surface that were the peaks of the mounds seen when hole or hole was open.
dark.j.94	dark	j	dark	A few years ago, writer Tim Egan branded as "Northwest Noir" the dark, damp movements that creep out of this moldy greenhouse: grunge music, Twin Peaks , serial killers.
dark.j.95	dark	j	dark	In any case, since your brother-in-law's nearest and dearest want to keep Miss Congeniality away from holiday gatherings, Prudie suggests you and your coterie of concerned friends decide on a designated yenta (which is how it may be perceived) and that person must tell him flat out that people who care about him do not like the way he is being treated, and they see dark days ahead.
dark.j.96	dark	j	dark	One wonders whether the dark and shadowy world of his photographs might have had some association in his mind with the ambivalence he felt toward the Jews he posed in such excruciating positions.
dark.j.97	dark	j	dark	At the supermarket, I stared for a long time at the delectable dark green foliage and deep red stem and spine of Swiss chard.
dark.j.98	dark	j	dark	The road clings precariously to the side of lush, green mountains cleft by deep, dark ravines and often zig-zags on itself in the tightest of hairpin bends.
dark.j.99	dark	j	dark	San is first seen sucking a wound of her huge wolf mother, then, as the gore drips from her mouth, training her dark eyes on Ashitaka with feral hatred.
