id	lemma	partOfSpeech	token	context
read.v.33	read	v	read	While the adaptation is respectful, it "mostly misses the humor, lyricism and emotional charge of Frank McCourt's magical and magnificent memoir" and unfortunately becomes "something resembling a conventional tale of a gifted young man's struggle to lift himself out of oppressive circumstances" (Todd McCarthy, Variety ). The harshest complaint: It's just "two hours and 20 minutes of beautifully photographed rain, mud, blood, lice, vomit, dead babies, and whining" (Owen Gleiberman, Entertainment Weekly ). The more upbeat take: The movie is "a thinner version of the novel, but you still get a drama that has you laughing and brokenhearted" (Desson Howe, the Washington Post ). (Click here to read an excerpt from the book.)
read.v.34	read	v	reading	Now reading that, wouldn't you think the original story said something about that source?
read.v.35	read	v	reading	"After reading your wrap-up I've come to the conclusion that you don't ride Amtrak very much and that you're getting your train perceptions from old movies.
read.v.36	read	v	read	They meet on Sundays and lampoon Christians: "Right about now," says one, "the folks in town are sitting in church, waving a book that makes no sense and that most of them haven't even read."
read.v.37	read	v	read	In other words, there are some who believe that we might be well advised to attend to what Milton, Donne, Dryden, Jefferson, Franklin, Lincoln, Byron, Shelley, Keats, Austen, Alcott, Dickens, and thousands of others have contributed to the molding of the language in all its reflexes and who find it difficult to understand the usefulness to be derived from an analysis of idle telephone and flatmate conversations, student essays read by no one other than the instructor charged with their marking, business letters read by no one other than their (individual) recipients, non-printed examination scripts exposed to nobody, social letters, classroom lessons, business transactions (between, for example, architect and 2 clients and solicitor and client), and so on.
read.v.38	read	v	reading	An easel in the corner suggests that this is his own house, in which case, the woman sunk deep into an easy chair, reading a newspaper may be his Irish mistress.
read.v.39	read	v	read	yeah on that same topic have you ever read anything about you know the Amelia Earhart story whatever happened with her
read.v.40	read	v	read	If you want to read it as it should be read, just reply to this email with "I want to read" in the subject heading.
read.v.41	read	v	read	so it was it was i saw the movie and that's what uh made me want to read the book Candice Bergen was in the movie i'm a real big fan of hers so
read.v.42	read	v	reading	and because of that i see i work with adolescents specifically so i i see a lot of kids with with various problems right now some of the things i'm working with are kids that are dealing with sexual abuse so a lot of the books i've been reading uh have to do with with helping them get through uh those issues
read.v.43	read	v	read	Nor would there be an eVective procedure to prepare the cosmic computer in a proper initial state, read in the data, and read out its computation.
read.v.44	read	v	reading	late for work he stands there reading an old love letter
read.v.45	read	v	read	The Hebrew expression in the Sixth Commandment, lo tirtsach, is generally read: Thou shall not commit murder.
read.v.46	read	v	read	Editor's note: As we read that column, we find no allegation that Jim Lehrer was not truthful.
read.v.47	read	v	reading	Michael Isikoff's review of Christopher Ruddy's Vincent Foster book ("The Strange Case of Christopher Ruddy") is very revealing--namely that Isikoff wrote the review without reading the book.
read.v.48	read	v	read	Where were the ancient groves with thick canopies and filtered light whose mysteries lured the children I read about in books?
read.v.49	read	v	read	Of course it can't be read by those familiar with only Greek and Roman letters; nor can all the beautiful Chinese and Japanese characters in this exhibition, similarly reduced to abstract motifs by our inability to recognize what they say.
read.v.50	read	v	read	A stroll along the footpath allows you to read some of the sad ends that they suffered.
read.v.51	read	v	read	He decreed that trains and buses, in addition to running on time, had to carry signs that read "Non bestemmiare per l'onore d'Italia."
read.v.52	read	v	reading	The results prove beyond a doubt that reading Slate is good for you.
read.v.53	read	v	read	If you missed our previous links, click to read about 1) how Will's relationship with the Gipper and 2) the between Will's views and Reagan's policies.
read.v.54	read	v	read	Nonetheless, the more anti-MS propaganda I read, the more pro-MS I get.
read.v.55	read	v	reads	If Chatterbox reads the 22nd Amendment to the Constitution correctly, that means Gore can only run for the presidency once, in 2000.
read.v.56	read	v	read	The most committed were well-educated mothers, who read about conditioning methods in magazine articles and government bulletins on child care.
read.v.57	read	v	read	You have to read a while in all the papers before you find out that no one thinks Byrd's motion will pass when he makes it.
read.v.58	read	v	read	He urged Muslims to read the Qur'an and the Hadith for themselves, not to depend solely on learned interpreters like himself but to hold one another to account for the quality of their observance.
read.v.59	read	v	read	(To read an unedited version of the entire exchange, click and scroll to the bottom of the page.)
read.v.60	read	v	read	Today's Washington Post has quotes from Y2K chatrooms about disappointed doom-expecters threatening to sue, but they have yet to read that law.
read.v.61	read	v	reads	Times today that reads "Time, Space Obsolete in New View of Universe."
read.v.62	read	v	read	(Click here to read Computernewsdaily 's reprint of the Globe piece, by Jordana Hart; Chatterbox found the article while cruising Jim Romenesko's MediaGossip.com.)
read.v.63	read	v	read	Fodor's has suggested itineraries, Access and Frommer's have rating systems, but it still seems that you've got to read the entire book to make sure you're not missing something that you'd enjoy, and that can be wearisome no matter how well they're written.
read.v.64	read	v	read	The Washington Post (which I know you don't read) broke this story in a front-page story on Sunday, forcing the secretary of energy to launch an investigation, and all but admit that the government lied about this contamination for years.
read.v.65	read	v	reading	What are the magazines I look forward to reading?
read.v.66	read	v	reading	A delightful piece reviews a newly published collection of obituaries culled from the New York Times . The piece argues that reading early 20 th century obits reminds us how unheroic modern times are, and insists that British obits are more fun: English wit finds its highest expression in archly noting others' deaths.
read.v.67	read	v	reading	Although the book is described lightly as a tool-kit-- and indeed Mills's Summary lists questions through which a text can be analyzed for its representations of gender-- Feminist Stylistics is a complex, many-layered approach to reading that enables a reader to look beneath overt content in order to see hidden messages which, while often unrecognized by both writer and reader, nevertheless reinforce and help to legitimatize stereotypical notions about gender differences embedded in our culture.
read.v.68	read	v	read	that's right that's right that's that's right and i think it is a big problem with them using drugs from what you read you know but uh
read.v.69	read	v	read	no no i don't work yeah and so i'm one of those few old-fashioned moms and we uh i spend the whole day with Tara and we go and do things and we read books and we play and you know it's just it's great and i did the same thing with Taylor uh who's my first grader she's also a girl and uh i think i think i can tell a real difference um Taylor has excelled in school like i just i never imagined she would she's at the top of her class in everything even though she's almost two year younger than almost all the kids in her class
read.v.70	read	v	read	i don't know if you've ever read Jonathan Livingston Seagull but it's something like that it's something like that they sort of move up to levels and and they have to decide whether or not they're good enough and as it turns out you know it's uh they meet there and fall in love and stuff like that
read.v.71	read	v	read	so right that they they can talk a good game but uh being a historian it's uh you know you read all that clear back at least to the turn of the century with all of the mess after first world war
read.v.72	read	v	read	If you join the Old Guard aboard the "torpedo Content before anyone's even read the piece in question" bandwagon, it's less salutary for you.
read.v.73	read	v	read	I read your response to the writer who wondered how he should introduce his grandmother's beau.
read.v.74	read	v	read	And, although I got a Ph.D. in philosophy many years ago and have thought and read about these matters ever since, heaven (or whatever) knows I don't have too many answers that I feel confident about.
read.v.75	read	v	read	(Think about it: If you can't read, what else are you going to do but eat?)
read.v.76	read	v	read	Enter the Fray, read Irving's dispatches, and maybe send him a message of support.
read.v.77	read	v	read	(Of course, if you read the fine print, it only promised to bring such a proposal up for a vote.)
read.v.78	read	v	read	He got his share of bad press, for which I take--and am given--entirely too much credit (read my December 1986 feature story in Discover by clicking ). By 1985, when Prusiner's own papers were still suggesting that the prion hypothesis was at best a long shot, he won a $4-million congressional award "to determine the structure of prions and how they cause disease."
read.v.79	read	v	read	Whenever I go, I recall an essay I read in college.
read.v.80	read	v	read	Carl Soderstrom agreed with Gentilello that alcohol-related research must be published not in substance abuse journals, but in publications read by emergency and trauma surgery staff.
read.v.81	read	v	read	One of the Cole case agents read the lead with interest, and contacted "Jane" to obtain more information."
read.v.82	read	v	read	The Shopping Avenger also had no idea so many people read Slate . The complaints, as Alan Simpson would say, have come pouring in over the transom.
read.v.83	read	v	read	We read about a few hundred of the most prominent ones.
read.v.84	read	v	read	Late yesterday the Justice Department released a statement saying that the grandmothers had made "a very compassionate and heartfelt plea" to be reunited with Elian but that the matter is now (read "tied up") in federal court.
read.v.85	read	v	reading	He didn't pull a Dan Quayle and brag about reading Plato in the original Latin.
read.v.86	read	v	read	(To read Ballot Box's take on the notorious Bush bio, click here.)
read.v.87	read	v	read	Given the front-page headlines garnered when the United States bombed the Chinese embassy in Belgrade back in May, where would you figure to read about yesterday's word from the United States that it was paying $4.5 million to victims of the raid?
read.v.88	read	v	reads	More Mailer bashing: In the Washington Post , Steven Moore says that Norman Mailer's retelling of Jesus' life reads "like a simplified novelization [of the gospels] for grade-school children."
read.v.89	read	v	reads	How it came about the the myth could take the place of history, and feed both fiction and utopia, that fiction in the form of dogma of various kinds could take the place of science, that science could progressively dominate fiction, that history, in eliminating myth, could itself become a science, at the cost of a ruthless battle between the imaginary and the real--a battle whose outcome, even today, remains unclear--this story reads like a novel: and in any case, doesn't the word history itself, which designates a succession of facts through time, also encapsulate the word story: a tale, a fable, an imaginary account?
read.v.90	read	v	reading	let's see mine's pretty easy actually uh i just got done reading a a magazine or a couple magazine articles about the uh new Saturns
read.v.91	read	v	read	I mean, Joe Schmoe on the street is not someone who's read all sorts of biology books."
read.v.92	read	v	read	well i just read something in fact i think it was today about how the public a lot of private or a lot of the public schools now are going to uniforms
read.v.93	read	v	read	i'm in graduate school so i have a really weird schedule and i don't know i really don't have time for T V and newspaper just i wouldn't i wouldn't have time to read it so i'm
read.v.94	read	v	read	there is somebody and i read uh i can't remember who it is but there's a really famous
read.v.95	read	v	reading	Even if the law changes, even if there is a nominally new constitution, the process of reading the new document will gravitate toward the old.
read.v.96	read	v	read	I then had to read several book spines, using a well-adapted, pseudo-binary-search algorithm I have developed in my brain over the years, looking for the author's name.
read.v.97	read	v	Reading	Reading about this, you realize that laundry could be so large and rare a project only because the palace was supplied with hundreds and hundreds of available garments, along with hundreds and hundreds of sheets and blankets, and kept on making more.
read.v.98	read	v	read	In medieval times the High Cross of the Norman city, where decrees and notices of excommunication were read out, stood on the High Street.
read.v.99	read	v	reading	The old building with its splendid Salle de Travail (reading room, 1863) is being transformed into a research library of specialist collections for scholars.
read.v.100	read	v	read	In May, the National Enquirer 's cover read "Bob Hope's Tragic Last Days" and inside told of his "Brave Last Goodbye."
