id	lemma	partOfSpeech	token	context
state.n.25	state	n	state	The Americans will claim elements 104 (rutherfordium, after physicist Ernest Rutherford) and 106 (seaborgium, after nuclear physicist Glen Seaborg); the Russians get element 105 (dubnium, after the Joint Institute of Nuclear Research in Dubna, Russia); and the Germans 107 to 109 (respectively bohrium, after Danish quantum physicist Niels Bohr; hassium, after the German state of Hesse, where it was discovered; and meitnerium, after German physicist Lise Meitner).
state.n.26	state	n	state	And the California state medical board has suspended the license of a black doctor who had been touted for years as one of affirmative action's success stories.
state.n.27	state	n	state	But American law prohibits individual contributions in excess of $25,000 per year (up to $20,000 to a national party and $5,000 to state and local parties in a given year; up to $1,000 to a candidate in a given election).
state.n.28	state	n	state	On the whole, the national press has a sneering stereotypical view of the state, which you'd think was overrun with oil-slicked bumpkins, tyrannical high-school football coaches, mechanical-bull-riding smoothies, and the odd computer geek, but no one sneers with more relish than the Times . Maybe it dates back to the trouble Molly Ivins had as the paper's Denver bureau chief.
state.n.29	state	n	state	Moreover, should the state be funding activities that the general public finds offensive or services that compete with public services?
state.n.30	state	n	states	According to the NYT , both General Accounting Office auditors and a special federal panel say most states are failing to comply with a 1989 law requiring lead screening for children on Medicaid.
state.n.31	state	n	State	The operating permit modification process consists of preparation and submission of the application to the applicable State or local regulatory agency.
state.n.32	state	n	state	huh yeah well here it here in Massachusetts i mean we have a just like the rest of the country we have a a server budget problem and and often here uh people are are angry about their taxes being so high and the ideal of the higher taxes is help us to pay off the high deficit in the state
state.n.33	state	n	state	or the state money or whatever it is and i just sometimes many times i end up feeling like i'm paying too much in taxes
state.n.34	state	n	states	The vaquero was originally Hispanic or Mexican, or Indian, and herded cattle in the Far West in the states of California, Nevada, Oregon, Arizona, Utah, and Washington, whereas the cowboys who herded cattle in the southern states were usually Negro or Anglo.
state.n.35	state	n	state	i for instance i haven't voted since i was eighteen just like i'm twenty two now and i don't live at i live out of the state that i'm registered to vote in and it's just and like you said unless there's something really important i just don't take the time
state.n.36	state	n	state	like my kids they're all making more than my husband was making when he retired from the state
state.n.37	state	n	state	well see we were under uh the state prisons were under a mandate to uh it was over crowded and the federal came in and said hey you know you have either got to build more prisons or let people go
state.n.38	state	n	state	oh that's true well now any uh just believe in just about any state in the union uh uh a death uh or uh yeah death verdict is an automatic uh appeal
state.n.39	state	n	states	yes i think most states do have capital punishment yes
state.n.40	state	n	states	In a number of states, additional resources are now available for civil legal assistance:
state.n.41	state	n	state	And as noted before, according to transition state theory a catalytic task corresponds to a catalyst binding the distorted, hence high-energy, molecular configuration corresponding to the transition state of a reaction with high aYnity and binding the substrate and product states with, in general, lower aYnity.
state.n.42	state	n	states	Also, elections for the presidency begin to take on the quality of a national referendum in place of a compilation of preferences by the individual states.
state.n.43	state	n	states	By the 1820s and '30s, most states were allowing all white men to vote (before that, they had to own land), and President Andrew Jackson was leading his famous "war" on the national bank.
state.n.44	state	n	state	For a poor Southern state, Arkansas has a proud heritage of progressive politics running from Senate Majority Leader Joe T. Robinson; to the first elected female senator, Hattie Caraway, in the 1930s; to Senators J. William Fulbright, David Pryor, and Dale Bumpers; through Governor and President Clinton.
state.n.45	state	n	states	The final budget deal allows states to divert up to 15 percent of child-insurance funds to these other purposes.
state.n.46	state	n	state	They represented fundamental splits--between supporters of constitutional democracy and its opponents, between friends and enemies of human rights, between people who believe in limited government and those who want an overweening state.
state.n.47	state	n	state	That makes Texas the third state to settle such a case, joining Florida and Mississippi.
state.n.48	state	n	state	Researchers continue to debate whether preschoolers actually view pretending as a mental state rather than just a series of actions mirroring real life.
state.n.49	state	n	state	Besides, let's say I grant you that Eleanor is responsible (in part) for the nanny state.
state.n.50	state	n	states	The upshot, notes the Post , is that the government is now having the states pay for Viagra for men but not for birth control or infertility treatments for women.
state.n.51	state	n	state	The papers also say the two parties have arrived at compromises regarding the Palestinian National Covenant (which currently calls for the destruction of Israel), the arrest of suspects wanted in Israel and the release of Palestinians from Israeli jails, but that the issue of whether or not Arafat might declare the territory he administers an independent state still remained a sore point.
state.n.52	state	n	states	51 A review of state statutes, including those of the District of Columbia, revealed that 38 states have a provision that allows third-party payors to issue policies that deny payment for injuries sustained while intoxicated.
state.n.53	state	n	state	If you've got limited resources and you think you can do it, and the court does help, then maybe this is the one thing that you forego in order to pay for something else," said Sally Fox, a former state representative who helped write the legislation to establish Family Courts and who used to be the state director of Family Court operations.
state.n.54	state	n	state	Example 1: Suppose that there are two alleles, each at 50% frequency in the population, one (R) conferring resistance and one (S) conferring susceptibility in the homozygous state.
state.n.55	state	n	states	The states demand that Microsoft stop bundling additional programs with Windows.
state.n.56	state	n	state	It would be the first state visit since the 1989 Tiananmen Square massacre.
state.n.57	state	n	state	The highlights: wakeboarding, actor Vince Vaughn, the state of New Mexico (Roswell, Georgia O'Keeffe), roller coasters.
state.n.58	state	n	state	We do receive some funding from the state and the University, but we must rely on private gifts for any costs above the basic necessities.
state.n.59	state	n	states	Under the act, cities and states are suing to take control of their prisons back from the courts.
state.n.60	state	n	state	Does he really want to risk becoming known in his home state as a Shill for Hill?
state.n.61	state	n	states	On Fox News Sunday , Tony Snow points out that Bush's national lead hasn't budged--despite his trouble in New Hampshire--but Brit Hume predicts that Bush's debate performances will start a popularity slide in the early primary states.
state.n.62	state	n	states	Michael Oreskes ( This Week ) wonders whether Iowa and New Hampshire matter at all: They represent a tiny fraction of nominating delegates, and the value of their traditional spoils--such as early press coverage--has diminished as other states have moved their primaries closer to the first two.
state.n.63	state	n	state	The section allows States to continue, and to administer, such a program in their state implement plans under the NOx SIP call for 2008 and thereafter.
state.n.64	state	n	state	Or take the state in which I live, Mississippi: should that be abbreviated MS , or is that for Missouri?
state.n.65	state	n	state	However, the Departments point out that the rules have been designed to be the least burdensome alternative for state, local, and tribal governments.
state.n.66	state	n	state	i come from a state that has well i originally come from a state that has uh the death penalty i come from Florida and uh they're pretty liberal on it they tend to like fry people left and right which go ahead
state.n.67	state	n	state	is that uh murder was rampant i mean uh horse horse thieving and was rampant down here in the old days and i bet you can go to any town within the state and find a hanging tree
state.n.68	state	n	state	okay well i don't know what the laws are in your state uh in order to get a license i was uh thoroughly checked out it took over seven months to get myself approved
state.n.69	state	n	state	so we kind of got moved around but it was pretty nice because you know we lived in San Antonio for a while and all i mean i guess it's nice if you have family that lives somewhere else and you want to be next be near them you can see it switch through the company to over at that state or whatever
state.n.70	state	n	state	but again one of our one of our problems is that uh our legislature and the state and our national congress the majority of the members there of are lawyers
state.n.71	state	n	state	um i don't know i haven't lived here let's see we moved lived out of state in Wisconsin and we just we lived here ten years ago and when we first lived here we lived we were in Garland East Richardson and um doesn't seem like it was quite as humid
state.n.72	state	n	state	well well i teach in the suburb of Dallas and and uh my kids go to school in another suburb of Dallas and uh with very very good school systems and they're considered you know one of the top three in the state both of them you know and it seems like a lot of the Orientals make sure that their kids go to these schools
state.n.73	state	n	state	That is, there is no short description of the behavior of the system of equations, they must instead be solved by an algorithmic system that follows the trajectory in the state space of the system by tiny incremental steps.
state.n.74	state	n	State	No State shall make or enforce any law which shall abridge the privileges or immunities of citizens of the United States.
state.n.75	state	n	state	Prediction: Showers across the state might deter Democrats, but if it stops raining in Atlanta that could be good news for Democratic gubernatorial candidate Roy Barnes and Democratic Senate candidate Michael Coles.
state.n.76	state	n	states	As the American philosopher Quentin Smith has pointed out, "If God created the universe with the aim of making it animate, it is illogical that he would have created as its first state something whose natural evolution would lead with high probability only to inanimate states ." The only way God could have ensured the appearance of creatures in his own image was by repeatedly intervening and making adjustments to steer the evolution of the world away from lifeless disaster.
state.n.77	state	n	states	Many of the refugees were nobles of the Chetri warrior caste from Rajasthan; forging new feudal states in Nepal, they were responsible for reinforcing Hinduism at the expense of Buddhism.
state.n.78	state	n	state	Phil Gramm, R-Texas, another former economics professor, Armey has avoided budget hypocrisy by eschewing the pork barrel--some of the military bases he closed were in his state.
state.n.79	state	n	state	David "I Made Paula Jones Famous" Brock, who wants everyone to know that he deeply regrets single-handedly bringing down the president, isn't the only journalist to have reported the allegations of Arkansas state troopers who claim to have procured women for then-Gov. Clinton.
state.n.80	state	n	states	But leave it to the WSJ to observe that for all the press hoopla, very few voters have actually seen the ads, because so far, they have only aired in ten states.
state.n.81	state	n	state	The secretary of defense directed the nation's armed forces to Defense Condition 3, an increased state of military readiness.
state.n.82	state	n	state	The Bahrain Tribune led on a statement by Turkish Deputy Premier Bulent Ecevit that the U.S. objective in Iraq was to set up a Kurdish state in northern Iraq and to control the price of oil.
state.n.83	state	n	states	Meanwhile, the Sunday New York Times reported that the states--with an eye on the November elections--are already celebrating the New Golden Age with tax cuts.
state.n.84	state	n	states	Over the last three years, 44 states have begun reforming their welfare programs using "waivers" from the Clinton administration.
state.n.85	state	n	state	And it is precisely for this reason that, however important their stories may be, they do not provide a basis for generalizing about the state of masculinity today.
state.n.86	state	n	state	Whatever happened to the separation between church and state?
state.n.87	state	n	state	He also promises to crack the whip on wayward legislators by publishing the "referenda results, broken down by state and congressional district," in the Hill , a congressional newspaper.
state.n.88	state	n	state	3. However, USEPA allows the use of indigenous species only where state regulations require their use or prohibit importation of the recommended species in Subsection 6.1.
state.n.89	state	n	state	As the OED2e delicately puts it, of timber or fruit in a state of incipient decay.
state.n.90	state	n	state	While the state boards of accountancy have the ability to impose much stiffer sanctions, including revoking a CPA's license to practice in a state, these boards have not exercised this sanction very frequently.
state.n.91	state	n	state	okay uh mandatory service yeah i don't think it's a good idea uh because we'd have to change the Constitution to to uh allow uh involuntary servitude uh in service to the government and i'm not sure that we could do that in such a way that we could avoid winding up a slave state
state.n.92	state	n	state	yeah that would right of course of course no that seems like we're in from New York state i guess you're you're pretty much your main concern is yes you sit there and to allow um you know taxes like crazy and all you do is see all the money go in a big funnel towards New York City
state.n.93	state	n	state	in in North Carolina for the state so i i work with Lotus and DataEase a lot so i i'm real familiar with that
state.n.94	state	n	state	no um because i don't mind are um passed away and my husband's are out of state so they're not they don't they just mainly have me
state.n.95	state	n	state	Keith Cunningham discusses the difference between the menudo from northern Arizona and that found in the southern part of the state and even compares the Tucson menudo to French cuisine.
state.n.96	state	n	state	I also plan to spend a few minutes discussing the state of USPS finances and mention a couple of other matters of more than passing interest---at least to me, and I hope to you.
state.n.97	state	n	state	I will live through years of therapists encouraging me to experience my psychic wounds, my feelings, with the idea that I can achieve a state of being in which pain can be experienced without debilitating consequences.
state.n.98	state	n	state	you don't do what they say and you not that i promote over government or anything but you know the the world's in a bad enough state
state.n.99	state	n	state	of stadiums yeah well i i mean to get up there i mean the the best i've been up here so far you know up in in in up state New York is uh is um
state.n.100	state	n	state	sure they should have them go out and doing stuff cleaning up or picking up dirt or weeds or who knows what something for the for the state since the state is paying for them they should get some kind of kind of work out of them
