id	lemma	partOfSpeech	token	context
win.v.60	win	v	won	Sports news: Cleveland Indians catcher Sandy Alomar Jr. won baseball's All-Star Game for the American League with a two-run, seventh-inning home run in his team's ballpark.
win.v.61	win	v	winning	And the lone Democrat, pollster Stanley Greenberg, says that center-left politicians are winning because voters think conservatives are extremist kooks.
win.v.62	win	v	won	In Arizona, where a heavy Hispanic turnout was 10-to-1 for Clinton, Democrats won for the first time since 1948.
win.v.63	win	v	won	, notes that he had only 10 percent support when he debated Minnesota's Democratic and Republican candidates for governor; six weeks later he won the election with 37 percent.
win.v.64	win	v	won	David Trimble, the province's designated first minister in a devolved government, was warmly praised in both Britain and the Irish Republic for having won the agreement Saturday of 58 percent of his Ulster Unionist Party to share power with republican Sinn Fein, its traditional enemy.
win.v.65	win	v	wins	Kevin Smith's low-budget romantic comedy--the third in a series that began with Clerks (1994)--wins favor for introducing a twist into the familiar boy-meets-girl plot--here, boy meets lesbian.
win.v.66	win	v	won	. . Thus the loss of China and Cuba and the loss now of Vietnam not only encourages other oppressed peoples (such as the blacks) by showing what the alternative is and that it can be won, but also costs the imperialists billions of dollars which they then have to take out of the oppression of these other peoples.
win.v.67	win	v	won	John Galliano won at $25,000 with a black cotton-satin hourglass corset covered with jeweled sprays and stars and faintly suggesting Jane Russell; followed at a great distance by a $2,000 Yoshibi Ishinuma bikini made entirely of swooping black coq feathers; and a Robert Beaulieu bikini made entirely of pale mink, available at a modest $750.
win.v.68	win	v	won	The political status quo under the United Bermuda Party continued until November 1998, when the PLP (Progressive Labour Party) won an unexpected landslide victory in the general elections.
win.v.70	win	v	winning	They are winning the science prizes and scholarships.
win.v.71	win	v	win	She and her colleagues could trust him to win peace without appeasement.
win.v.72	win	v	won	The coverage generally has two components: describing the deal and then saying who won.
win.v.73	win	v	winning	38 These include understanding of false belief, identifying the feelings of a puppet acting out emotionally charged situations (such as seeing a parent off on a trip), and explaining real-life causes of happiness, sadness, anger, fear, and mixed emotions (for example, why one might feel both happy and sad about winning a race against a friend).
win.v.74	win	v	winning	Other stories profile a superagent winning mammoth contracts for his baseball player clients, a rookie quarterback learning how to play the endorsements game, and NBA Commissioner David Stern, who micromanages the league's image, coordinating everything from media coverage to promotional "sock giveaways."
win.v.75	win	v	win	McGreevey, who came from behind to win the primary by a slim 2 percent, painted his opponent as a Newt Gingrich Democrat who had voted to cut Medicare and the school-lunch program and deprive children of vaccines.
win.v.76	win	v	won	Martina Hingis and Pete Sampras won the women's and men's tennis championships at Wimbledon . Sports writers lionized Hingis as a Wunderkind (she's 16, the youngest Wimbledon champ in a century) and Sampras as arguably the greatest player ever (he's on track to shatter the record for men's grand slam titles).
win.v.77	win	v	win	"Elders on Ice" observes the twilight careers of New York Rangers Wayne Gretzky and Mark Messier: The "greatest player ever" and the "most-driven player ever" are past their prime, but still know how to win.
win.v.78	win	v	winning	Gerry said he was planning to publish a column about how McCain was winning admiration in Washington for his maverick stance on campaign-finance reform.
win.v.79	win	v	win	Wanting still to win the case, he rehashes arcane and forgotten episodes from the Reagan-era scandal seemingly for his own benefit.
win.v.80	win	v	won	Furness, an exceptional individual who won a Congressional Medal of Honor during the Civil War, dominated the Philadelphia architectural scene for 20 years.
win.v.81	win	v	won	The generation that fought and won World War II is still with us, infusing in both blacks and whites a strong sense of a national mission well executed.
win.v.83	win	v	win	The tradition began in 1952, when teams needed eight playoff victories to win the Stanley Cup.
win.v.85	win	v	win	While sending out armies to destroy the Buddhist monasteries and confiscate their lands, he simultaneously fostered Christianity to win adepts away from the Buddhist faith.
win.v.86	win	v	win	Talking parrots, peacocks in full display, and cute lemurs will always win hearts.
win.v.87	win	v	won	Both the NYT and LAT make the point that the deal isn't about the operating system competition between the two companies, which Microsoft won long ago, but is about Microsoft's need to secure its business as the largest seller of programs for Macintosh computers (the NYT observes) and to bolster its position in Internet products (the LAT and Wall Street Journal observe.)
win.v.88	win	v	win	The conclusion: "The decision to go low, to do what ever it took to win, was a step-by-step and relatively open process involving large numbers of people."
win.v.89	win	v	won	Abbott, naturally, became a cult hero and won a guest spot on Friends . (Matua walked out of the ring.)
win.v.91	win	v	won	The sophisticated spin: Republicans won, by appeasing Christian conservatives who will reward them at the polls in November.
win.v.92	win	v	won	Pundits agreed that the GOP won the battle and lost the war: Gingrich's ethics case will drag on through congressional hearings; the GOP will then force the House Ethics Committee to close the case, enabling Democrats to cry "cover-up" for months afterward; members will have to vote again on his punishment; he'll be distracted, tarnished, and weakened; having lost prestige and twisted arms just to get re-elected, he'll have no clout left to keep his troops in line; the Republican policy agenda will languish; Gingrich will be forced to make concessions to Clinton in order to pass legislation and repair his own image; and, above all, Democrats will sing from Gingrich's rap sheet throughout the coming hearings on Clinton's ethical troubles.
win.v.93	win	v	win	Archaic rules let one passionate senator win out over reasoned argument.
win.v.94	win	v	winning	More extraordinary was Hatch's claim that he was the guy who talked Reagan into winning the Cold War.
win.v.95	win	v	winning	Jilted wives (the execs are overwhelmingly men) score huge court victories, winning money, property, and sometimes a large stake in their husbands' companies.
win.v.96	win	v	win	no what where they at this year uh they win in their division
win.v.97	win	v	won	73 -Robert Schumann came to live and study with Clara Wieck's father in 1830, and asked permission to marry Clara in 1837; Wieck objected, and did all he could to prevent the wedding before Clara's 21st birthday when she would be legally able without his consent; Robert and Clara filed a lawsuit, and won, but out of spite went ahead and married the day before her birthday, September 12, 1840.
win.v.98	win	v	win	The argument was close, but in the end the advocates of state power won in the Supreme Court the battle they could not win on the killing fields.
win.v.99	win	v	won	This is one of many churches built during the Christianization of territory won from the Moors by James I in legendary 13th-century battles; it stands on the site where a mosque originally stood.
win.v.100	win	v	won	Thurmond and Helms each won re-election in 1996, but this is likely to be the last term for both.
