id	lemma	partOfSpeech	token	context
part.n.28	part	n	parts	yeah we have um we have we went out to buy an American car so we bought um a Chevy Nova about three years ago and then we opened up the the hood and it said Toyota made in Japan right across the front of all the engine parts
part.n.29	part	n	part	yeah um-hum um-hum i think it takes a lot i i don't know i think your patient level must needs to increase as the child gets older i think that might be part of the problem with some people you know taking care of a baby i know is not an easy thing but when you have them in their their little feet are moving and you have to chase them down constantly i'm sure that's a whole new ball game
part.n.30	part	n	part	now the part about sewing that i never liked was laying out the material and the pattern and cutting it out if if somebody would lay it out for me
part.n.31	part	n	part	lake right on the border of Texas and Oklahoma there and and it had a the little little part that we were on was the peninsula with no trees so we were just stuck out in the water with uh nothing blocking us from this wind it's a wonder we didn't lose a lot more than that but uh i'm sure that was just
part.n.32	part	n	parts	Based on his analysis of pollen grains and plant images (imprints of flowers and other plant parts) taken from the shroud, Danin says the cloth existed in the eighth century, and maybe even before.
part.n.33	part	n	part	As part of this project, LSC solicited public comment via notices published in the Federal Register and on the LSC Website in November 2000.
part.n.34	part	n	part	Now consider all the primitive construction or deconstruction operations, pressing two parts together or adding a primitive part to a growing assemblage, or taking a part o another part or o an assemblage.
part.n.35	part	n	part	Billy Crudup (as Harrelson's best friend and business partner) is stiff, and Patricia Arquette, playing the object of both their desires, fails to generate the heat her temptress-extraordinaire part requires.
part.n.36	part	n	part	It is as much a part of the basic liberty protected under the due process clause as the right to be free from unjustified physical restraint.
part.n.37	part	n	part	Nixon detractors say the desultory comments about raising money were the operative (as they used to say) part of the conversation; Nixon defenders (of which I, as director of the Nixon library, of course am one) stress that the president said it would be wrong and that (if memory serves) "the White House can't do it."
part.n.38	part	n	part	Second, Medicare savings are supposed to provide the major part of the much-heralded deficit reduction projected for the next few years--$102 billion out of a total $127 billion from 1998 through 2002.
part.n.40	part	n	part	In contrast, one has to wonder about the longevity of its main rival in the linguistic marketplace right now: talking the talk, but not walking the walk --a vivid expression from black English that seems lately to have become a mandatory part of the repertoire of white politicians, corporate executives, consultants, motivational speakers, newscasters, and sportswriters.
part.n.41	part	n	parts	In her "Ethnographic Museum" series she arranges mergers of African and Asian sculpture and Western body parts, asking: "Who's the primitive now?"
part.n.42	part	n	part	It even has a fortified head (cimorro) that is part of the city walls.
part.n.43	part	n	part	With Disney's brand name perhaps stronger than ever--its theme parks, movie studios, and merchandising machine booming--the fact that the part of the company unconnected from that brand is struggling must make Eisner wonder whether this was an investment that needed to be made.
part.n.44	part	n	part	"Paula Jones is but one part of a larger mosaic," Carville charged on Larry King Live , weaving together reports that Jones, Arkansas troopers, and other Clinton accusers had received right-wing money.
part.n.45	part	n	part	Goldman's voice is part of a rising chorus of high-profile victims' rights advocates.
part.n.46	part	n	part	A NYT front-pager reports that because so many members of the House and Senate now have personal experience with the difficulties posed by aging, infirm parents and other relatives, the issue of how to help alleviate the cost of long-term care for the elderly and disabled is at last becoming part of Congress' agenda.
part.n.47	part	n	part	None of the papers mention it, but the trial outcome is part of a disturbing recent trend in U.S. military justice.
part.n.48	part	n	part	The papers report that as part of its anti-impeachment lobbying, the White House legal team went on the offensive yesterday, writing a letter to Hyde accusing Ken Starr of deliberately leaving exculpatory statements he'd turned up out of the formal report he tendered to Congress.
part.n.49	part	n	part	Standard screens may not perform as well in these patient subgroups that may represent a considerable part of the ED population.
part.n.50	part	n	part	They also stressed the synergy between improvements of every part of the Agency and the capabilities that the CTC or stations overseas could draw 41 on in the war on terror.
part.n.52	part	n	part	Bottom line: This was the worst part for Clinton, so he'll scrap settlement talks and proceed to trial May 27.
part.n.53	part	n	part	During the studio era of the 1930s and '40s, talent costs were kept artificially low by a code negotiated between producers and actors at the depth of the Depression as part of FDR's National Recovery Act.
part.n.54	part	n	part	But in fact, I think the flag answer was the reflection of a different and less laudable tendency on McCain's part: his instinct to play up to the press.
part.n.55	part	n	part	But get this: That's not the funny part.
part.n.56	part	n	part	Speaker Dennis Haskert said that last month Republicans in Congress had discussed with Bush's aides their budget strategy, part of which defers earned income credit payments totaling $8.7 billion.
part.n.57	part	n	part	Traditionally in America, dependence was dishonorable for men; women were allowed to be taken care of, as part of caring for others; men instead have been pushed to become self-reliant.
part.n.58	part	n	part	The spike was bent, either by driving it against the lower side of the bore or by pounding the part inside the cannon with the rammer, so that the rod could not be removed easily.
part.n.59	part	n	part	Illusion has been a part of architecture ever since the ancient Greeks made columns with a gently swelling taper to deceive the eye.
part.n.60	part	n	part	so what part of California are you from oh really i have a good friend there
part.n.61	part	n	part	do you have to pay to do that or is it part of your benefits
part.n.62	part	n	parts	This folk character is more known in northern New Mexico than in other parts of the Southwest.
part.n.63	part	n	part	yeah well it's a big part of their market
part.n.64	part	n	part	yeah uh it's part of the problem with guns in general they got hundreds out there you know the only experience they got is the you know the last couple times they got about half looped and went out and the gun and went out in the woods and started blowing up bottles
part.n.66	part	n	part	of in in in an obscure part of the defense department
part.n.67	part	n	part	see i don't think that is right i think the United States should but they put down and go over there and be and just go over there and go through it period you know find out where they are some people know the government knows that's the bad part
part.n.68	part	n	parts	Changing the type of fabric, even if the thread color is the same, generally demands adjustment of the thread tensions and other parts of the machine.
part.n.69	part	n	part	39 Female genital mutilation (FGM) is the term used to refer to the removal of part, or all, of the female genitalia.
part.n.70	part	n	part	yeah well and that i think that's maybe part of it that that the um and it you know if i owned the team i think you'd like them to do well but the question of losing big big money that what didn't didn't did Steinbrenner actually make money on the
part.n.71	part	n	part	one little ball here and there yeah and this guy's beating you up so i don't mind the beating up part i i actually feel the tennis balls would hurt
part.n.72	part	n	part	strangely enough the roads weren't that the the roads themselves were okay um there wasn't given that um sort of things hit and and for some reason i don't i don't quite understand why they maybe the ice didn't have anything to grab onto the roads themselves weren't weren't like covered in a solid sheet of ice things seemed to be okay um especially given that you know the next day it was forty degrees um you know everything started to melt and then the roads themselves icewise were okay it was just that um there were there were power lines down everywhere on the road and there were trees downed everywhere and wherever you drove was sort of like driving through an obstacle course you didn't want to have to wind up hitting um you know hitting a tree or hitting a power line or hitting a phone line or anything else that was the rough part of it they closed school for kids for like a week just just because of that so
part.n.73	part	n	parts	An editorial in Ma'ariv criticized Israeli Prime Minister Ehud Barak for making "public and superfluous statements" about wanting to change parts of the Wye agreement, such as the timetable for Israeli withdrawals from the West Bank, without first talking privately to Palestinian leader Yasser Arafat.
part.n.74	part	n	part	Commitment: Statewide technology plans required as part of the State Planning Initiative.
part.n.75	part	n	parts	The universe is vastly nonergodic above modest levels of molecular complexity, let alone with respect to gross motions of parts of the universe with respect to one another.
part.n.76	part	n	part	African Americans were part of the public, and they should be entitled, as a matter of equality with others, to have access to public transport, theaters, and hotel accommodations.
part.n.77	part	n	part	Key to success: Vince McMahon, WWF president, has made himself part of the "storyline."
part.n.78	part	n	parts	In fact, the chat rooms, filled with regular folk, are the most popular parts of AllPolitics.
part.n.79	part	n	part	For its part, the Plain Language Action Network, a government task force charged with promoting the regulations, states on its Web site, "We are guided by a small steering committee."
part.n.80	part	n	part	Catastrophic fires destroyed a large part of the city in 1421 and again in 1452.
part.n.81	part	n	part	My recent orthopedic difficulties were in no way related to any unwillingness on my part to discuss these or any other matters with attorneys for Paula Jones, Independent Counsel Kenneth Starr, or the media.
part.n.82	part	n	part	If you owned no part of corporate America 30 years ago, because you were poor, you lost nothing.
part.n.83	part	n	part	One of the reasons Eggleston cited was that Clinton's discussions were part of a defense against possible impeachment proceedings.
part.n.84	part	n	part	The goal is to help trauma surgeons and emergency physicians realize that dealing with alcohol problems is an integral part of their job.
part.n.85	part	n	parts	That would result, he said, in the destruction of the West Wing and parts of the residence.
part.n.86	part	n	part	If the creators of cartoons are intentionally or unintentionally giving children the idea that gay people are part of the big, happy human family, that's a good thing, not a bad one.
part.n.87	part	n	part	Everybody reports inside that a Memphis civil jury decided, in a lawsuit brought by the family of Martin Luther King, that a retired local cafe owner was part of a conspiracy involving "governmental agencies" in the 1968 King murder.
part.n.88	part	n	part	Here is part of his description of female sexual arousal, for example: "When a woman is sexually aroused, several of her glands begin to secrete a lubrication that bathes the vulva area with a slippery mucous, easing the entrance of the penis into the vagina."
part.n.89	part	n	part	This is what has happened in the eastern part of the country when states realized that emissions from sources in other states were significantly contributing to their 1-hour ozone non-attainment problems.
part.n.90	part	n	parts	I trust that I shall be forgiven for skimming over the Usage chapter, partly because much of it is cut and dried and the parts that are not confuse the issue of avoiding prejudice with political correctness, a subject that gives me dyspepsia.
part.n.91	part	n	part	One part of the building slides under an adjoining bridge; another emerges from a reflecting pool.
part.n.92	part	n	parts	EPA has identified two types of small entities which could potentially be impacted by the rule: (1) small businesses involved in locomotive aftermarket parts production and locomotive remanufacturing and (2) small railroads.
part.n.93	part	n	part	right i think drugs plays a really big part a lot of times it doesn't come out in the paper or on the news um you know they're more into as far as the news reporters into oh you know two black guys killed each other or they knifed each other other to death and we have a lot with uh gang problems
part.n.94	part	n	part	i have a thirteen year old daughter and so we go bike riding and it's nice we get to spend some time together rather than i go to the gym while she does her homework so i've enjoyed that part of it yeah
part.n.95	part	n	part	in place of uh using salt or substances like that that they might in the eastern part of the country and when the snow goes away and it dries up and the cars drive over it we get a lot of cinder dust kicked up into the air and as of
part.n.96	part	n	part	yeah the hard part though is not uh it the hard part is um um setting aside for what they're gonna need in five or ten years that's uh really difficult
part.n.97	part	n	part	because it's treated as a disease now i don't know if that necessarily has to be part of socialized medicine but uh if you're if you're alcoholic then you're treated as if you're on disability long-term disability and so there was very little incentive for people to get out of that
part.n.98	part	n	part	when you get on all these lists and all they can invade that part of it
part.n.100	part	n	part	yeah this this program you know encompasses everything but you know i thought you know it's not an instant dismissal if you are found to be taking drugs which i think you know is good and it's good on TI TI's part as i said i think they give you three chances you know to come to grips with it before you're dismissed
