id	lemma	partOfSpeech	token	context
add.v.26	add	v	adding	yeah and i give them maybe not maybe they're not really concerned about getting paid because they're know if you don't then they're adding on what eighteen nineteen twenty percent sometimes it's twenty two percent interest
add.v.27	add	v	add	Today the sale of a work of art can add 25 percent to the purchase price and take six months; an efficient online sale might add only 10 percent and take but a few days.
add.v.28	add	v	added	"And to hell with nuclear safety," he added.
add.v.29	add	v	added	It's the uneasy conjunction of race and sexuality that rankles, the suspicion that for Manet, the black maid added a kinky allure to the charms of the snide white prostitute.
add.v.30	add	v	adds	Just knowing that Mrs. Shawn is still alive adds a certain tension to reading much of what this Other Woman chooses to divulge.
add.v.31	add	v	added	Almost all rooms in the Lake District are priced at a B&B (bed-and-breakfast) rate, per person, with a fee added at many places for individuals traveling alone.
add.v.32	add	v	added	Various sections of the Post have improved since then--it has invested heavily in zoned suburban coverage, expanded its business page, improved the quality of its travel section, extended the heft of its sports coverage, experimented with an advertorial insert about consumer electronics, and added a monthly midbrow science/history section ("Horizon")--but it's taken no publishing risks.
add.v.33	add	v	added	While Coz preaches decorum, the Globe has added more sensationalism, more gore, more nasty gossip.
add.v.34	add	v	add	These facilities are worried about legal liability, but this doesn't add up, since the story goes on to explain that the automakers have agreed to indemnify those doing the cut-off work.
add.v.35	add	v	adding	In one instance, a child stated with certainty that the word deer begins with the letter O because O is shaped like a deer; then he demonstrated by drawing an O and adding antlers to it!
add.v.36	add	v	adds	The NYT 's article adds a new wrinkle: Lewinsky will hand over, in addition to phone messages and the sex dress, a "photograph of Clinton that he had inscribed to her."
add.v.37	add	v	added	Hargarten endorsed that idea, but added that there was little funding for training in clinical research in emergency medicine.
add.v.38	add	v	added	"I really hope the focus won't be on me doing charity work but will be on Take 2," said Wagonheim, who added that Baltimore County Bar Association President Stephen J. Nolan was instrumental in launching the new program.
add.v.39	add	v	added	Fluorescent signs and markings were added in and near stairwells.
add.v.40	add	v	add	They proofread it, sign it, add a stamp, and drop it in the mail.
add.v.41	add	v	added	Initial results showed that CAR is an apparently constitutive transactivator able to activate gene expression in the absence of exogenously added ligands [ 8 9 ] . The first CAR ligands identified, androstanol and androstenol, are inverse agonists that block this constitutive transactivation [ 10 ] . More recently, it has been found that CAR mediates the characteristic response of a subset of drug metabolizing enzymes to a variety of structurally unrelated foreign compounds [ 11 ] . These xenobiotic activators are referred to as "phenobarbital (PB) - like," based on the prototypic effects of the anti-epileptic agent on drug metabolism [ 12 13 14 ] . The most potent activator of murine CAR is the high affinity agonist ligand TCPOBOP (1,4-bis [2-(3,5-dichloropyridyloxy)]benzene) [ 15 16 ] .
add.v.42	add	v	added	"[W]omen mocking men by calling into question their masculinity is also classified as sexual harassment," the paper added.
add.v.43	add	v	added	Sam & Cokie proposed that Bradley be charged with general arrogance since he wouldn't say publicly what his favorite movie was (while acknowledging off-the-record to reporters that it was Look Who's Talking II ). Fineman added that McCain could also be charged with hypocrisy since "Mr.
add.v.44	add	v	added	Smith described it as "kicking the tires of my faith," and added that he considers both God and Jesus "friends" who would not be averse to having fun poked at them--especially when that fun is grounded in a fervent respect for their existence and power.
add.v.45	add	v	added	It added that the high-tech industries have created millions of new jobs in the United States.
add.v.46	add	v	added	such unused allowances to be carried forward and added to allowances allocated in subsequent years, except as otherwise provided in section 425.
add.v.47	add	v	added	In a very general sense the Puritans can be said to have added a few names to the stock which modern parents draw upon, but the author obviously did not mean that.
add.v.48	add	v	add	it was well it would bring up a new screen for everything you know you you um you would make one entry like for example if you were reconciling your check account and you wanted to change a transaction let's say you wanted to add in interest or put in a fee or something it took about three screens to do that and you could only see the one transaction you were working on all the earlier transactions were hidden it was just it it you just
add.v.49	add	v	add	we're trying we're trying to um so far we are in the clear credit wise but uh the other side of it is so not much on that side of it to add to it we're trying to think of how to put away some savings and stuff like that but
add.v.50	add	v	adding	so i had the radiator replaced and they did everything they could possibly do they said there was some kind of problem they just couldn't figure out what it was and the Toyota dealer couldn't figure it out the radiator place couldn't figure it out so basically i had to keep adding water to the radiator every uh every couple days
add.v.51	add	v	add	One recommendation included in the Service's petition was adoption of Commission rules for reviewing on an expedited basis "service agreements with postal customers, varying from the general rate and classifications schedules in ways which add value both for the customer and for the postal system as a whole."
add.v.52	add	v	added	"Complete with RPGs, as you will need them heading through the Sudan, " added Mobe 68. "
add.v.53	add	v	add	all those things then they add up and that force savings really comes in handy then
add.v.54	add	v	adding	"Myanmar, arguably one of the world's harshest military regimes, is bound to crack down even harder on political dissidents after what happened," the paper argued, adding that Burmese dissidents could now lose their safe haven in Thailand since the sympathetic Thai government cannot be seen to support terrorist groups.
add.v.55	add	v	add	But did the book add anything to my appreciation of his paintings?
add.v.56	add	v	adding	"He longed for the earthiest and wildest kinds of sexual adventures," Lillian Ross discloses in hers, adding that he lusted after Hannah Arendt, Evonne Goolagong, and Madonna.
add.v.57	add	v	adds	Up here, gazing out at strikingly lush mountains, you may find yourself higher than the clouds, which adds to the extraordinarily eerie atmosphere of the place.
add.v.58	add	v	adding	Even adding "Ankle" was still too minor league for their ambitions, so they had to tack on that "International."
add.v.59	add	v	added	The fact, however, is that the U.S. economy has added 45 million jobs over the past 25 years--far more jobs have been added in the service sector than have been lost in manufacturing.
add.v.60	add	v	added	Atop its piece today about the just-announced new TV ratings system, the LAT runs a graphic box featuring the new content guidelines that will be added to the age-based ones currently in use: V-Violence, S-Sexual Situations, L-Coarse Language, D-Suggestive Dialogue, and FV-Fantasy Violence.
add.v.61	add	v	added	Herman Diesenhaus added that there must be some type of maintenance activity if we are dealing with a chronic, relapsing condition.
add.v.62	add	v	add	But she apparently forgot to add, "And get some better-looking parents."
add.v.63	add	v	adds	But a few minutes later he adds, "You know, just for one moment, I would kind of like to have the most.
add.v.64	add	v	Add	Add 10 percent to the conviction rate instead and crime will fall even further.
add.v.65	add	v	adds	Yardley adds that when he said eight years ago that Tobias Wolff's memoir was not as good as his brother Geoffrey's, that was also a purely literary judgment.
add.v.66	add	v	adds	Onomatopoeia adds zest to language, from aagh! to zzz ..., but somewhere between print and enunciation, the exact equivalence between sound and sense can get lost.
add.v.67	add	v	add	and i know there's a certain number i put on my grocery and pocket money and sometimes i have a little left over and i kind of put it away but the next week i pull it out and add it to that number
add.v.68	add	v	add	She might add that there is a 50 percent probability that demand will fall between six and thirteen units.
add.v.69	add	v	add	I just wanted to add something to Jacob Weisberg's "Republicans in Denial," his amusing commentary on the Republicans' unseemly bout of whining, blaming, and rationalizing following this year's elections.
add.v.70	add	v	added	We are now perversely disposed to do the same thing with clumpy boots that box feet in or puffy shoes that muffle them up with blobs or colorful wadding, to which delicious concoctions have been added--the weighty clogs with dainty straps, the lofty heels with splayed bottoms.
add.v.71	add	v	adds	) According to Finkelstein, Goldhagen's claim that all forms of anti-Semitism "tend toward a genocidal 'solution' " is expedient in this way, and therefore popular--though Finkelstein says Goldhagen adds no more than a veneer of social science sophistication to this reductionist point of view.
add.v.72	add	v	adding	The ruins of ancient Hierapolis lie scattered on the hillside above the terraces, adding historical interest to natural beauty.
add.v.73	add	v	added	While Hollywood had considered cinema to be principally an industry of mass entertainment, the Berlin film-makers added a new perception of its artistic possibilities with M, The Cabinet of Dr. Caligari, Lulu, and Nosferatu.
add.v.74	add	v	add	(We can add some side conditions that prohibit him from dealing with known terrorists and other undesirables.)
add.v.75	add	v	added	Tripp added that she had been "vilified for taking the path of truth," and complained that "many in the entertainment industry have chosen to ridicule me" (presumably referring in part to a Saturday Night Live sketch in which she was portrayed by obese actor John Goodman).
add.v.76	add	v	add	Does the message include advice or add a component of motivational enhancement therapy?
add.v.77	add	v	adding	"I'm 81," she said, adding that she never owned a quilting company, never worked for one and never told a loan agent she did. "
add.v.78	add	v	added	According to Lance, the Philippine police officer, who after 9/11 offered the much more elaborate account of Murad's statements reported in Lance's book, claims to have passed this added information to U.S. officials.
add.v.79	add	v	added	But with the shock value lost, the play needed something more than Hare's topical amendments added.
add.v.80	add	v	adds	he asks--adds, "Who else is on the payroll, Al--Richard Simmons?"
add.v.81	add	v	adding	A NYT front-pager describes an Oregon experiment that intensifies the issues surrounding the possibility of adding genes to human embryos.
add.v.82	add	v	added	Because the system is completely based on rules and ignores meanings, any word can be added to the spelling checker's word list.
add.v.83	add	v	add	yeah that's i i started doing more push ups and it it's helped a lot and then i add sets to it so that i don't like you said wear it out i don't try to push it to the end in one set
add.v.84	add	v	added	The 10-month limit was added after one of the early cases, overseen by an administrative law judge, recruited from another agency, seemed to go on forever.
add.v.85	add	v	added	You will be added to the mailing list.
add.v.86	add	v	add	and i don't know if they decided to do or not but i think they said it was gonna add like either a dollar or three dollars a month to your bill to have them do that although i think a lot of those programs can operate at about a break even break even point without charging people yeah
add.v.87	add	v	adds	yeah it's good that you can pick up something that adds to both your your security and your knowledge base
add.v.88	add	v	adding	The Statewide Steering Committee has recently expanded its membership by adding members of the PLS Steering Committee which includes representatives of the Pennsylvania Clients Council.
add.v.89	add	v	add	The brave men, living and dead, who struggled here have consecrated it far above our poor power to add or detract.
add.v.90	add	v	added	When I didn't answer, he added in big letters: "It was a great mission, and it succeeded."
add.v.91	add	v	add	Bob's daughters, we hasten to add, were infants at the time, and his column is an argument against "Ferberizing"--the near-universal American practice of training babies to sleep alone by ignoring their tears of loneliness and terror.
add.v.92	add	v	added	Bond estimated that the King fees alone added between $10 and $15 to the price of his book.
add.v.93	add	v	adding	Ecological models are far more complex than traditional fisheries models, says Csirke, adding that more model variables make it more difficult to apply to fisheries, an industry whose focus is, understandably, not conservation.
add.v.94	add	v	added	Department of Labor has added teeth to its efforts to eliminate the wage gap between the genders.
add.v.95	add	v	adding	Research staff do not have to contend with adding a screening test to an already lengthy list of clinical care duties.
add.v.96	add	v	add	You can, you can probably add a whole chapter in the report of my use of the word matriarch.
add.v.97	add	v	added	On the internal CIA draft of the Blue Sky memorandum, Deputy Director for Operations James Pavitt added a handwritten note that he posed no objection if the memorandum was for transition discussion purposes, but "I do not believe a proposal of this magnitude should be on the table for implementation" so late in the Clinton administration.
add.v.98	add	v	added	The police, it added, must be kept "in pace with the galloping pace of high-tech in brilliantly planned and executed operations which could transform electronic gadgetry into burglar's tools when the 20 th century is in its last gasp."
add.v.99	add	v	added	Scheduled to launch Dec. 1, Workingfamilies.com will offer all the features of a traditional Internet service provider, plus added facilities to make it easy for members to contact elected officials and corporations.
add.v.100	add	v	adding	The district attorney wants to justify the death penalty by adding an additional felony charge, such as kidnapping.
