id	lemma	partOfSpeech	token	context
ask.v.16	ask	v	Asked	Asked about abortion and the George W.-cocaine controversy, Dole waffles on both--giving nervous, have-it-both-ways responses.
ask.v.17	ask	v	asks	How is it, the piece asks, that liberals who relentlessly vilified Nixon have suddenly decided that Clinton's lying is irrelevant?
ask.v.18	ask	v	asked	Was there in the store, I asked, a mischievous employee, a Mr. or Ms. Balagan, who playfully infected my machine with a computer virus (whatever that is)?
ask.v.19	ask	v	asked	so we took him up there and he ended up keeping him um because he's had him for six or seven years we we've saw him just a oh i guess about a year ago and uh i thought boy that sure looks like that pup we gave away and so we asked him about it one day and he said yeah he's been the best dog i've ever had in my life
ask.v.20	ask	v	asked	proselytized uh by this group and the to me the big sensitive thing is well there there're couple things one is the is the insult of it perhaps as a um preemployment test is one thing but to come in post facto and say to uh employees who are tried and proven uh that they've been asked to do they're gonna have to submit to drug test is sort of a slap in the face
ask.v.21	ask	v	asking	Traditionally, a new apparel design was created by asking the designer/artist to make a watercolor sketch.
ask.v.22	ask	v	asking	yeah um-hum um-hum yeah so i don't know um you know it's asking about what kind of steps we can take um
ask.v.23	ask	v	asked	yeah that's right why i asked if she was elected or if it if it was something that was passed passed down to her through through the ways that the laws work
ask.v.24	ask	v	asking	This site takes personalization to the next level, asking for information in return for an individualized pitch.
ask.v.25	ask	v	asked	and asked instead to consider "What's best for clients throughout my state?"
ask.v.26	ask	v	ask	Now we can ask if the above expression can be satisfied by some assignment of true or false, or , to the four variables, A, A, A, and A. The answer is yes since if A = true and A = true and A = false, then all clauses are satisfied.
ask.v.27	ask	v	asked	If you had asked them whether, ninety years later, the schools should be desegregated, they would have been nonplussed by the question.
ask.v.28	ask	v	asked	I had asked Bennett whether we should find a spot where he would run no risk of catching flak by being seen with me; Bennett had indicated that he was not going to let the risk of encountering malicious gossipmongers dictate which bars he could frequent.
ask.v.29	ask	v	ask	You ask hard questions, and Prudence is not sure that even she can answer them to your satisfaction.
ask.v.30	ask	v	asking	Weisberg also poses a rhetorical question in his column, asking if my commitment to reducing corporate welfare "would ...
ask.v.31	ask	v	asks	And when Glazer asks why this is so, he finds not the obscurantism of black academics like Leonard Jeffries or Asa Hilliard, but the hard fact of black experience, and "the fundamental refusal of other Americans to accept blacks, despite their eagerness, as suitable candidates for assimilation."
ask.v.32	ask	v	Ask	Ask at the tourist office in Cienfuegos about guided tours of the gardens.
ask.v.33	ask	v	asked	In 1988, I asked Sammy Cahn if he'd been pressed into service.
ask.v.34	ask	v	asked	I asked him if it would be hard for runaways to hide in treeless mountains.
ask.v.35	ask	v	asked	In the first presidential debate, Dole comically demanded that Clinton say "no comment" when asked about pardons, which is more or less precisely what Clinton has done.
ask.v.36	ask	v	asked	"We've just been sent a memo telling us we're not supposed to talk to the media," said the young male clerk at Barnes & Noble when I asked if he was selling a lot of copies of The Rules: Time Tested Secrets for Capturing the Heart of Mr. Right , the slender, much-publicized manual of retro dating strategy for women.
ask.v.37	ask	v	ask	95 An interested child is more likely to request shared reading times, notice features of print that are important for reading, ask questions about them, and (later on) read on his or her own.
ask.v.38	ask	v	asking	I'm asking myself why I so easily read past all such lefty rhetoric in this bio; I pretty much took it as a given--like the local weather, as you so nicely put it--and at least felt that Cook took no pains to conceal her point of view.
ask.v.39	ask	v	asked	Culturebox asked that of Richard Ofshe, a social psychologist at UC-Berkeley, and his answer was refreshingly unambiguous: "There is no mental mechanism that could create this ignorance of memory.
ask.v.40	ask	v	ask	In addition to these questionnaires, NIAAA suggests that all primary care physicians ask an opening question-"Do you drink alcohol?"
ask.v.41	ask	v	ask	Deputy Attorney General Larry Thompson did ask the court to accept the modifications described in the text, which were distributed as part of his August 2001 memorandum reaffirming the 1995 procedures.
ask.v.42	ask	v	asks	Controversy 1: The Los Angeles Times asks whether it was rape or, "as dozens of male respondents to local newspapers and talk radio programs suggest, the answer to every schoolboy's dream."
ask.v.43	ask	v	ask	This letter is to ask for your support in remembering your fellow classmate.
ask.v.44	ask	v	ask	If you ask me, this fire thing isn't gonna last.
ask.v.45	ask	v	asked	A NYT front piece says that the Environmental Protection Agency ordered 392 Southern and Midwestern plants, mainly electricity-generating ones, to cut in half their emissions of nitrous oxides that contribute to Eastern seaboard smog at the request of Eastern states who asked for help meeting national smog standards.
ask.v.46	ask	v	asked	Manfred and Brigitte Voigt, unassuming store owners who had never paid any attention to the chain, were approached by McDonald's in 1990 and asked to open a pioneering restaurant in East Germany.
ask.v.47	ask	v	Asked	Asked about this on Late Edition , Ickes doesn't own up to the statement, but he doesn't deny it either.
ask.v.48	ask	v	ask	I guess I'd have to ask a kid whether they like it in order for me to form a decent opinion.
ask.v.49	ask	v	asks	Both have promised to do just about anything Jesse Jackson asks them and Bradley even paid an homage visit to the Rev. Al Sharpton.
ask.v.50	ask	v	Ask	Ask yourself: What could you say about your closest neighbor?
ask.v.51	ask	v	ask	When an adversary has to ask for clarification, the jargon-wielder has won a point.
ask.v.52	ask	v	ask	and then at that point they'll they'll ask you to go to a drug testing and things like that
ask.v.53	ask	v	asked	but i don't have a lot of faith that they would uh that they would not use it as a as a uh oh as a carrot to get votes uh my i called and asked uh the uh unemployment insurance people here i said how long you know what's the unemployed what do i get if i'm unemployed and how long will i get it you know it's very interesting the guy on the other end is a young man he said uh uh with a good sense of humor he says well he says right now it's twenty six weeks uh in periods of severe unemployment and just before an election they will extend it and get all the votes of the people that that like that but he says in your case uh if you're going uh to be needing it in a little while by the time you get to the end of your twenty six weeks uh the elections will be over and we won't have it anymore i can tell you that
ask.v.54	ask	v	ask	right but you'll find that the kids don't really have a very good sense of where the money is going and so they'll ask for things pretty much constantly
ask.v.55	ask	v	asking	oh i do but i don't feel that it's that hard i it's not that stressful you know you're asking about how it was on the knees or on the body and that stuff and it's not
ask.v.56	ask	v	asks	Sometimes she is met at a dance, and asks a boy to drive her home, or she might be a nun, but the ghost is rarely a male.
ask.v.57	ask	v	ask	they can sell it sure get all sides yep all kinds of demographics just from that info and anymore you know uh you don't have to give out your well you know how they used to ask for if you wrote a check they would ask for your credit card number but they can't do that anymore or at least you're not legally um you know have to give it to them
ask.v.58	ask	v	asked	The previous section asked only about making changes to an existing program, and a well developed one at that.
ask.v.59	ask	v	asked	and i was always very careful to be there only when they came to me and asked me for help i helped them with exactly what they asked for and that's all
ask.v.60	ask	v	ask	um-hum well that's real interesting i know that a lot of times they ask for information that they don't really need on several things
ask.v.61	ask	v	asked	yeah i've got a well my roses are on the west side of the house i asked my neighbors what they wanted to see outside their uh front door
ask.v.62	ask	v	asked	Gore is not asked what he thinks of President Clinton's draft ducking.
ask.v.63	ask	v	asked	Many attendees also asked for additional information on the following topics:
ask.v.64	ask	v	ask	' I had to ask someone what those letters stood for."
ask.v.65	ask	v	ask	Incredibly, the aliens don't have much more to say than that, and she can't seem to think of much more to ask.
ask.v.66	ask	v	asked	In the United States, according to a just-published survey of participation in the arts, fewer than 4 percent of the public claims to have attended an opera in the last year (and people probably exaggerate about this, just as they do when asked how often they have sex).
ask.v.67	ask	v	asking	"It would be a good idea to stop asking when it was unforgivably late, or unforgivably early, to have left the Communist Party," Rorty writes.
ask.v.68	ask	v	asks	Either the griper moves to the far end of the room, or he asks, "Why not just mow the lawn?
ask.v.69	ask	v	asking	Your assignment--if you should decide to accept it--is to buy the book and read it cover to cover in preparation for asking questions.
ask.v.70	ask	v	asked	The LAT front reports that in 1995, a Clinton national security staffer named Sheila Heslin asked the CIA to provide intelligence on several U.S. citizens despite a presidential order banning the agency from doing so.
ask.v.71	ask	v	asked	It has been widely reported that a woman named Julie Steele now says Willey asked her to falsely claim that she was told by Willey about the incident not long after it happened.
ask.v.72	ask	v	asked	Chatterbox heard about this from a friend, told someone else, and eventually got a call from Mulholland, who asked for the name of the newsstand, which Chatterbox provided.
ask.v.73	ask	v	asked	I asked him which animals we saw at the zoo, and he mentioned girae and zebra.
ask.v.74	ask	v	ask	Given this reaction by physicians, are we ready to ask for broader implementation of these policies?
ask.v.75	ask	v	asked	But, but as I recall, I never asked her if she'd ever had a, maybe she did, she did tell me that someone got on the end of her bed when she was a kid and it was a departed family member.
ask.v.76	ask	v	asked	He had paid nearly $9,000 in cash for the training, yet had no explanation for the source of these funds; he had asked to fly a simulated flight from London's Heathrow Airport to New York's John F. Kennedy Airport; and he was also particularly interested in the operation of the aircraft doors.
ask.v.77	ask	v	asked	I asked him if he understood that such statements strip Jews of their humanity, which is the first step anti-Semites take before they kill them.
ask.v.78	ask	v	ask	"All right, so I lost my cool with those Hasid guys on Broadway who come right up to you and ask if you're Jewish.
ask.v.79	ask	v	asked	(She then checked her makeup in the mirror, went back to the dance floor, and asked the disc jockey to play a heavy-metal song--"Unforgiven"--for her boyfriend.)
ask.v.80	ask	v	asked	By the way, it must have been 20 years ago or more when I was a member of the faculty that the dean told me they were going to refurnish our old student lounge and asked if I would like to have one of the old octagon shaped oak tables.
ask.v.81	ask	v	asks	It is, too--remember the time when Tony is getting ready to call it quits with Melfi and she asks, in her protracted, oracular intonation: "What do you want to say to me?"
ask.v.82	ask	v	asked	In 1945, when I was managing editor of the monthly magazine Common Sense (my editor was Varian Fry, who had returned to New York after saving countless lives of artists and writers by arranging for their exit from Vichy France to Spain and Portugal and then to safer havens), I had asked Tucci to write a monthly column.
ask.v.83	ask	v	ask	This is the creative poor, friends and neighbors, just ask my landlord.
ask.v.84	ask	v	asked	When asked about the lawsuit, a spokeswoman for Rite-Aid said, 'I don't know anything about it.'
ask.v.85	ask	v	asked	Nor are they better (you asked for my favorites) than E.L. Konigsberg's From the Mixed-up Files of Mrs. Basil E. Frankweiler , or Louise Fitzhugh's books ( Harriet the Spy is best known, but the one I remember best is Nobody's Family Is Going To Change ).
ask.v.86	ask	v	ask	He could face life in prison, but prosecutors will likely ask that he be detained in a juvenile facility until his sentence is reassessed at age 21.
ask.v.87	ask	v	asks	Charles Delaney asks for further examples of onomatoplazia . Here are two which misled me for years:
ask.v.88	ask	v	ask	and you've got to ask yourself whose morals and whose values are being you know enforced on my kid
ask.v.89	ask	v	asked	i don't think so as a matter of fact i've only been with the company a month and a half and uh i i asked my boss i think we do have a Christmas party although he indicated the budget is kind of low
ask.v.90	ask	v	asks	something like that yeah yeah we've actually got uh see there's several different bins at the work place and at home we've got several different recycling things going on and um uh at home we actually have a private sanitation company that asks us to separate out all of our stuff and they take everything from car oil you know engine oil
ask.v.91	ask	v	asking	and my parents never let me watch anything like that i could watch Yogi Bear you know what kind of culture was that and i remember going to school the next day and everybody would be asking oh did you see that did you see how he did that and did you see and i could never participate
ask.v.92	ask	v	asks	uh pretty much and our landlord always asks us to uh continue doing that even though we pay for the water because of you know foundation problems around here
ask.v.93	ask	v	asks	There is no doubt the industry will ask the legislature--poker usually "asks" with thousands of dollars in campaign contributions--to reconsider the ban.
ask.v.94	ask	v	asked	Each group was then asked to answer the same set of questions about their particular era.
ask.v.95	ask	v	asked	In due course, Chris Meyer at the Center for Business Innovation at Ernst and Young asked me if I might be interested in forming a fifty-fifty partnership with E and Y to discover if complexity science, that nuanced term, could be applied in the practical world.
ask.v.96	ask	v	asked	As Herman Melville once famously asked in Moby-Dick , why don't whales collapse under the pressure of all the water they swim under?
ask.v.97	ask	v	asking	In some respects she certainly is not my equal; but in her natural right to eat the bread she earns with her own hands without asking leave of any one else, she is my equal, and the equal of others.
ask.v.98	ask	v	asked	In his book The Essential Talmud , rabbi and scholar Adin Steinsaltz recounts a famous absurdist parody: A rabbi asked his disciple why the letter peh (p
ask.v.99	ask	v	asking	At a July 28 press conference, Weld repeated his favorite question six times: "I'm going to be asking that one insistent question: Why should there not be a hearing?
ask.v.100	ask	v	asked	Sparring with a critic at her Web site, Joyce styled herself "a woman sought out at 18 by a man 35 years her senior, who promised to love her forever and asked her to forswear all else to come and live with him," blah blah blah.
