id	lemma	partOfSpeech	token	context
transfer.v.83	transfer	v	transferred	i'm always amazed that uh larger areas uh they can play for what we can uh many of our friends who are transferred away from for some reason or another end up in cities that it would cost them ten thousand dollars a year to belong to a club
transfer.v.84	transfer	v	transferred	No anachronism here, of course, as cockpit refers, not to a part of an airplane, but to an enclosed place for fighting cocks and, in a transferred sense, to a circular theater.
transfer.v.85	transfer	v	transfers	11 Similarly, we have testified that the President's proposal, in tasking the new department with developing national policy for and coordinating the federal government's research and development efforts for responding to chemical, biological, radiological, and nuclear weapons threats, also transfers some of the civilian research programs of the Department of Energy.
transfer.v.86	transfer	v	transferred	The Chief of Department arrived at about 9:00; general FDNY Incident Command was transferred to his location on the West Side Highway.
transfer.v.87	transfer	v	transferred	Tucson was the frontier fortification of the Mexican state of Sonora until the Gadsden Purchase transferred it to the United States.
transfer.v.88	transfer	v	transferred	President Clinton proposed big changes to Social Security . He proposed 1) to devote 62 percent of the federal surplus to shore up Social Security; 2) to invest up to a quarter of the transferred funds in stocks; and 3) to spend another 11 percent of the surplus to set up voluntary 401(k)-style "Universal Savings Accounts."
transfer.v.89	transfer	v	transferred	Additional work, however, has been transferred to a lower cost provider, causing a technical gain of about one billion dollars.
transfer.v.90	transfer	v	transferred	and he only went a few months and then transferred to Pittsburgh he went to aeronautical uh oh just learning to work on engines and that
transfer.v.91	transfer	v	transfer	The ASP database program will enable the Asian Pacific American Legal Resource Center (APALRC) to conduct client intake at their offices of mono-lingual Asian American clients, and then transfer eligibility and case data over the Internet to PLAS if the client needs brief legal advice, or to LSNV for extended representation.
transfer.v.92	transfer	v	transferred	The Ming Dynasty transferred most of the imperial pomp south to Nanjing in the 14th century.
transfer.v.93	transfer	v	transfer	It stated that the DCI would define what analytical resources he would transfer from the CTC to TTIC no later than June 1, 2004.
transfer.v.94	transfer	v	transferring	Droppers, and glass tubing with fire polished edges, 4 mm ID -- for transferring test organisms.
transfer.v.95	transfer	v	transferred	and when i was transferred from Atlanta uh to Houston i i bought a condo in southwest Houston
transfer.v.96	transfer	v	transferred	When the discount is equal to the savings at the margin, as much work as possible will be transferred to the lower cost provider.
transfer.v.97	transfer	v	transferred	yes we uh oh yeah it's it's deader than a doornail up here we've only lived around my husband was uh transferred up here from uh
transfer.v.98	transfer	v	transfer	Publicly funded stadiums always transfer taxpayer money into private hands.
transfer.v.99	transfer	v	transferred	Gradually administration will be transferred to South Mississippi Legal Services, which will hire a Project Coordinator.
transfer.v.100	transfer	v	transferred	Seawater is first concentrated by solar evaporation in shallow pans and then transferred to the hollowed-out halves of palm tree trunks to crystallize.
