id	lemma	partOfSpeech	token	context
strike.v.45	strike	v	struck	At 9:42, the Command Center learned from news reports that a plane had struck the Pentagon.
strike.v.46	strike	v	struck	As I watched American Movie , a lot of it struck me as untranscendent misery.
strike.v.47	strike	v	strike	Additionally, they must comply with all relevant laws and help strike a balance between the sometimes competing goals of privacy and program integrity.
strike.v.48	strike	v	struck	LSC staff were struck by the many innovative systems used across the country.
strike.v.49	strike	v	struck	The deal is struck and creates a new kind of marriage--or so they hope.
strike.v.50	strike	v	struck	When Johnson removed his secretary of war, Edwin M. Stanton, on Feb. 21, 1868, the Radicals struck.
strike.v.51	strike	v	striking	At Baiyunguan the first courtyard features the Wind Containing Bridge, where visitors attempt to ensure their good fortune by striking a 17th-century copper bell with coins.
strike.v.52	strike	v	struck	Starting early next week, Michael Lewis' "Millionerds" column will join Chatterbox, The Breakfast Table, and other Slate features that post constantly but irregularly, whenever the author(s) are struck with an insight or acquire a nice tidbit of info.
strike.v.54	strike	v	struck	Watching a C-SPAN replay last night of President Clinton's press conference (click here to watch it; click here to read a transcript), Chatterbox was struck by the chief executive's comfort and ease.
strike.v.55	strike	v	struck	Our enemy is twofold: al Qaeda, a stateless network of terrorists that struck us on 9/11; and a radical ideological movement in the Islamic world, inspired in part by al Qaeda, which has spawned terrorist groups and violence across the globe.
strike.v.57	strike	v	strikes	This strikes me as just as much a testament to the campaign's poor morale and weak organization as it is to the skill of reporters like Seelye.
strike.v.58	strike	v	struck	It suddenly struck me that, in all the years I have read and admired VERBATIM, I cannot recall an article on the language of public speaking--or, if the reader insists, oratory.
strike.v.59	strike	v	strike	and what i see in the high school is i don't know that it's public private i think times have changed i mean i know that i would never not do my homework because lightning would strike me something terrible would happen
strike.v.60	strike	v	struck	But it's also true that had she been wearing, in the name of Good Sense, elaborate running shoes--with their ridiculous thickness and multiform brightness--they would have struck the eye as equally attractive and equally absurd.
strike.v.61	strike	v	strike	Made from a mixture of red wine, lemon and orange juice and peel, brandy, and mineral water with ice, it may strike you as too heavy to be consumed with a meal.
strike.v.63	strike	v	struck	The bodyguard who survived the crash has recovered partial memory of events before the crash, but evidently can't answer whether a Fiat struck Diana's car.
strike.v.64	strike	v	striking	These students compensate for their shortcomings by clinging to one another and striking the defensive pose of separatism.
strike.v.65	strike	v	struck	"How I remember that day in 1953 when the workers struck in Berlin and the Party told them to stop, sighs Klara.
strike.v.66	strike	v	striking	But simply listing a set of criteria is neither a justification for expanding them nor an argument against striking a few.
strike.v.67	strike	v	strike	The technology for castration has evolved considerably, and there is evidence that, in some circumstances, it can dramatically reduce the likelihood a sex offender will strike again.
strike.v.68	strike	v	striking	As to targets, Atta understood Bin Ladin's interest in striking the White House.
strike.v.69	strike	v	struck	The other Monica thing that struck me is this crazy immunity agreement she struck with Starr.
strike.v.70	strike	v	strikes	First, on the question of Bill Gates, it strikes me as completely unarguable that his "living icon" status has been a tremendous asset to Microsoft--or at least it did until the antitrust trial began.
strike.v.71	strike	v	strikes	Ms. van Gelder's article deals with transpositions of letters which strikes me as a sort of stonemasonry.
strike.v.72	strike	v	strike	These include the Mavericks, Dwight Yoakam, and strict honky-tonk classicists BR5-49, all of whom strike the difficult balance between professionalism and cool, in the hallowed tradition of Merle Haggard and Willie Nelson.
strike.v.73	strike	v	strike	The fact that voters can and do reject incumbents will strike them as an epiphany.
strike.v.74	strike	v	struck	NEADS audio file, Identification Technician position, channel 5. At 9:10:22, the Otis fighters were told by Boston Center that the second tower had been struck.
strike.v.75	strike	v	strike	The shock was severe enough to strike her dumb, and she was committed to a London hospital.
strike.v.76	strike	v	striking	He maintains that he and Yousef began thinking about using aircraft as weapons while working on the Manila air/Bojinka plot, and speculated about striking the World Trade Center and CIA headquarters as early as 1995.
strike.v.77	strike	v	struck	Where ellipses occur, I have not bothered to copy down the entire list of offerings, selecting only those that struck me as odd, either because of the incongruity of the choice or because I could not, in my wildest flights of dyslexic, schizophrenic fancy, imagine the criteria employed in arriving at the selections.
strike.v.78	strike	v	struck	So a general balance must be struck.
strike.v.79	strike	v	striking	At the moment it broke, Lewinsky was facing an imminent deadline for striking an immunity deal with Starr's office.
strike.v.80	strike	v	struck	Looking back, we are struck with the narrow and unimaginative menu of options for action offered to both President Clinton and President Bush.
strike.v.81	strike	v	struck	She struck the blow in response to ritual verbal abuse by several upperclassmen.
strike.v.82	strike	v	strike	uh-huh yeah i mean i think that would be it would it would strike one as strange if there's no reason for
strike.v.83	strike	v	strikes	One of his first stories of love, "The First Seven Years," from Partisan Review in 1950, strikes me as nearly perfect, though.
strike.v.84	strike	v	struck	And the Times is aware of how sadly routine such events have become, referring to the episode's "familiar agony," and reporting that "fifteen suicide bombers have struck in Israel over the last three and a half years, killing at least 140 people and wounding hundreds."
strike.v.85	strike	v	struck	The Times story emphasizes that the speech struck a conciliatory and hopeful tone.
strike.v.86	strike	v	struck	9 The Pentagon had been struck; the White House or the Capitol had narrowly escaped direct attack.
strike.v.87	strike	v	strikes	Steve Roberts reports that the tobacco agreement is being marketed as a protect-the-kids bill (PBS's Washington Week in Review ). This strikes Charles Krauthammer ( Inside Washington ) as disgustingly hypocritical, because the original deal--accepted by the tobacco CEOs--contains the same underage smoking preventive measures as the Senate's.
strike.v.88	strike	v	striking	When women do it, they're striking a blow for sexual freedom."
strike.v.89	strike	v	strikes	that's interesting i i wonder i don't know if he's he he seems the thing about Gorbachev strikes me that he wouldn't be that dumb i don't know though
strike.v.90	strike	v	strikes	But it strikes me that I have in you a tremendous resource: instead of wondering what it is conservatives can possibly be thinking when they say or do something I don't understand at all, I can ask you!
strike.v.91	strike	v	struck	Two planes had struck the World Trade Center, and Boston Center had heard from FAA headquarters in Washington that American 11 was still airborne.
strike.v.92	strike	v	struck	On Halloween, kids are four times as likely to be fatally struck by a car.
strike.v.93	strike	v	struck	If the president was seeing a shrink, that struck Chatterbox as big news.
strike.v.94	strike	v	strike	As Jack Rawlins said, ...to make up words that carry just the right scent, that strike the reader as new and familiar simultaneously, is extremely challenging, and Vance is a master at it.
strike.v.95	strike	v	struck	Khallad's brother reportedly has confirmed that Khallad was released from custody only after negotiations with the Yemeni director for political security in which a deal was struck prohibiting Khallad and his associates from conducting operations in Yemen.
strike.v.96	strike	v	struck	A cautious note was struck in the St. Petersburg Times , which said that "Putin's future looks rosy, except as regards concrete policies, his main one so far being the razing of Grozny.
strike.v.97	strike	v	struck	right i mean i don't know what you do with them at that point if you're that crazy but what what struck me is you know they had a psychiatrist testifying for hours and hours and by the end i realized that maybe it would have been better if they had it wouldn't have been a jury of his peers but if they had a jury of psychiatrists instead to sort look at it you know i mean i don't think it's feasible but it would be an interesting thought if you're
strike.v.98	strike	v	strike	and and all he has to do is one you know hit it once it doesn't he can he can strike he can swing a couple times if he if he fouls it up he can swing as much as he can it's an interesting uh
strike.v.99	strike	v	strike	Nor does she trust our competence to manage unfettered communication: "E-mail makes it too easy to forward messages, too easy to reply before your temper cools, too easy to broadcast messages to large numbers of people without thinking about how every sentence will strike every recipient."
strike.v.100	strike	v	strikes	The Clinton War Room--a state of mind this year, not a place--strikes back with Hold , a tough, frontal (and potentially dangerous) response prepared by adman Bob Squier at the direction of the president's chief strategist, Dick Morris.
