id	lemma	partOfSpeech	token	context
power.n.74	power	n	power	Saddam is now "better off" (Al Hunt, CNN's Capital Gang ), having divided the allies (Steve Roberts, CNN's Late Edition ) and gained "a new international legitimacy" (Paul Gigot, NewsHour With Jim Lehrer ). The return to the status quo ante has politically isolated the United States (Gigot; John McLaughlin, The McLaughlin Group ). Second prize was awarded to Russia, for insinuating itself into the dispute and re-establishing its power base in the Middle East (Eleanor Clift and Pat Buchanan, The McLaughlin Group ). William Safire on NBC's Meet the Press moaned that the week's events marked "the beginning of the Baghdad/Moscow axis," in which the impoverished Russians would rearm the Iraqis in return for oil.
power.n.75	power	n	power	The Washington Post , New York Times and Los Angeles Times lead with the early returns from Russia's parliamentary elections, surprising because they show that centrist and reform parties, including a brand-new Kremlin-based bloc, the Unity party, have made gains that significantly cut into the power long wielded in the legislature by the communists.
power.n.76	power	n	power	Sure, he loves winning at Quidditch, but he's just not into power.
power.n.77	power	n	powers	He called for a new international agreement of the kind that replaced the League of Nations with the United Nations, for it was unacceptable that the United Nations should become "merely a building where people go to complain or engage in Byzantine debates over texts that everyone knows the big powers will be the first to treat with contempt."
power.n.78	power	n	power	Several have become deeply religious in the wake of the experience, one claiming that, while in space, he "felt the power of God as [he'd] never felt it before."
power.n.79	power	n	powers	These retablos may be painted for a specific saint in gratitude for a favor granted, or in praise of the powers of the saint.
power.n.80	power	n	power	8 Because inner cities retained a high proportion of lower income families, increased purchasing power for shelter, food, and clothing shifted to the suburbs.
power.n.81	power	n	power	"All we remember and all we forgot is here before us, the deer and other meat, the bear and tiger to whom we are meat, the plants and water and rock look at us with recognition, welcome us, dotted lines of light, of power shoot from everything into me, from me into everything" M, 28
power.n.82	power	n	power	uh as soon as one tribe gets the power they just knock off they're old ancestral enemies and it's pretty you know it's pretty much that way over the Mideast and you have the Palestinian question and there hasn't been a Palestine over there for God since you know two hundred years three hundred years before Christ was born and but but you have people that are suddenly coming out of the woodwork going oh yes we want a Palestine nation but there hasn't been one for you know well over two thousand years
power.n.83	power	n	power	you know it was and you know and and they and we didn't have power for a week and there are still people who don't have power it's it's oh yeah it's been over it's been ten days already and there are still something like
power.n.84	power	n	power	If Congress "would not have enacted those provisions which are within its power, independently of that which is not," then courts must strike the provisions as a piece.
power.n.85	power	n	power	And conservatives, who are generally skeptical of the power of government, would do well to ponder the analogies between Prohibition and the drive for prayer in the schools or the criminalization of flag burning.
power.n.86	power	n	powers	Fearing his powers might be waning as he approached 30, Nash decided he would solve the most important unresolved problem in mathematics: the Riemann Zeta conjecture.
power.n.87	power	n	power	Awarding funding to the work of a gay artist because gay Americans need more political clout is an effort at cultural engineering, and the problem with cultural engineering is the problem with social engineering raised to a higher power.
power.n.88	power	n	power	It has a fine central portal with reliefs of Old Testament scenes on its pilasters sculpted with great dignity and power by Siena-born master Jacopo della Quercia.
power.n.89	power	n	power	The power struggle, with strong overtones of absolutism versus liberalism, excited the interest and intervention of other powers.
power.n.90	power	n	power	The power of the Web cannot be underestimated."
power.n.91	power	n	power	In service, he could not use his power to bully others.
power.n.92	power	n	power	The image was, of course, an important piece of atrocity propaganda for the North Vietnamese, who were themselves responsible for significant suffering both before and after they attained power.
power.n.93	power	n	power	But will fMRI's utility in the real world ever match the power we currently imagine for it?
power.n.94	power	n	powers	When imagination eventually combines with the logical, abstract reasoning powers of adolescence, the stage is set for creativity.
power.n.95	power	n	power	Due to the amount of information now available, power has shifted from the physician to the patient.
power.n.96	power	n	power	The hijacker pilot then advanced the throttles to maximum power and dove toward the Pentagon.
power.n.97	power	n	power	[ 22 23 ] However, this categorization reduces the power to detect small associations between fetal exposures and birth weight, unless there is a change in the relationship exactly at the arbitrary cutpoint.
power.n.98	power	n	power	In Kuwait, the newspaper Al-Qabas said that the only worthwhile objective for the United States was the removal of Saddam Hussein from power.
power.n.99	power	n	powers	The bad news: The known nuclear powers will never agree to a nondiscriminatory treaty.
power.n.100	power	n	power	A piece says that Ralph Reed picked the right time to ditch the Christian Coalition: An FEC investigation, falling membership, and disillusionment with Reed's pragmatism are undermining its power.
