id	lemma	partOfSpeech	token	context
paper.n.21	paper	n	paper	In France, where the trouble in its former colony continued to occupy many newspaper-column inches, the principal Paris morning paper, the conservative Le Figaro, carried an interview with the leader of the Algerian Islamic party (FIS) that won the 1991 Algerian election, only to see the result quashed and its members jailed for five years.
paper.n.22	paper	n	paper	Others say the film has the "earnest simplicity of a freshman philosophy paper" (Jack Mathews, the Los Angeles Times ) and "ends in the cheesiest of plot twists" (Rita Kempley, the Washington Post ). (Stills and clips are available here.)
paper.n.23	paper	n	paper	The tax cuts may force them to put some implausible spending cuts on paper.
paper.n.24	paper	n	paper	Among the grim numbers, says the paper: By the end of the year, the cumulative toll from the disease will be 16.
paper.n.25	paper	n	paper	After a class on New Urbanism, where I showed them several projects and took them to see Kentlands, a large planned community in Maryland, I asked them to write a paper about the subject.
paper.n.26	paper	n	paper	31 Other industries requiring boilermaker labor include refinery (13 percent), chemical (6 percent), paper (7 percent), and metals (6 percent).
paper.n.27	paper	n	paper	well uh interestingly enough i've been reading in the paper about uh the option that says basically none of the above
paper.n.28	paper	n	paper	yeah i read that in the paper the other day
paper.n.29	paper	n	paper	um-hum um-hum um-hum well we don't have that problem Lady hardly ever barks at all unless she's outside playing and uh Chasta only barks like when the paper boy delivers the mail she might bark for a little bit
paper.n.30	paper	n	paper	because i've known stories that have happened and then read it in the paper and it hasn't been all that accurate um-hum um-hum
paper.n.31	paper	n	paper	actually it took a long time because we had to rip off the wall paper first and then um wash down the um like there was all the sticky glue stuff on still
paper.n.32	paper	n	paper	yeah yeah and i think about how it used to be if you were doing a paper you had to go back and retype everything and uh it was just awful so um i don't know i think we have just become really spoiled but i think it's a nice kind of way to be spoiled so um well i have not really paid much attention to a clock although i think we've probably been talking at least ten minutes so um
paper.n.33	paper	n	paper	"That's three-twenty-five," said George, wrapping the sandwiches in waxed paper. "
paper.n.34	paper	n	paper	get these guys out on the flimsiest excuses you know and uh i don't know really makes me mad some of these things that they come up with that i just can just boggles my mind that a judge is even i remember reading in the paper where a a guy was suing uh let's see who was he suing the parents of this girl he had murdered because he said if they had been stricter parents she wouldn't have been out and he wouldn't have murdered raped and murdered her and so he was suing them and i thought that shouldn't have even come to court you know that should have been laughed out of court isn't that pitiful i
paper.n.35	paper	n	paper	sheets of paper for building a pair of BVD underwear for the federal government
paper.n.36	paper	n	paper	well now there was an article in the paper this morning in the business section how tough it was to get a loan approved anymore
paper.n.37	paper	n	paper	In his "Diary," Joe Queenan describes the editors and reporters at the local Gannett-owned paper he reads: "Having persuaded themselves that they are living and working in rural Mississippi--which is where they all belong--the staff always seems amazed to find that people like Ivan Boesky, Carl Icahn, Mariah Carey, or David Letterman actually live in the same county as them."
paper.n.38	paper	n	paper	What made her famous is that she did all these things in one lifetime, like a paper doll that comes with different costumes for different vocations (the girl about town, the war correspondent, the ambassador); that she did them all and was beautiful; that she did them all in a perfumed cloud of scandal and glamour, trailed by many lovers and by gossip that she herself stoked with her acerbic tongue and her thirst for celebrity.
paper.n.39	paper	n	paper	It is formatted for printing out on standard-size paper.
paper.n.40	paper	n	paper	You have to be a career paleohack like me, getting paid for putting ink on paper, to appreciate how much of the cost of legally acquiring bits of information goes into the ink and paper and allied anachronisms, like shipping, warehousing, and displaying the inky paper.
paper.n.41	paper	n	paper	In this issue the balance of our research papers comes close to this suggestion, with one paper on the differentiation of insulin-producing cells from human neural progenitors, and other papers throughout the journal on topics as diverse as climate and dengue fever, treatment of malaria, HIV genotypes, prescription practices, counterfeit drugs, Buruli ulcer, and health and human rights.
paper.n.42	paper	n	paper	Despite recently instituting later deadlines, the Times couldn't get the story into yesterday's paper (unlike USAT and the WP ).
paper.n.43	paper	n	paper	The paper reports that Tripp also told Starr's people about telephone answering machine messages containing a voice sounding like Clinton's.
paper.n.44	paper	n	paper	The coverage is similar from paper to paper, although the NYT more clearly communicates the pent-up anger felt by Israeli officials.
paper.n.45	paper	n	paper	If I hold the paper while he cuts and prompt him, he can cut along straight or curved lines.
paper.n.46	paper	n	paper	The Washington Post and the Los Angeles Times lead with the grisly massacre of 14 Serb farmers in Kosovo, reported by the latter paper yesterday.
paper.n.47	paper	n	paper	USA Today goes with a poll (taken by the paper) showing that 70% of Americans oppose raising the Social Security retirement age from 65 to 70, but 66% "support the idea of letting individuals invest part of their Social Security taxes in the stock market."
paper.n.48	paper	n	paper	The paper says it's unclear how many cases there have been of this sort of insurance-based "dumping," but adds that during the 1998 fiscal year, HHS noted a total of 54 dumping cases.
paper.n.49	paper	n	paper	In debt and with a couple of kids to support, juggling jobs as a cemetery custodian and a paper boy, Borchardt oscillates between a tendency to "drink and dream" and a drive to "create and compete."
paper.n.50	paper	n	paper	James, upset because the law doesn't authorize audible prayers, told its sponsor that it "ain't worth the damn paper it's written on" and "ain't going to require shit" until Congress passes a law to back it up.
paper.n.51	paper	n	paper	The paper says experts say the funds are "probably legal" because, despite being incorporated and administered by national party organizations, they create only an informal tie between the donor or the national party on the one hand and the individual candidate on the other (whereas a formal tie would be illegal, given the amounts involved).
paper.n.52	paper	n	paper	On the whole, the national press has a sneering stereotypical view of the state, which you'd think was overrun with oil-slicked bumpkins, tyrannical high-school football coaches, mechanical-bull-riding smoothies, and the odd computer geek, but no one sneers with more relish than the Times . Maybe it dates back to the trouble Molly Ivins had as the paper's Denver bureau chief.
paper.n.53	paper	n	paper	(Obs.), Lit. machine for sewing paper: stapler
paper.n.54	paper	n	paper	it's probably more because i just enjoy the coverage than it is because i don't have time to read the paper you know
paper.n.55	paper	n	paper	the glossy paper that says buy this and send off for that and you have won and all that well anytime they send me a return envelope
paper.n.56	paper	n	paper	uh i do i just don't seem to have time to sit down and read the paper either by the time i get home from work
paper.n.57	paper	n	paper	and um they they gave you a paper right there and they said if you were out drinking or if you went out for a good time last night go ahead and write down that you did have beer or you did have alcohol or if you are on medicine go ahead and write down what medicine you are on
paper.n.58	paper	n	paper	While never having had the inclination to transfer an entire bread basket to her handbag, Prudie has on occasion taken a particularly good tasting piece of bread for later--provided there is a paper napkin for wrapping.
paper.n.59	paper	n	paper	And, says the paper, at a couple of points, he reacted to something that was said in a "frustrated outburst."
paper.n.60	paper	n	paper	The paper plays right into all this lookism, describing one officer it quotes as "fit-looking" and the chief himself as "6 feet, 2 inches and.
paper.n.61	paper	n	paper	The paper says the devaluation eases pressure on Brazil to defend its currency by spending its reserves keeping interest rates high, and that the government describes its move as a way to restore consumer confidence and credibility among investors.
paper.n.62	paper	n	paper	The Times notes that the Internet-related conflict between the two companies has been well-covered in the trade press, and was even the subject of a 1996 dialogue between Gates and Grove in Fortune . The paper says investigators appear particularly interested in an August 1995 meeting between Intel and MS execs including Intel CEO Andrew Grove and Bill Gates, at which, according to one internal Intel memo cited by the Times , Gates, concerned about various Intel Internet projects, made "vague threats" about supporting Intel's competitors.
paper.n.63	paper	n	paper	Brewer commented that having a paper published is different from having an impact on clinical practice.
paper.n.64	paper	n	paper	From Duzce, Turkey, the paper reported, "Seismologists at the country's Kandilli observatory warned that a major fault system had been activated, and that it was only a question of when, not if, the metropolis would be leveled."
paper.n.65	paper	n	paper	Criticizing the United States, the paper concluded, "the desolation of East Asia is too high a price to pay for the freedom of international finance."
paper.n.66	paper	n	paper	The News of the World , a paper that specializes in sleaze, had paid Archer's friend Ted Francis 14,000 pounds to reveal that he had given Archer a false alibi in 1987, when the Daily Star accused Archer of marital infidelity with a prostitute, Monica Couglan.
paper.n.67	paper	n	paper	(The paper admits that the figure cannot be checked independently.)
paper.n.68	paper	n	paper	No other paper carries this story.
paper.n.69	paper	n	paper	Witness Sunday's NYT piece on Kauai by the paper's Los Angeles bureau chief Todd S. Purdum, who tore himself away for a week in order to break the bulletin that "the exoticism of the island state is palpable and omnipresent."
paper.n.70	paper	n	paper	(I particularly love the discreet four paragraphs buried on Page A-10 that the New York Times devoted to this topic in my edition of today's paper.)
paper.n.71	paper	n	paper	During Lent there may be lilies and pastel paper chains.
paper.n.72	paper	n	paper	it uh tries your patience sometimes because the the patterns aren't always the best things in the world they they draw you a pattern on a on a a piece of paper and you're supposed to like you know figure out all the dimensions and everything yourself and
paper.n.73	paper	n	paper	Data in this paper are from 1999.
paper.n.74	paper	n	paper	on a computer you take it out bleep print it out fine take out a sentence on a piece of paper
paper.n.75	paper	n	paper	The bits of paper do not hit the ground at the same time as do the cannon balls.
paper.n.76	paper	n	paper	That's the caption to a grim front-page photo in today's New York Times . Participants are invited to submit a caption sure to appear on the front of any paper the day after the House votes on impeachment.
paper.n.77	paper	n	paper	The building was converted into a paper mill in the 19th century, but has since been restored and the cloisters once again present the calm and simplicity that were the ideals of its founder.
paper.n.78	paper	n	paper	Jack Nelson, the paper's Washington bureau chief at the time, said, "there was conspiracy, in my opinion, by right-wingers" to force the newspaper to run the story before it was ready.
paper.n.79	paper	n	paper	To get the paper mail delivery, call 800-555-4995.
paper.n.80	paper	n	paper	The paper also quotes a senior American official saying, "When we feel we've exhausted all diplomatic options, you'll know it."
paper.n.81	paper	n	paper	The president tells the paper he "absolutely" will travel as planned to China despite GOP criticisms that U.S. policy has been unduly influenced by Chinese campaign contributions.
paper.n.82	paper	n	paper	Chatterbox's rule of thumb is that if Chatterbox doesn't get the joke, it doesn't belong in the paper.
paper.n.83	paper	n	paper	Just learned to cut paper with scissors.
paper.n.84	paper	n	paper	It almost seems as if the paper's position is it's okay to talk to an "office," but not to any actual person who works there.
paper.n.85	paper	n	paper	The paper says that strategy worked because Germans are "tired of history lessons" and concerned that their society is fraying.
paper.n.86	paper	n	paper	Dr. Gentilello has raised many important issues in his paper.
paper.n.87	paper	n	paper	27, 1999; CIA analytic report, "Gauging the War against al-Qa'ida's Finances," CTC 2002-30078CH, Aug. 8, 2002; CIA analytic report, paper on Al-Haramain, CTC 2002-30014C, Mar.
paper.n.88	paper	n	paper	Quoting a military manual leaked to the Jakarta Post , the paper said platoon leaders have been authorized to use live ammunition "in self-defense to cripple rioters who are clearly threatening to kill others [or to] cause heavy material damage."
paper.n.89	paper	n	paper	The state could not condition the power of a newspaper to sell its paper on the willingness to sell its subscriber list, so why here?
paper.n.90	paper	n	paper	The paper quotes Speaker Dennis Hastert opining that there is a tax agreement with the White House in the offing.
paper.n.91	paper	n	paper	The paper does not pronounce a verdict on the book (appropriate, since presumably it has had the book for less than 24 hours), but it does note Morris' general bewilderment with his subject.
paper.n.92	paper	n	paper	The piece itself is tame and perfunctory, but when you open the paper to Page A12 where it continues, your eye travels immediately to the continuation of another front-page story headlined "G.O.P.
paper.n.93	paper	n	paper	On Tuesday, the paper's lead story suggested that $1 billion in foreign aid had been stolen in Bosnia.
paper.n.94	paper	n	paper	When Rotcod was a student in junior high school, he wrote a history paper on the career of George W. Goethals, the U.S. engineer who masterminded the building of the Panama Canal.
paper.n.95	paper	n	paper	Although fresh flowers are often placed at grave sites, paper and plastic flowers are more common.
paper.n.96	paper	n	paper	and we keep our cans in one thing and glass in another and paper in another it once it gets full getting it loaded into the car and taking it is a pain
paper.n.97	paper	n	paper	An analysis of separate postal systems for bulk mailers is beyond the scope of this paper.
paper.n.98	paper	n	paper	Sometimes staples are driven through the paper into the underlying cloth.
paper.n.99	paper	n	paper	Neddy has recently returned from one of his frequent "investment opportunities," driving a fleet of trucks through the United States paying thousands of pre teens to take paper napkins from McDonald's and other fast food venues.
paper.n.100	paper	n	paper	okay Karen uh you know it always has amazed me and in fact i think i wrote a paper on this in college uh that the national elections uh just have so few people voting in them you know uh maybe uh fifty percent or less of the electorate have you ever thought much about it
