id	lemma	partOfSpeech	token	context
image.n.39	image	n	images	Bela proposed in his book Foundations of Cyclopean Perception (1971) that early in the vision process the two images from the two eyes were combined to form a single view, imbued with inherent depth information.
image.n.40	image	n	images	Also, playing video games that require rapid mental rotation of visual images enhances the spatial test scores of boys and girls alike.
image.n.41	image	n	images	In the course of a long night, two Black Hawk helicopters were shot down, 73 Americans were wounded, 18 were killed, and the world's television screens showed images of an American corpse dragged through the streets by exultant Somalis.
image.n.42	image	n	images	The spot serves up a sanitized, sitcom version of the grand melting pot; the images of diversity are carefully calibrated, almost disingenuously casual.
image.n.43	image	n	images	From a few nouns and adjectives in a newspaper--"Virgin Mary," "elephant dung," "bisected pig," "fictional biographer"--and some overlit images on the television screen.
image.n.44	image	n	images	There is nothing wrong with any of [these images] in themselves.
image.n.45	image	n	image	The popular image of a Mexican with a large sombrero sleeping under a cactus very likely originated from these early writings of traveling Americans, with the result that the icon has become imprinted forever upon the collective character of Chicanos and Mexicans.
image.n.46	image	n	image	A commentary in the London Independent about Britain's fuddy-duddy Conservative Party and its forlorn attempts at image enhancement observed, "Here they are, doing their best to be a little bit groovy , a little bit New Labour, and what do we do?
image.n.47	image	n	image	So God created man in his own image, in his own image He created him, male and female He created them.
image.n.48	image	n	images	The more we exclaim how horrified we are by child molestation, the more we can permit ourselves to linger, in a way that's not far from lascivious, over images of childish bodies.
image.n.49	image	n	images	Many of Darger's watercolors, for instance, include depictions of framed pictures whose images are indistinguishable from the images outside them.
image.n.50	image	n	image	Even if higher pay doesn't improve the image of computer jockeys, it will doubtless provide sufficient consolation to enable more young people to live with it.
image.n.51	image	n	image	If adults are prominent in early make-believe, how did researchers manage to adhere to an image of young children as solitary fantasizers for so long?
image.n.52	image	n	image	The WP sees the move as 1) image bolstering for Clinton, and 2) "a useful way to put public pressure on the [tobacco] firms."
image.n.53	image	n	image	Gates is just "putting a new face on the company"-a "kinder, gentler look"-to cleanse Microsoft's corporate image and soften up the DOJ.
image.n.54	image	n	image	In her long-expected announcement , Dole likened Bush to Ronald Reagan and said he would repair the presidency's tarnished image.
image.n.55	image	n	images	The images convey a sense of compassion and inclusion: The young guy cares about the elderly and minorities.
image.n.56	image	n	image	Among many highlights: McLaren fences sound equipment stolen by the Sex Pistols from David Bowie's house; McLaren rejects William Kunstler as Vicious' defense attorney because he listens to "Bob Dylan or Joan Baez--possibly even Joni Mitchell"; McLaren tries to sanitize Vicious' image by finding him a "librarian" girlfriend.
image.n.57	image	n	image	Now he's putting that golden image of his on the line in the sport that matters.
image.n.58	image	n	image	The bracero experience has been written about in novels and depicted in numerous movies, and although the image presented is often a negative one, like other Chicano folk heroes the bracero has become an archetype of the culture.
image.n.59	image	n	image	At the same time, the principle of excluding the Jews from German society was itself widely and increasingly popular, and Hitler's hatred of the Jews--baleful in its threats but linked to the condoning of lawful, "rational" action, not the unpopular crude violence and brutality of the Party's "gutter" elements--was certainly an acceptable component of his popular image, even if it was an element "taken on board" rather than forming a centrally motivating factor for most Germans.
image.n.60	image	n	images	Despite such calculated outrages as the scene where James fucks the wound in Gabrielle's leg, the film's darkest images are the views of endless traffic on the arterial roadways that make up the entire landscape around the Ballards' high-rise flat.
image.n.61	image	n	images	Given the whiteness of those images and the long history of denying intellectual aptitude to African-Americans, it's surely good news that in America today, the word "intellectual" is as likely to evoke Cornel West as Susan Sontag.
image.n.62	image	n	image	The CDA, as most people reading this probably know, attempts to regulate content through criminal penalties for those who violate standards of decency (standards drawn so broadly that they might prohibit, for instance, David Sedaris' "Diary" from last week) with "any comment, request, suggestion, proposal, image, or other communication that, in context, depicts or describes, in terms patently offensive as measured by contemporary standards, sexual or excretory activities or organs."
image.n.63	image	n	image	Never has a show so skillfully exploited contemporary retro-chic to rewrite our visual image of history.
image.n.64	image	n	image	Nigeria then sent troops to challenge the coup, evidently to restore the president and repair Nigeria's corrupt image abroad.
image.n.65	image	n	image	"Too often, on social issues, my party has painted an image of America slouching toward Gomorrah," Bush said.
image.n.66	image	n	images	A nacimiento may resemble a religious altar in that it is an assemblage of many articles and objects, all depicting the recent birth of Jesus Christ in the manger, but a nacimiento can also include other Christmas-related images, biblical scenes, and possibly artifacts relating to the life experiences of the creator.
image.n.67	image	n	image	Abraham Lincoln readily saw himself in the image of Moses leading his people out of bondage into the realm of freedom.
image.n.68	image	n	images	) I have recently deliberately begun to use variations of "kick ass" and "bites X in the ass" because they are colorful, evocative phrases; because, thanks to South Park , ass references are newly familiar and hilarious and because they don't evoke particularly vivid mental images of asses any longer.
image.n.69	image	n	Images	Images of snail and tortoise can be seen here, among others.
image.n.70	image	n	image	The Chicago Tribune refers casually to the president's "obsessive and adroit image machine."
image.n.71	image	n	images	Practicing and solidifying modes of representation, Piaget emphasized, make it possible for the child to free thought from the here and now; create larger images of reality that take into account past, present, and future; and transform those images mentally in the service of logical thinking.
image.n.72	image	n	images	Late Edition 's (CNN) producers juxtapose images of the president's recent visit to disaster territory (casually embracing a black family) with the vice president's (dyspeptic speechifying from behind a lectern), prompting Susan Page and Steve Roberts to seriously question Gore's political viability.
image.n.73	image	n	image	Because they think their association with him helps their image as well as his.
image.n.74	image	n	images	ARTHUR: Well, Picasso's work combines austere geometry with ebullient jocularity: even his most tormented images can seem like jeux d'esprit.
image.n.75	image	n	images	Before photography, the Paimio Tubercolosis Sanatorium, located in a remote part of Finland, would have remained obscure; as it was, its stunning images brought the young Alvar Aalto worldwide recognition.
image.n.76	image	n	image	The quality and image of federal financial management has suffered from decades of neglect and an organizational culture that has not fully recognized the value of good financial managementnot even at its most basic levelas a means of ensuring accountability.
image.n.77	image	n	image	Altman exploits Downey's image like the cold SOB he probably is.
image.n.78	image	n	images	Far from being a celebratory collection of inspiring American images, Eyes of the Nation is--in stretches, at least--a lavishly illustrated bad trip through 500 years of heavy-handed nation building.
image.n.79	image	n	image	As it was being carried across the site of the present-day monastery, the Santa Faz is said to have suddenly become too heavy to hold, and believers claim that a tear fell from the right eye of the image.
image.n.80	image	n	images	All but a fraction of the chat-room conversations and digital images that streak across the Net vanish after they're displayed.
image.n.81	image	n	image	The real purpose of the ventures, he says, is to revive his father's image, to spread "Kingian" thought in the most effective way possible.
image.n.82	image	n	image	USAT 's news section "cover story," about the NRA's attempt to go mainstream via Charlton Heston's image, is illustrated by the same loopy photograph of Heston that the NYT used when it did that story yesterday.
image.n.83	image	n	images	In each case, the word is first brought to life with a few images, then rounded off by a question that is answered by the images that follow.
image.n.84	image	n	images	President Clinton accused the fashion industry of glamorizing heroin . After reading about a photographer who died of a heroin overdose after selling pictures of emaciated, vacant-eyed models, Clinton argued that such images have encouraged young people to take up the habit.
image.n.85	image	n	images	It seems that the network's evening news broadcast for Dec. 30 and Dec. 31 included images of Times Square with a billboard advertising CBS News.
image.n.86	image	n	images	Burton's take on Washington Irving's legendary headless horseman is one of the great nightmare images in movies.
image.n.87	image	n	images	Also, the "State of the Planet 1998" section features a series of bizarre images overlaid with haikus from the editors or quotes from people such as Laurie Anderson, Noam Chomsky, and Andy Grove.
image.n.88	image	n	image	The Sunday Times said the museum was seen as "vital in helping the city to shake off its Full Monty image of dying industry and unemployment."
image.n.89	image	n	image	Here is at least one image of how a large-scale smooth geometry might emerge from spin networks and constructive interference.
image.n.90	image	n	image	The war snuffed out one life, one being created in the image of God, for every seven slaves freed.
image.n.91	image	n	images	It's probably because the director, Pat O'Connor, can't tell the difference between images that express Friel's themes and Hibernian wallpaper, and because his idea of expansive, pictorial beauty proves no substitute for Friel's powerfully compressed stage pictures.
image.n.92	image	n	images	But neither of these overwrought images of fierce division captures today's more complex reality.
image.n.93	image	n	image	To uphold that image, magazine editors need to circulate at the top of New York society.
image.n.94	image	n	image	Just as a Web page can include an image by citing that image's URL, so also can it include another Web page by citing that page's address.
image.n.95	image	n	images	The problem with the view that politics is merely the effective manipulation of images is that it inflates a minor consideration into the whole ballgame.
image.n.98	image	n	image	Images of the correlation matrix for the leukemia dataset are displayed in Figure 8. The three classes corresponding to the ALL T-cell, ALL B-cell, and AML samples clearly stand out in the image of the correlation matrix for the 100 genes with the largest variance, but are indistinguishable in the image of the correlation matrix based on all genes.
image.n.99	image	n	image	Boone claims that the album's purpose is to attract metal enthusiasts to Jesus, and that his get-up was a spoof of his old choirboy image.
image.n.100	image	n	image	Sullivan argues that companies today try to "project a simple image, a single product, and a recognizable, simple brand," and to be sure, there's plenty of nonsense out there about the centrality of the brand.
