id	lemma	partOfSpeech	token	context
meet.v.54	meet	v	meet	Dr. Walden-strom some years ago told me that he had an opportunity to meet Dr. Sia, a Chinese physician who first introduced this simple bedside technique to medicine.
meet.v.55	meet	v	met	Sometimes she is met at a dance, and asks a boy to drive her home, or she might be a nun, but the ghost is rarely a male.
meet.v.56	meet	v	met	oh i agree with you but there again she she you know she knew knew of your family and she and she met in a safe setting such as church
meet.v.57	meet	v	meet	As a result, demand forecast uncertainty has grown substantially, thereby increasing the level of inventory that must be held to meet customer service requirements.
meet.v.59	meet	v	meeting	uh-huh well i work at TI and they don't really have uh dress code so to speak there it's pretty lax about um you know we you can pretty much wear whatever you want to and i wear anything from jeans when i'm feeling really casual to uh suits and dresses when i'm meeting with a customer or i i teach training classes
meet.v.60	meet	v	meet	and then another young fellow had to meet with the judge and the prosecutor and the defense attorneys on three different occasions before he was finally excused from the jury because his wife was about to have twins and they had he had to go through all of that if in three days to get excused from that jury to be with his wife on the birth of the twins and uh you know some of it just seemed rather extreme
meet.v.61	meet	v	meet	Many individuals will assume that you meet so many people that name recollection would be tough, at best.
meet.v.62	meet	v	meet	Between the two is Parque de las Palapas, a small park and open-air concert pavilion, where local families meet to talk, listen to live music, and while the evenings away.
meet.v.63	meet	v	meeting	The NYT goes with the death, after suddenly taking ill while meeting with U.S. envoys, of Nigeria's most prominent political prisoner, Moshood Abiola.
meet.v.64	meet	v	met	These interventionists met with the patient, discussed drinking and substance use openly and directly, and offered some advice and assistance.
meet.v.65	meet	v	met	Atta, Jarrah, and Binalshibh then met with Atef, who told them they were about to undertake a highly secret mission.
meet.v.66	meet	v	meet	The Washington Post leads with the likely unveiling today by President Clinton of tough new environmental rules (to take effect in 2004) requiring all oil companies to produce cleaner gasoline (via lowering sulfur content) while also requiring that SUVs meet the same pollution standards as cars (starting in 2009).
meet.v.67	meet	v	meeting	A source knowledgeable about the Reform Party tells me that media consultant Bill Hillsman, who made Ventura's clever TV spots in 1998, is meeting with Beatty this week on the West Coast.
meet.v.68	meet	v	meet	If routine reference toxicant tests fail to meet test acceptability criteria, then the reference toxicant test must be immediately repeated.
meet.v.69	meet	v	meet	That is, a review could be done to see how many transportation runs are scheduled solely to meet a deadline or a service standard, but which involve very little mail.
meet.v.70	meet	v	met	only because from personal experience that i'm speaking of this because i've i've you know traveled around town with different cab drivers in a situation where i've done that and one one of the kindest people i've ever met in my whole life um is from that area of the country and i mean he is just overly he he is abounding in kindness let's say and his life is so Godly i mean every thought they have a totally different life than we have
meet.v.71	meet	v	meeting	We're meeting a nice musical artist here for lunch."
meet.v.72	meet	v	meeting	it's gonna make the people they're meeting with feel very uncomfortable you know or it would me you know
meet.v.73	meet	v	met	Unfortunately, the civil legal needs of all low-income Americans are not being adequately met due to severe funding shortages at the federal and state level.
meet.v.74	meet	v	meet	We will meet a similar problem in the next chapter when we attempt to distinguish between the function of a part of an organism and the other causal consequences of that part of the organism.
meet.v.75	meet	v	met	Tellingly, Hiss thought the Mafia men he met in prison the "healthiest" people there, because they "had no sense of guilt."
meet.v.76	meet	v	meets	A summer Antiekmarkt or antique market meets at Nieuwmarkt on Sundays from May to September.
meet.v.77	meet	v	meet	How does it feel to address a meeting of hostile lobbyists, or to meet the press, or to appear on television with Jay Leno?
meet.v.78	meet	v	meet	Gates does so many things at the same time that you have to wonder how he makes sure all of them meet the same high standard.
meet.v.79	meet	v	met	The WP front reports that NATO planning last summer to capture Bosnian Serb leader and wanted war criminal Radovan Karadzic was compromised when a French military officer met secretly with Karadzic.
meet.v.80	meet	v	met	Such prompt satisfaction grants babies the security that their basic needs will be met.
meet.v.81	meet	v	meet	Best wishes until we meet again--perhaps over Volume 9 of some future 14-volume biography of Rosalynn Carter.
meet.v.82	meet	v	meet	Fewer cases of alcohol abuse meet the ICD-10 definition.
meet.v.83	meet	v	met	Interesting details: Capote met Kansas cops wearing nothing but a lacy pink negligee; Capote identified with murderer Perry Smith; female writer Harper Lee ( To Kill a Mockingbird ) acted as Capote's bodyguard during his Kansas visits.
meet.v.84	meet	v	meet	It's too bad that a genuine effort to spread this understanding has to meet with such hostility, don't you think?
meet.v.85	meet	v	meeting	How could one not be astounded by the funny logic of, say, meeting one's match by encountering the shoestring of one's shoe: encontrarse con la herma de su zapato?
meet.v.86	meet	v	meet	but knowing that my friend's waiting for me you know i meet her at the stadium where we work out um
meet.v.87	meet	v	meeting	So, I want to thank you on meeting my first condition.
meet.v.88	meet	v	met	yeah the same in some of the areas around here but i've never had any personal you know i never met anybody that i knew had anything to do with it or seen anybody but uh
meet.v.89	meet	v	meet	At first, only a few retailers required this, and apparel manufacturers tried to meet these needs with minimal changes in their internal practices.
meet.v.90	meet	v	meet	We are taking you to meet him the day after you arrive.
meet.v.91	meet	v	meet	In some states, it may be possible to develop and implement statewide initiatives to improve service delivery, increase resources, and enhance the capacity of the system to meet the civil legal needs of all low-income people without altering service areas or historical relationships.
meet.v.92	meet	v	met	They were greeted as liberators by the peasants and met only desultory resistance in most cities.
meet.v.93	meet	v	meet	Overcapacity is, in any case, difficult to measure, since it's more important for car companies to be able to meet increases in demand than it is for them to make only as many cars as customers want.
meet.v.94	meet	v	meet	Actually, I might be pressed for time, so it would work better if we could stand around my kitchen table while I chug half a pint of takeout Szechwan shrimp, no MSG, before I run out to meet a friend who has also come home late from work to gulp something before we connect for a concert and dinner.
meet.v.95	meet	v	meet	Members of the panels are under heavy career and political pressure to meet goals.
meet.v.96	meet	v	meet	Second, there is no reason every airline should meet the same level of safety.
meet.v.97	meet	v	meet	One of Dexter's first acts as president was to meet the caretakers of Elvis' image to learn how to market King like the King.
meet.v.98	meet	v	meets	Many parents struggle with the decision of whether to enroll their child in kindergarten once the child meets the age requirements.
meet.v.100	meet	v	meet	In Nigeria, the Post Express reported Wednesday that the Environmental Protection Agency of the northeastern state of Yobe has appealed to the state government to help meet the cost of burying armed robbers, lunatics, and unclaimed bodies.
