id	lemma	partOfSpeech	token	context
suggest.v.20	suggest	v	suggest	Now Steele claims that Willey didn't mention anything at all about a pass, wanted or not--Steele has signed an affidavit (Version #3) claiming that Willey "never said anything to suggest that President Clinton made sexual advances toward her."
suggest.v.21	suggest	v	suggest	But the cases suggest that stepping in only in at times of crisis cannot compensate for providing the ongoing togetherness and haven of a family.
suggest.v.22	suggest	v	suggested	Pat Lenaghan suggested that clinicians need recommendations about what could be accomplished now.
suggest.v.23	suggest	v	suggested	Al Qaeda associate Abu Zubaydah has expressed more qualified admiration for KSM's innate creativity, emphasizing instead his ability to incorporate the improvements suggested by others.
suggest.v.24	suggest	v	suggesting	Far from suggesting that e-commerce is a security hazard for credit card users--a common reason why many people refuse to shop online--malls go out of their way to dispel such concerns.
suggest.v.25	suggest	v	suggests	Also in The New Yorker , an admiring profile of business-news tycoon Michael Bloomberg suggests that he has the brains and financial muscle to cripple Dow Jones.
suggest.v.26	suggest	v	suggesting	But then you had to consider that imports actually rose 2 percent, suggesting that the American consumer is still buying foreign goods freely and that potential inflation from the weaker dollar (which would drive up the price of foreign goods) hasn't had much of an impact.
suggest.v.27	suggest	v	suggest	Instead of taxing and regulating the "malefactors of great wealth" into submission, they merely suggest we feel sorry for them.
suggest.v.28	suggest	v	suggest	A number of studies suggest that energy efficiency technology investments also tend to increase overall productivity of the economy, especially in the industrial sector.
suggest.v.29	suggest	v	suggested	Pokorny, echoing predecessors, suggested that cilium meant the lower lid and supercilium the upper (553).
suggest.v.30	suggest	v	suggested	Maynard suggested that I talk about the future-- about postal reform, its impact on the Commission and other changes the postal community may be facing.
suggest.v.31	suggest	v	suggests	First, the previous case study suggests that SKUs with large demand variance (high Cvs) will require larger amounts of inventory than low variance SKUs to provide a high order-fulfillment rate to the retailer.
suggest.v.32	suggest	v	suggests	A wide range of figures suggests that the economy is likely to surge, but economists predict unemployment will remain almost unchanged at nearly 6 percent through the US 2004 presidential election.
suggest.v.33	suggest	v	suggested	limitation of legal services to rights under the H-2A contract ever suggested that representation could last only as long as the H-2A worker remained in the United States.
suggest.v.34	suggest	v	suggest	In a later chapter I will suggest a spare mathematical form for an agent derived from category theory.
suggest.v.35	suggest	v	suggested	The GOP leaders suggested that "the White House or its allies" were engaged in "an organized campaign of slander and intimidation" that was "no different than threatening jurors to change their verdicts in organized crime trials."
suggest.v.36	suggest	v	suggests	Prudie suggests you go back to "Are you all right?"
suggest.v.37	suggest	v	suggests	"This is not another book about civility," Deborah Tannen promises in the first sentence of The Argument Culture . "Civility," she explains, suggests a "veneer of politeness spread thin over human relations like a layer of marmalade over toast."
suggest.v.38	suggest	v	suggest	(When he writes, "Let no one read me who is not a mathematician," he is using the term loosely, to suggest a rigorous cast of mind.)
suggest.v.39	suggest	v	suggested	Then a new school of "outcomes researchers" suggested an answer: Regardless of your disease, they argued, effective treatment should improve your quality of life.
suggest.v.40	suggest	v	suggesting	At televised press conferences he has held in Little Rock, he can be seen calling on journalists by their first names, suggesting that he knows some of them pretty well and that he doesn't regard this as a secret.
suggest.v.41	suggest	v	suggested	It has been suggested, in fact, that seven men control about half of the country's marketable wealth.
suggest.v.42	suggest	v	suggested	They also suggested that antimalarials should be judged not just on their impact on recrudescence but also on their impact on the risk of new infections after therapy.
suggest.v.43	suggest	v	suggests	In addition to these questionnaires, NIAAA suggests that all primary care physicians ask an opening question-"Do you drink alcohol?"
suggest.v.44	suggest	v	suggested	Thus the military did not have 14 minutes to respond to American 77, as testimony to the Commission in May 2003 suggested.
suggest.v.45	suggest	v	Suggest	Suggest that she choose the household food with nutrition in mind so that the 8-year-old cannot dive into a bag of Cheetos.
suggest.v.46	suggest	v	suggest	Celebrating the Thurmond "legacy" and then portraying him as worn-out, Legacy is free to suggest that a younger version of the senator should replace him.
suggest.v.47	suggest	v	suggested	Gore and Clinton suggested that their end (getting re-elected and thereby helping the United States) justified their means (using the White House to raise money).
suggest.v.48	suggest	v	suggests	A review of seven books about Hong Kong suggests that its best days may be ahead.
suggest.v.49	suggest	v	suggest	Some would suggest that if you had not been practicing private law while being independent counsel, the process would have moved along more quickly.
suggest.v.50	suggest	v	suggest	By confining the movie's perspective to Rosetta and her rituals, the Dardennes suggest the ways in which people lose the big picture and so have no insight into their own corruption.
suggest.v.51	suggest	v	suggest	With regard to possible sources of downward bias, it is of note that the recent studies suggest that the single day time series studies may understate the short-term effect on the order of a factor of two.
suggest.v.52	suggest	v	suggests	This one suggests the business of being funny, and conveys nothing of the surprise and delight at observations that cause explosions of laughter.
suggest.v.53	suggest	v	suggests	As Braudel suggests, changes in fashion imply not only the creation of something new, but the destruction of something old.
suggest.v.54	suggest	v	suggests	Nonetheless, our analysis suggests a number of steps that might be taken to improve compliance with U.S. labor standards in the presence of information-integrated channels.
suggest.v.55	suggest	v	suggests	But Bohm suggests that the quantum potential is itself organized and guided by a superquantum potential, representing a second implicate order, or superimplicate order.
suggest.v.56	suggest	v	suggest	well Pennsylvania used to have uh some commercial displays there was one place that was halfway between Harrisburg and Allenstown Pennsylvania in a community called Midway which suggest it was halfway
suggest.v.57	suggest	v	suggest	if they suggest certain colors for letters i just go with whatever i want to yeah i yeah
suggest.v.58	suggest	v	suggest	I mention Bios and my involvement because some of the science we have done bears on diverse aspects of practical economics and even begins to suggest pathways beyond the limitations of the Arrow-Debreu theory.
suggest.v.59	suggest	v	suggested	An apparently bogus product: Both Good Housekeeping and Dateline NBC have suggested that they wash clothes no better than plain water, and one manufacturer was sued for false advertising.
suggest.v.60	suggest	v	suggested	Unfortunately, to be politically correct in the beginning, you suggested going Dutch.
suggest.v.61	suggest	v	suggest	Having talked to hundreds of mutual fund managers, I'd suggest that this is not the appropriate vision of the workings of the stock market.
suggest.v.62	suggest	v	suggesting	Occasionally, we doctors find convincing evidence of abuse: cigarette burns, X-rays showing multiple fractures of varying age, bruises that trace the outline of a coat hanger, a stockinglike burn suggesting a foot plunged into and held down in hot liquid.
suggest.v.63	suggest	v	suggest	Jessica Mydek may not be real, but the emotion showered on her is, and the millions of e-mails containing her name suggest that the impulse to do good on the Net could be harnessed.
suggest.v.64	suggest	v	suggests	In fact, everything I can see suggests that the big boys really were naive--that, star struck by LTCM's charismatic leader and his prestigious team, they failed to ask even the simplest questions (such as, "How much money have you borrowed from other people?"
suggest.v.65	suggest	v	suggest	The authors suggest that this type of intervention alone is insufficient for patients with more chronic and severe alcohol dependence.
suggest.v.66	suggest	v	suggests	Despite security problems at Logan (see, e.g., two local Fox 25 television investigative reports in February and April 2001, and an email in August 2001 from a former FAA special agent to the agency's leadership regarding his concerns about lax security at the airport), no evidence suggests that such issues entered into the terrorists' targeting: they simply booked heavily fueled east-to-west transcontinental flights of the large Boeing aircraft they trained to fly that were scheduled to take off at nearly the same time.
suggest.v.67	suggest	v	suggesting	The Republican National Committee has issued a press release playing up the "shadow slut" quote and suggesting that Gore should "run like crazy" from Wolf because he's "married."
suggest.v.68	suggest	v	suggests	But the history of the past decade suggests the reverse: It is Tudjman who has been flexible enough to triumph, and Milosevic who has been imprisoned by ideology.
suggest.v.69	suggest	v	suggest	These data suggest that events identified by the CEC alone are of prognostic importance.
suggest.v.70	suggest	v	suggests	Williams suggests that Brill's article, appearing in the inaugural edition of a magazine Brill publishes, is more publicity stunt than serious journalism.
suggest.v.71	suggest	v	suggested	The paper reminds that immediately after the loss (the pilot was rescued), the Pentagon suggested that the cause was mechanical malfunction.
suggest.v.72	suggest	v	suggest	Slate 's worthless e-mail provider is displaying its characteristic incompetence (surely not treachery--that would suggest paranoia on my part and determination and skill on theirs--not likely), I received no reader responses to today's quiz, except a few that slipped through enemy lines, and those using a back channel I'd rather not discuss.
suggest.v.73	suggest	v	suggests	Our analysis to date suggests that it could increase consumers' electricity rates by as much as 50%, which we believe is unacceptable.
suggest.v.74	suggest	v	suggests	The phrase live audience , if dwelt upon overmuch, suggests a ghoulish alternative.
suggest.v.75	suggest	v	suggest	Van Alen obligingly grafted on eagle-head gargoyles (based on hood ornaments), winged radiator caps, a frieze of steel hubcaps, and black brick accents that suggest running boards.
suggest.v.76	suggest	v	suggests	The analysis so far suggests the following possibilities for further study:
suggest.v.77	suggest	v	suggest	On the one hand, it's churlish to suggest that Salinger should move just to protect himself from his public.
suggest.v.78	suggest	v	suggests	Globally, for the entire biosphere, this suggests that we enter the adjacent possible about as fast as we can get away with it.
suggest.v.79	suggest	v	suggested	Writing for Ha'aretz from Amman, Zvi Bar'el noted that a Jordanian publicist had dubbed King Abdullah "a king for the Internet age" and suggested this might make his relations difficult with veteran Arab leaders such as Hosni Mubarak of Egypt, Hafez Assad of Syria, and King Fahd of Saudi Arabia.
suggest.v.80	suggest	v	suggested	One wonders, however, whether it is an effective response for government to require, as suggested in one Republican initiative, schools to post the Ten Commandments on schoolhouse walls.
suggest.v.81	suggest	v	suggests	Steven E. Landsburg suggests, somewhat tongue in cheek, that we allow the president of the United States, after he leaves office, "to sell 10,000 U.S. citizenships to the bidders of his choice.
suggest.v.82	suggest	v	suggest	It couldn't take me 37 minutes, as Chait and Glass suggest, even if I were typing with the back of my head.
suggest.v.83	suggest	v	suggested	Kutchins and Kirk cite a particularly amusing example of such disputes: Robert Spitzer, the man in charge of DSM-III , was sitting down with a committee that included his wife, in the process of composing a criteria-set for Masochistic Personality Disorder--a disease that was suggested for, but never made it into, the DSM-III-R (a revised edition).
suggest.v.84	suggest	v	suggests	Kuttner's new book, Everything for Sale , suggests they might be.
suggest.v.85	suggest	v	suggesting	More to the point, even as the major airlines have been reaping large profits over the last four years, their productivity has not risen at all, suggesting that consolidation is not improving efficiency.
suggest.v.86	suggest	v	suggested	It provides parents with a suggested list of sites to exclude, but nothing is excluded without being specifically designated by the parents.
suggest.v.87	suggest	v	suggesting	Our study provides novel evidence suggesting that correlations in health outcomes among adult women twin pairs who lived together through childhood vary by their subsequent socioeconomic position, with results sensitive to choice of socioeconomic measure.
suggest.v.88	suggest	v	suggested	Catherine Gordon proposed that the recommendations address the issue of financing and suggested the following phrase, "Research should also identify the most effective and cost-effective interventions and delivery mechanisms (e.g.
suggest.v.89	suggest	v	suggested	Hindson suggested that Satan will make the Antichrist the leader of the European Union--the revived Roman Empire, eternal enemy of Israel--though Hindson disputed one popular idea advocated by Monte Judah, an Oklahoma-based prophecy-teacher, that Prince Charles is the Antichrist.
suggest.v.90	suggest	v	suggests	But nothing in Damon's demeanor remotely suggests the Ivy League.
suggest.v.91	suggest	v	suggesting	Consistent protection is also seen at position 2, adjacent to the A-for-G substitution that diverges from the Y-box consensus sequence, although there is no protection of the divergent base itself at position 3. DNase I protection by recombinant DEK extends over the length of the Y-box sequence, including bases within the NF-Y binding site (reverse CCAAT sequence), again suggesting that the two proteins may interact.
suggest.v.92	suggest	v	suggested	This suggested that the Palestinians were not interested in negotiating peace on any terms.
suggest.v.93	suggest	v	suggests	It suggests, as I argued at the time of Salon.com's IPO, that the problem with the earlier Hambrecht offerings was not the Dutch-auction idea, but rather the quality of the companies that were going public.
suggest.v.94	suggest	v	suggests	At the same time, if you look at analysts' estimates for companies' quarterly earnings, they tend to be quite similar, which suggests that they're the result not of aggressive independent research but rather of company guidance.
suggest.v.95	suggest	v	suggest	Moreover, recent findings also suggest that nitrogen is quantitatively as important or, in some areas, possibly more important than sulfur as a cause of episodic acidification because of short-term acidic pulses occurring during the most biologically sensitive time of the year, when fish reproduce.
suggest.v.96	suggest	v	suggesting	Because a perfectly good phrase suggesting honourable obligation or moral duty has been replaced by an inferior one implying a bureaucratic, regulatory responsibility, and even perhaps litigation and punishment.
suggest.v.97	suggest	v	suggesting	to pick so you you're suggesting some liberal arts program where you take a smattering of everything
suggest.v.98	suggest	v	suggests	1 suggests that the most innovative firms are able to produce and deliver their products in less than half the time of the least innovative apparel suppliers.
suggest.v.99	suggest	v	suggests	In an upcoming chapter: new research suggests a link between the hypothalamus and sexuality!
suggest.v.100	suggest	v	suggested	These facts have suggested to Lynn Margulis the now rather well-accepted hypothesis that eukaryotic cells are symbionts of two or more earlier separate autonomous agents that contributed the mitochondria, the plastids, and perhaps the nuclear structure of eukaryotes into a single novel reproducing entity, the eukaryotic cell.
