id	lemma	partOfSpeech	token	context
wait.v.16	wait	v	wait	The President wanted the United States to strike the Taliban, step back, wait to see if they got the message, and hit them hard if they did not.
wait.v.17	wait	v	waiting	Avowing their virginity are tennis player Anna Kournikova ("I do not let anyone even have a peek into my bed") and singer Enrique Iglesias, who's said to be waiting for the right woman.
wait.v.18	wait	v	waited	Please be patient with Wellerisms and their collectors [XXI,3], as I was patient with my grandpa when he said that years ago his teacher told him to sit in the front of the class for the present; he waited and waited and she never gave it to him.
wait.v.20	wait	v	waiting	In tales collected in the Southwest, La Muerte is seen standing at streetlights, or waiting by a bridge or the side of the road.
wait.v.21	wait	v	waiting	because i was waiting to get someone that would say yeah well you know it's hard to spend time with my kids and i was just gonna be like gritting my teeth hoping not to say something i didn't mean to
wait.v.22	wait	v	wait	Why wait for legislation, if we can act now to drive costs out of the system and lower rates for qualified mailers?
wait.v.23	wait	v	waited	uh-huh oh that's wonderful um well i likewise sang in high school and in college in choirs and then i didn't sing in a choral group um until after i was uh married and i sang in a couple of uh community choirs and then um waited for a while and now i've for about the last eight years i've sung in a church choir here in Texas and um
wait.v.24	wait	v	waiting	creeping neuropathic foot pain, attributable once again to what were blithely called medication side-effects, he therefore gave himself a shake, eschewed a wipe, preferring the prospect of a warm lavage, and turned on the shower, lighting a cigarette to enhance the waiting time while the hot water made its way from the distant heater to his bathroom.
wait.v.25	wait	v	waiting	Recombination, therefore, can be a lot faster than waiting for mutation to assemble the good, AB chromosome.
wait.v.26	wait	v	waiting	Simply waiting and negotiating, we might have seen the market itself render the keeping of slaves too costly an enterprise.
wait.v.27	wait	v	waiting	And waiting in the wings are the plague squirrels and killer bees."
wait.v.28	wait	v	waited	It's also a little surprising that Viacom has chosen to sell in 1998, rather than taking advantage of the big tax savings that the law provides had the company waited a year and then spun off the publishing assets into a separate company.
wait.v.29	wait	v	waiting	Seems that at the Madrid NATO meetings, while Canadian Prime Minister Jean Chretien was kept waiting for a tardy President Clinton, he vented a bit about Clinton to some European leaders, and a television network's audio system picked up his comments.
wait.v.30	wait	v	waiting	He had a farm waiting for him right?
wait.v.31	wait	v	waiting	The goal of the revision is to eliminate, as much as possible, the current disparities in recipient waiting time from state to state and to maximize the chance for the sickest (but salvageable) patients to receive organs first.
wait.v.32	wait	v	wait	Myself, I can't wait to visit Eluosi again, although all roads traditionally lead to Luoma, even if you are travelling from as far as Meizhou.
wait.v.33	wait	v	wait	seems to me i remember that uh i was hired came in and went through some orientation and i thought i boy i can't remember that would seem strange to already be working here in the first week of the drug test maybe it was during the interview i came up a couple times for an interview so it's hard for me to remember where i was when all that happened but uh i guess just like other companies other friends i've been hearing about that have been moving around it's it's before they have to wait for the drug test to come in before you actually get employment so i'm sure that happened to me too
wait.v.34	wait	v	waiting	yeah i'm waiting for it to snow some because uh Sam really likes the snow we take her outside and throw snow balls at her she catch them all
wait.v.35	wait	v	wait	uh-huh i'm the always the one that initiates the calls because i kind of like it because it's like i can get it done with i don't have to wait until somebody called me even though i have a feeling what's gonna happen is i'll probably get tons of calls you know so
wait.v.36	wait	v	waiting	He had been waiting for Oedipa in the bathroom.
wait.v.37	wait	v	wait	and uh we just couldn't wait to have two children so they would be such friends
wait.v.38	wait	v	waiting	oh yeah yeah i uh yeah i i i uh we just got a a old push uh uh Sears mower i it's been fifteen years now since we we first moved to Texas we've had it and i keep waiting for it to die but every year it just seems to hang on and uh and uh i do it my do it myself but uh yeah well a year a year ago i took into took it into Sears to have it tuned up for the season and they said
wait.v.39	wait	v	waiting	well i don't know i mean i don't know what you think about this subject i the i had never really thought of what they said before about allowing the the sentencing to uh to go to the judge instead of the jury and allowing him to do that i've been kind of sitting here thinking about that a little bit while we was waiting for them to find somebody and i don't know that that's not a good idea
wait.v.41	wait	v	wait	The horses wait under the cooling shade for their next customers.
wait.v.42	wait	v	waiting	In the lobby, children waiting for music lessons bend over their homework, mom perched at their shoulder.
wait.v.43	wait	v	wait	Instead, aides say, he will wait for bills to emerge from Congress and try to influence them.
wait.v.44	wait	v	waiting	If Clinton, as is now increasingly clear, was a time bomb waiting to explode, then Stephanopoulos helped smuggle him into the White House and muffled the ticking.
wait.v.45	wait	v	wait	However, if these hurdles were addressed, and if the military could then operate regularly in the region for a long period, perhaps clandestinely, it might RESPONSES TO AL QAEDA'S INITIAL ASSAULTS 137 attempt to gather intelligence and wait for an opportunity.
wait.v.46	wait	v	wait	The resulting visual images can be shared with other decision-makers in the company wherever they might be, without the need to wait until everyone is in town for a meeting.
wait.v.47	wait	v	waited	and i just i ran out of time really and i i waited until the house was completely finished in the interior and the exterior exterior of the house short of the breezeway and the and the attached garage
wait.v.48	wait	v	wait	and i think uh having listened to you relative to the economy thing i think if i were being forced to make a decision i would plead ignorance and wait to do more research before picking one of these so i'm ultimately i guess i'm ultimately in favor of status quo also
wait.v.49	wait	v	waiting	Slate 's "Today's Papers" waiting for you at your printer every morning.
wait.v.50	wait	v	waited	I'm not sure why you waited a week.
wait.v.51	wait	v	waited	I also know of one man who waited until Statistical Science agreed to publish the article before circumcising his son.
wait.v.52	wait	v	wait	Good things come to those who wait.
wait.v.53	wait	v	waited	For example, recently I listened in as a father and his 5-year-old son waited in the foyer of a synagogue for a Jewish New Year service to begin.
wait.v.54	wait	v	wait	And the WP runs an AP dispatch stating that a German couple drove into a river near Berlin one night not too long ago because their car's computer navigation system did not tell them they needed to stop and wait for a ferry.
wait.v.55	wait	v	waits	She waits tables like one night a week at another job to help put me through and everything like that.
wait.v.56	wait	v	wait	He also urged agents not to wait for terrorist acts to occur before taking action.
wait.v.57	wait	v	waiting	I'm still waiting and hoping that he'll finally be barking mad.
wait.v.58	wait	v	waited	My uncle recalled a time when in a Mexican restaurant he and his family had waited an overly long time for their order.
wait.v.59	wait	v	wait	uh when you put that uh worm at the end of the hook you sit there and you wait and you wait and then you may move it a little bit just to say that hey you know there's something there but uh
wait.v.60	wait	v	waiting	well we have some laws on the books that uh don't allow convicted felons to purchase guns if i understand correctly and uh i would agree a a short waiting period would be appropriate to uh take care of the heat of the moment type things but
wait.v.61	wait	v	waits	He heads for the bathrooms, waits impatiently for a woman to come along to check the Dames.
wait.v.63	wait	v	wait	so now i just wait
wait.v.64	wait	v	waiting	yeah when i i was sitting i was sitting here waiting for for her to find somebody i was trying to think what kind would i and Nissan Maxima came into my mind
wait.v.65	wait	v	wait	i mean how many years are we going to wait and what what do you do with the people that are over there in the mean time
wait.v.66	wait	v	waiting	Bystander Cage doesn't side with the escaped prisoners, as you wouldn't if you had a wife who looked like that waiting for you.
wait.v.67	wait	v	waited	I was allowed to waveAway the tray of nougat--or rather, the flies on it.Sipping, I waited for a word, a sign from the saint.I'd wanted to lie, as if underground, and watch Him dig up the sky, or stand at a riverbankAnd have the water sweep off my presumptions,Have him blow light into my changeling bones.I wanted to feel the stalk rise and the blade fall.I wanted my life's arithmetic glazed and fired.I wanted the hush, the wingstroke, the shudder.
wait.v.68	wait	v	wait	You used to have to go to a beauty salon, wait twice as long, and pay twice as much.
wait.v.69	wait	v	waiting	The train station itself is fascinating, with hundreds of people waiting in line and a parking lot full of bicycle-driven pedicabs and vintage taxis.
wait.v.70	wait	v	wait	These pricey sections are occupied usually on a season-ticket basis, and offer the best sightlines, roomier seats, and wait staff who peddle gourmet fare.
wait.v.71	wait	v	wait	And is now the time to say I can hardly wait for your impending new novel about the Alamo?
wait.v.72	wait	v	wait	If they had had to wait until patients were sober, many would be discharged because in his ED, patients are discharged when staff estimate their BAC is below 0.08 g/dl.
wait.v.73	wait	v	waited	On this flight, Khallad waited until most of the first-class passengers were dozing, then got up and removed the kit from his carry-on.
wait.v.74	wait	v	wait	Those insights will have to wait for a less synergistic occasion.
wait.v.75	wait	v	wait	and then uh my morning paper i can hardly wait for it to come
wait.v.76	wait	v	waiting	This incentive system means that each operator needs to have work-in-process waiting; if there is a machine breakdown or no work waiting, then the operator will be paid at some average earnings rate during the waiting period.
wait.v.77	wait	v	waiting	okay these people are supposedly i guess waiting to die right okay and there are thousands upon thousands of people on death row and i'm not saying that
wait.v.78	wait	v	waiting	Those who want to ride will find numerous taxis waiting to take them to and from Charlotte Amalie.
wait.v.79	wait	v	waiting	To rid the bedroom of scary creatures, pictures and mobiles may have to be removed and a thorough search conducted to assure the child that no monsters are lurking in the shadows, waiting to reappear as soon as the parent leaves.
wait.v.80	wait	v	waits	The Post waits till the seventh paragraph to mention the bills need to be "sharply scaled down" before Clinton signs it--wimpy wordy considering Clinton said earlier, "I will not allow a risky plan to become law."
wait.v.81	wait	v	wait	Uh, but before that she was in the country, and so my mom use to talk about how as the only girl she would have to wash dishes and do the domestic things, so even at dinner, Sunday dinner, if their were a chicken, if they had fried chicken, my mother had to wait for her brothers to eat the choice pieces of chicken and then she could eat a wing or a back or a neck and to the day she died that's how she was.
wait.v.82	wait	v	wait	Surely the country cannot wait until the struggle against Islamist terrorism is over.
wait.v.83	wait	v	waited	really i think that was the the major part of it too much alcohol and she just invited him in and he waited until she was sleeping and then let her have it
wait.v.84	wait	v	wait	She would know that her WTO colleagues wait for her in the Snivilling Lounge.
wait.v.85	wait	v	wait	you know and wait for him to whenever he decide to pay it you know
wait.v.86	wait	v	wait	In the absence of sex, mating, and recombination, a rabbit with A and b would have to wait for a mutation to convert b to B. That might take a long time.
wait.v.87	wait	v	waiting	Millions of people, especially New Yorkers, are poised, ready, waiting, eager to move back into the city, if only ...
wait.v.88	wait	v	waiting	That morning, wondering if he really loved her, she was lounging in her black silk pajamas, her ripe breasts exposed, waiting for his call.
wait.v.89	wait	v	wait	This means that readiness is not something we must wait for.
wait.v.90	wait	v	waiting	Similarly, why is the Post waiting until page 32 to tell us that the U.S. has decided to send more than 2,000 Marines into Kosovo as part of a multi-national peace-keeping force?
wait.v.91	wait	v	wait	He posed the following questions: Do we wait until we know exactly how the intervention works before we move interventions into practice?
wait.v.92	wait	v	waits	You can't even imagine that and I really can't get over, as, as many pilots that I put in that aircraft, and know, and seen them come in ( ) and go walk up the plank to, to get him out of the aircraft and he waits for me to get him out.
wait.v.93	wait	v	waiting	While Khallad was waiting for the letter from the clinic confirming the appointment, however, he was arrested by Yemeni authorities.
wait.v.94	wait	v	waiting	The moment she is laid on her back, Tallulah loses her love for me and becomes as impatient as a race-car driver waiting for the tires to be changed.
wait.v.95	wait	v	waits	All California seems to agree that the state's child support programs needed today's legislative fix, but the LAT waits until after the jump to describe what's wrong, and how the reforms will fix it.
wait.v.96	wait	v	wait	but um i had an experience when i was interviewing for a job that where i had to um uh do a drug test and and it's it was kind of a long story but it was it was just an incredibly humiliating experience what i went through and it amounted to um going in uh before any of these interviews i'm not even working for this company i'm going in for like interviews and they flew me out to Chicago and and uh before i went in to any of the interviews uh they took me to the doctor to give me a physical they said it was going to be a physical you know and um actually because beforehand they told me they were going to uh do drug screening but i had forgotten about that and so basically i'd already peed off in that morning and and when i got in there i didn't i wasn't like able to give a full sample and so they made me sit and wait for forty five minutes drink a whole ton of water before i went to any of the interviews
wait.v.97	wait	v	waiting	well just fact just recently we're waiting to get it fixed right now it's uh my wife one day when it was kind of a windy day she opened the door and it kind of blew it all the way back kind of bent it back up against the front bumper there and so we're trying it it uh broke the uh the hinge that holds the door on onto the car
wait.v.98	wait	v	wait	okay um in um what do i do now do you know anything or just wait for someone else
wait.v.99	wait	v	wait	I am glad to be out of KL (see Chap 54) for a week or two, as my assignment there is stalled while we wait for permission to export goods.
wait.v.100	wait	v	wait	they'll sit there and wait forever if the kid doesn't want to answer for awhile or it'll um it'll you know the kids for those kids who really have a problem working with faster than the class or slower than the class it lets them go what she's finding now is that in evenings the parents will come in and do it too
