id	lemma	partOfSpeech	token	context
people.n.34	people	n	people	The gist of the Post and LAT pieces is of a long-oppressed people finally getting their say, while the NYT goes rather more postmodern, noting that "though the anti-independence militias have clearly had the upper hand in terror, the pro-independence forces, with 24 years of experience in both war and propaganda, have seized the role of well-intentioned victims."
people.n.35	people	n	people	uh disregard the you know one out of two people dropping dead next to you you know
people.n.36	people	n	people	and again this is driven by all of the documentation and uh E S and H uh uh considerations that uh people are uh worrying about i think much more than they should
people.n.37	people	n	people	well yeah i i find it interesting to read just about anything that's lying around usually i mean it's always interesting stuff i don't i wouldn't normally buy you always just well i don't know like i had an old friend who use to read Cosmopolitan all the time and i thought it was the most ridiculous magazine but it was just so interesting to find out i don't know about the culture of people who read Cosmopolitan you know
people.n.38	people	n	people	and it's grown in leaps and bounds i we must have maybe a hundred and fifty thousand people now and most of them from other places
people.n.39	people	n	people	oh yeah yeah it you hide your fishing gear and your camera and all that sort of stuff don't tempt people
people.n.40	people	n	people	and uh the uh the uh how do i say this the uh the thing that i have noticed with uh this topic is that that i know some very intelligent people and i i say well here's a little brochure why don't you read this and see what it says i don't want to read that okay and uh
people.n.41	people	n	people	this was uh all civil although i uh i did have a chance at a criminal one they uh actually had to interview like about a hundred and fifty people before they could actually uh get together a jury because there had been so much publicity about it but uh i was not selected for that one i would have been interesting i think but the i guess the question that is uh what we think of uh trial by jury that's a hard question
people.n.42	people	n	people	uh um it pre supposes something that isn't necessarily that isn't necessarily true first of all that you think that child care should be done by other people besides the people having the kids
people.n.43	people	n	people	It became a well-known place to go, and people spoke of going a los burritos (to the burritos) when they wanted tacos of that kind.
people.n.44	people	n	people	um-hum well sometimes we'll have uh we'll have a bunch of people over and cook deer
people.n.45	people	n	people	no we have a pilot program in Arlington going on i think in the north part of the city where they're having people separate the garbage as the trash as they put it out
people.n.46	people	n	people	a real big thing either but i enjoy baseball just for a fun pastime now with you know a group gets together a family reunion or whatever or or it we we live in a real small community and they have uh like Fourth of July celebrations and people'll get together and play softball and that's fun i really enjoy that i think it's a fun game i think it's funner to play than to watch myself
people.n.47	people	n	people	The United States Census Bureau (1990 data) reports that slightly under 25 percent of the 250 million people living in the United States live in rural areas.
people.n.48	people	n	people	if there is some big expense in trying to call a jury to trial and then having to pay whatever they have to pay if there's something that they have to pay i know companies have to pay for these people to be off from work or at least give them the time off
people.n.49	people	n	people	usually warm i mean we've had a few cool days uh this month but not anything i'm sure compared to what you've had so far so i mean people are still wearing shorts and
people.n.50	people	n	people	right and surrendering that was yeah it just really comes down to people are people you know you have to have some compassion some humanness doesn't matter where the boundaries are
people.n.51	people	n	people	C: "Then I should have told him that people put bombs on trains because they're looking for God?"
people.n.52	people	n	people	well i think it's everywhere i i i know that uh oh probably at least half of the people that i know are on some kind of a low fat diet for one reason or another or are low fat or no fat
people.n.53	people	n	people	um-hum yeah i i yeah i just don't understand you know what else anyone can do about it i don't think it's something that people really think about either
people.n.54	people	n	people	well and i noticed in my uh teaching experience that since a lot of the people were my own age or older even um that because i taught English as a second language so i didn't have your average freshman student and um so i
people.n.55	people	n	people	how are you going to tell if she's hooked on them you'd have to take her off them you know some people i mean that's they they they go off them and they they're going to die
people.n.56	people	n	people	?? target legal services resources to achieve the greatest measure of equal justice for clients and economically disadvantaged people.
people.n.57	people	n	peoples	What monumental transformations await us, proudly postmodern, mingled with peoples on this very globe still wedded to archetypes thousands of years old.
people.n.58	people	n	people	In 1804, he charged a group of lawyers with the task of drafting a new civil code in language accessible to ordinary people.
people.n.59	people	n	people	The one area where Stevenson has it correct is that it is increasingly hard to educate young people about the real dangers of drug use.
people.n.60	people	n	people	The only people in London who don't heap scorn on it are those who complain they're too tired of the topic to talk about it.
people.n.61	people	n	people	At one point, he throws cash to people in a local soup line.
people.n.62	people	n	People	"Turning People Into Product" was the headline above a New York Times commentary by Brent Staples that evoked, among other things, the science-fictional prospect of "the wholesale manufacture of synthetic human beings."
people.n.63	people	n	people	He and his party are charged with forging a positive path for the people of Jamaica.
people.n.64	people	n	peoples	With no written culture to document it, the pre-European history of the Inuit and other early peoples is a vague archaeological patchwork of bones, stones, and artifacts.
people.n.65	people	n	people	Leave aside critical questions of fairness and revenue lost to the Treasury (which must be made up by borrowing or by increasing taxes on other people).
people.n.66	people	n	people	In Clinton's first inaugural, the only allusion to the race problem is in this sentence: "From our revolution, the Civil War, to the Great Depression to the civil rights movement, our people have always mustered the determination to construct from these crises the pillars of our history."
people.n.67	people	n	people	Dullness is a problem for media magazines in general, the prototype being the ever worthy, always soporific Columbia Journalism Review . CJR is filled with articles you'd say only people in the business could possibly want to read, except that they're too mundane even for people in the business.
people.n.68	people	n	people	On similar grounds, we could tax people for being male or tall or beautiful; all these traits are positively correlated with income.
people.n.69	people	n	people	Their arena is Lake Washington, the 18-mile-long moat that separates Seattle from the Eastside locales of Bellevue, Mercer Island, Kirkland, and Redmond--global headquarters of Slate . The transition of Lake Washington from a decent water-skiing pond into something Gatsbyesque and gawk-worthy has been so dramatic that now some people visit the Northwest for the sole purpose of staring at all the man-made creations on and around the lake.
people.n.70	people	n	people	But while other people make headlines, he is making history.
people.n.71	people	n	people	Certain people remain virus-negative despite repeated exposures.
people.n.72	people	n	people	USA Today leads with President Clinton's support of a bill that would bar health insurance companies from discriminating against people because of their genes.
people.n.73	people	n	people	In acting them out, Traci imagined and simulated diverse wants, hopes, worries, and strivings of people in her life.
people.n.74	people	n	people	Either way, that's the one thing people do sort of line up against.
people.n.75	people	n	people	And, of course, people at first blamed Thatcher, not socialism, for the mess.
people.n.76	people	n	people	The defendant, held responsible for the killing or 2,000 people and for dozens of rapes, is a former Rwandan mayor, who now faces a maximum sentence of life in prison.
people.n.77	people	n	people	Russian authorities, you won't be surprised to learn, said the submarine and the people in the vicinity were "absolutely safe."
people.n.78	people	n	people	Then in the supporting text, she suggested addressing the different people who might be doing the screening and the need to tie it to intervention.
people.n.79	people	n	people	The paper said a first group of several dozens Maoris is expected in Israel soon "in order to renew their ties with the Jewish people.
people.n.80	people	n	people	Within that zone, people may not, without consent, approach anyone within 8 feet to engage in "oral protest, education, or counseling" on a public sidewalk.
people.n.81	people	n	people	And second, if you check the stats, Stalin and Mao actually killed more people.
people.n.82	people	n	people	The advisers called the defamation case an attempt to silence those who challenge the white establishment and "to punish three men who have clearly given their lives and their careers to help people who could not help themselves."
people.n.83	people	n	people	Two suicide bombers killed at least 14 people and injured more than 150 at a vegetable market in Jerusalem.
people.n.84	people	n	people	The enlightened view of how to manage people is to judge them by their output instead.
people.n.85	people	n	people	The Post examines Africa, where the disease kills 5,000 people each day and could kill as many as 13,000 per day in 2005.
people.n.86	people	n	people	The NYT lead communicates the vast, unprecedented scope of the revel, noting besides the hometown $7 million bash attended by perhaps 2 million people, an "around-the-world series of golden moments" in the Pacific, Asia, Africa, Europe, and the Americas.
people.n.87	people	n	people	There are now millions of people who use CD-ROM encyclopedias, and almost none of them have bought Britannica in book form.
people.n.88	people	n	people	Maybe prolonged exposure of any kind to your state makes people sleep later.
people.n.89	people	n	people	Texas currently spends over one point four-five million dollars per day keeping drug offenders behind bars and another twenty-eight thousand dollars a day incarcerating young people on drug offenses," he said angrily.
people.n.90	people	n	people	Last night's Inside City Hall on New York 1 (the cable channel) had a police union guy pretty much swallowing Hillary's line that it was Bill not her who pardoned these people.
people.n.91	people	n	people	( Time 's project will culminate in an issue ranking the top 100 people of the century.)
people.n.92	people	n	people	Now of course conduit and untoward are not words common in everyday conversation, so it is hardly surprising that when people have to say them for the first time they guess the pronunciation from the spelling, always a dangerous procedure in English.
people.n.93	people	n	people	i remember when i got out of college which was seventy eight people said now if you get a job with General Motors or AT&T or IBM you're set for life
people.n.94	people	n	people	maybe they could go with a with a nine hundred number and have people dial in and give their uh vote
people.n.95	people	n	people	inversions and then it gets hazy around here but they're really we don't have a big problem with it i think that uh what most of the people here in New York state are going after right now is it's it's the uh ongoing acid rain problem especially out in the uh uh Adirondack areas where you know the lakes are becoming uh changing the acidity of the lakes and we're having problems now because the fish are dying and certain acidic loving plants uh or alkaline liking plants are just not lasting anymore because the soil levels the p H is changing
people.n.96	people	n	people	but people don't wanna burn ponderosa pine they wanna burn oak which is very hard to find in this region or juniper because it's the more plentiful hardwood
people.n.97	people	n	people	and there a certain amount of overhead in running a school district uh for instance those kids may be spread out uh over an area where driving the buses you may go forty or fifty or even sixty miles and can you really expect the uh the people in that district to support all that overhead of getting the kids to and from school so some of the money come through the states from all people in the state basically equal well base upon their income to i'm sorry i i take i that back a little bit of it comes from their income uh to support doing thing like that and that's probably okay uh it's kind of like telephone where uh the folk that live in the middle of town subsidize for people that have lines that go out for four or five miles
people.n.98	people	n	people	so it adds a dimension that that uh you're kind of in control and that's kind of sad when people neglect pets but so let's see how how old is your dog
people.n.99	people	n	people	where those people that are mobile can still retain their their independence but maybe have somebody come by and check on them once or twice a day bring them the groceries or come by and chat or whatever and then a hospice for those who no longer quite so mobile
people.n.100	people	n	people	When such an image is found, thousands of people, whether in Mexico or the United States, flock to see and pray before the image.
