id	lemma	partOfSpeech	token	context
serve.v.51	serve	v	serve	Incredulous that the "American system" would make "a monumental event" out of Lewinsky's contradictory claims, it concludes, "So far, all the ballyhoo over Bill Clinton's alleged involvement with these women could serve only one purpose.
serve.v.52	serve	v	serves	It also serves to make Miller seem a lot more with-it than he might otherwise.
serve.v.53	serve	v	serve	8. W has illustrations (better than those in the Third Unabridged ); L has none, but it must be noted that other British dictionaries lack them also, so L need not have included them purely for competitive reasons in the main market it is intended to serve.
serve.v.54	serve	v	served	In addition, the recent bankruptcy of Enron has served to increase congressional interest in energy policy, in general, and NEPDG activities, in particular.
serve.v.55	serve	v	served	After the war, he served as a storekeeper to a European firm.
serve.v.56	serve	v	serve	These standards shall guide the state planning process on reconfiguration and shall serve as the criteria for decisions of LSC.
serve.v.57	serve	v	serve	Consider the case of the engineers discovering that the engine block is so rigid that the block itself can serve as the chassis for the tractor they are trying to invent.
serve.v.58	serve	v	served	The most remarkable fact here is that four of the managers served in the judge advocate general corps--that is, they were military prosecutors.
serve.v.59	serve	v	served	They would become the nation of human dignity that served the cause of human flourishing and the sanctity of human life.
serve.v.60	serve	v	serving	Not least of all, it makes for a marvellous diversity in the national cuisines, with food centers often serving Malay, Chinese, and Indian dishes at adjacent stalls (see page 160).
serve.v.61	serve	v	serves	And whether or not a documentary succeeds, Moyers always serves as a tonic to television's mad rush.
serve.v.62	serve	v	served	I also served on boards of directors and advisory committees for child-care centers, preschools, elementary schools, and parent organizations.
serve.v.63	serve	v	serve	$20,171 to support overtime costs of two additional officers to serve PFAs during nonscheduled work hours, ensuring more expedient and immediate delivery and service of PFA orders.
serve.v.64	serve	v	serves	Four of the members appointed to this committee or committees should be a member who also serves on each of the following additional committees: Armed Services, Judiciary, Foreign Affairs, and the Defense Appropriations subcommittee.
serve.v.65	serve	v	serve	In some cases, transposable elements may have been domesticated by their host to serve clear functional roles [ 2 3 4 5 6 7 8 9 10 ] . Most human transposable elements are retrotransposons.
serve.v.66	serve	v	serve	Thus the implied twin themes of the Globe and Times pieces: 1) Having been nicked a decade ago by the Keating Five scandal, McCain still doesn't understand that legislators should refrain from pressuring regulatory agencies to serve the interests of their campaign contributors; and 2) McCain's sermons about money corrupting politics are hypocritical, because he's just as corrupt as everyone else.
serve.v.67	serve	v	serves	Julien serves another symbolic function this year: It was shot on a video camera, and (if we can judge by the outtakes on the Web site) its style was created mostly in post-production on a computer much like the one I am now using.
serve.v.68	serve	v	serves	This methods manual serves as a companion to the short-term chronic toxicity test methods manuals for freshwater and marine organisms (USEPA, 2002a; USEPA, 2002b), the NPDES compliance inspection manual (USEPA, 1988c), and the manual for evaluation of laboratories performing aquatic toxicity tests (USEPA, 1991b).
serve.v.69	serve	v	serve	Because the concept of accountability underlies GAGAS, this need to serve the public interest is essential for all work done in accordance with GAGAS.
serve.v.70	serve	v	serves	Janet Maslin (the New York Times ) serves up a remarkably bland, neither-here-nor-there review: "[Mr.
serve.v.71	serve	v	serve	Moreover, the majority's contention that the subsidized speech in these cases is not government speech because the lawyers have a professional obligation to represent the interests of their clients founders on the reality that the doctors in Rust had a professional obligation to serve the interests of their patients, see 500 U. S., at 214 (Blackmun, J., dissenting) ("ethical responsibilities of the medical profession")- which at the time of Rust we had held to be highly relevant to the permissible scope of federal regulation, see Thornburgh v.
serve.v.72	serve	v	served	That infamous act of judicial will, which served only to fuel the passions for war, held that a former slave could never become the citizen of any state.
serve.v.73	serve	v	served	Ronald Reagan, a staunch Republican and former Hollywood actor, served as governor of California between 1966 and 1974 and as president of the United States from 1980 to 1988.
serve.v.74	serve	v	serving	Here's a thought: Maybe Black, Scholes, and Merton were interested in serving the public good, and the giveaway was strictly for the betterment of humanity!
serve.v.75	serve	v	serve	Maids and butlers serve the family there, but the president and first lady ask them to leave when they want to be alone.
serve.v.76	serve	v	serving	The mechanics of the new stealth court are simple: Government attorneys will present classified evidence in secret to a removal-court judge, one of five federal district judges serving on the court at any one time.
serve.v.77	serve	v	served	Would we have been better served in Vietnam if fewer officials had quit the Johnson administration to protest the war--or if more had quit, earlier, and more loudly?
serve.v.78	serve	v	serve	He arranged to travel to Afghanistan in March 2000, swore allegiance to Bin Ladin (agreeing to serve as a suicide operative), and was sent to Saudi Arabia by KSM with 9/11 hijacker Ahmad al Haznawi to obtain a U.S. visa, but his visa application was denied because he appeared to be intending to immigrate.
serve.v.79	serve	v	serve	Gore said he would insist that potential appointees to the Joint Chiefs of Staff support allowing gays to serve openly.
serve.v.80	serve	v	serves	The spot serves up a sanitized, sitcom version of the grand melting pot; the images of diversity are carefully calibrated, almost disingenuously casual.
serve.v.81	serve	v	serve	Hong Kong could serve as China's political "laboratory," proving that free elections and the rule of law are not destabilizing.
serve.v.82	serve	v	serve	Your past contribution provided a direct line of support for local programs that promote health and wellness, strengthen families, invest in our children, help people become self-sufficient, and serve the elderly and disabled.
serve.v.83	serve	v	serve	But a good libel lawyer doesn't charge his clients $300 an hour to serve as a fact-checker.
serve.v.84	serve	v	serve	Each individual program uses its own approach on its own timeline to serve its own purpose.
serve.v.85	serve	v	serve	We selected six private sector companies and three state governments to serve as our case studies.
serve.v.86	serve	v	served	Bolillos, also known as birotes, can be found in most Mexican and Mexican American bakeries and are often served in Mexican restaurants.
serve.v.87	serve	v	serve	i i definitely agree and i i had you know some family that did serve in the Peace Corps and i i always thought it was a wonderful thing um i i do think that if people have the opportunity to do it it's something that you know they won't forget it enriches your life and gives you like you said a a good understanding of
serve.v.88	serve	v	served	yeah that way and the kids just love everything that's there so we're pretty fortunate kind of um buffet style um so you can go in and go out and the food's already served and you don't have to wait and
serve.v.89	serve	v	served	and now if you've served in Desert Storm you probably would be a a good candidate
serve.v.90	serve	v	serve	25 For the government to serve as the vanguard of a new constitutional order, the people must trust officials in Washington with additional powers and run the risk of governmental abuse.
serve.v.91	serve	v	serves	This created a pattern seen today throughout the Aegean of a small port (skala) which serves an inland settlement or chora, making it easier to protect the island from attack.
serve.v.92	serve	v	serve	Dole has run the most ironic, postmodern presidential campaign ever seen--starting with his campaign theme song, the only conceivable purpose of which is to serve as an ironic negation of everything campaign themes are meant to do.
serve.v.93	serve	v	serve	Furthermore, when parents and other adults apply good rearing practices, they serve as buers, or sources of protection, for children against threatening forces in the wider world.
serve.v.94	serve	v	served	Another development that has in the past served as an immediate warning of U.S. use of force: the withdrawal of nonessential State Dept. personnel and their dependents from embassies (in Israel and Kuwait), and of U.N. inspectors and humanitarian aid workers from Iraq.
serve.v.95	serve	v	serving	Smith coordinates his volunteer lawyering through Legal Services of North Florida, a nonprofit organization serving low-income families and individuals.
serve.v.96	serve	v	serving	With this history, the CIA brought to the era of 9/11 many attributes of an elite organization, viewing itself as serving on the nation's front lines to engage America's enemies.
serve.v.97	serve	v	serve	Bush's personnel moves serve him particularly well on social issues.
serve.v.98	serve	v	serve	Therefore, the Jews who remained on Earth were there to serve devilish purposes, Gow explained.
serve.v.99	serve	v	serve	In this regard we identified many such synonymous changes between B6 and D2 that fall within the proximal chromosome 1 or mid-chromosome 13 QTLs, and therefore can serve as new informative markers for fine mapping of these QTLs.
serve.v.100	serve	v	serve	Today, we serve children and families with a multitude of problems: emotional, physical, psychological and sexual abuse.
