id	lemma	partOfSpeech	token	context
find.v.57	find	v	found	It has previously been shown that IL-8 mRNA induction was seen less then 1 h after Tat (72aa) stimulation, and levels remained elevated for up to 24 h, leading to IL-8 protein production [ 102 ] . Along these lines, we have previously shown that the IL-8 gene is expressed in a cell cycle-dependent manner in cells that express the Tat protein, and the induction is during the S phase of the cell cycle and regulated by stable NF-kB binding to the IL-8 promoter [ 103 ] . When looking for IL-8 at the G1/S border, we found that all Tat containing cells, including PBMCs that were treated with exogenous Tat showed an up-regulation of IL-8 in the supernatant (Figure 4), further implying that results obtained from the H9/Tat system may infact be of general physiological relevance in vivo.
find.v.58	find	v	finding	The Dow Jones industrial average topped 7,000 . Financial reporters, while proclaiming once again that the optimists have been vindicated, are having more and more trouble finding anyone on Wall Street who was this optimistic.
find.v.59	find	v	found	First, police found 57 deaf Mexicans in "virtual slavery" in Queens ( New York Times ); then similar rackets were busted in North Carolina and Chicago.
find.v.60	find	v	find	Enclosed you will find a brochure that highlights the many exciting benefits that you can receive as a corporate donor.
find.v.61	find	v	finds	And for whatever reason, he finds non-stop public interaction both stimulating and therapeutic.
find.v.62	find	v	finding	I'm referring to Jim VandeHei's article "Bottom of the Barrel" (overline: "Where the GOP is finding its candidates."
find.v.63	find	v	found	The essence of the story, which I found on the hidden gem of the Internet, mediagossip.com, is that he hasn't broken any stories since Monica and has seen his unique selling proposition usurped by other would-be Web Winchells.
find.v.64	find	v	find	The Voice never takes my advice in MUGGER, but what they need to do editorially to make it vital again is this: Bust the union, get rid of all the deadwood that's cramming its pages, reduce its staff by half, find some writers who have distinct views, and give Robert Christgau a gold watch.
find.v.65	find	v	find	(Fans who visit the American Movie Web site will find such features as Borchardt's daily diary and a phone number for his buddy Mike Schank, a lovable PCP casualty and talented musician--"If he's home and in the mood he'll pick up."
find.v.66	find	v	found	The Washington Post 's Jonathan Yardley defends his attack on Kathryn Harrison's incest memoir against novelist Tobias Wolff's claims that he was motivated by his animus toward memoir as a genre: "The truth, as opposed to Wolff's self-serving fantasy, is that my objections to 'The Kiss' have absolutely nothing to do with its being a memoir per se, or even with its being one of those 'personal writings that have recently found favor with readers.
find.v.67	find	v	found	In this rule, EPA found that emissions from large electric generating units and large industrial boilers and turbines in 12 States and the District of Columbia are significantly contributing to downwind states' ozone nonattainment problems.
find.v.68	find	v	find	I am afraid that, if what many citizens of the European Community either hope or fear comes true, and English becomes the second language in every country of the Community, there is a good chance that many of these hybrids ( shopper for supermarket trolley, processimulator for simulator, and compacdiscontainer ) will eventually find their way into the English as she is spoke.
find.v.69	find	v	find	And, of course, to find ways to build those forms.
find.v.70	find	v	found	Approval must be done in accordance with guidance found in the subsection "Attestations, Verifications, and Approvals" of section "Authorizing and Approving T&A Transactions" of this document.
find.v.72	find	v	find	um although i have a i i kind of wonder uh if some if it were possible to market some uh form of uh space technology you know to uh uh to make it equitable it might severely help the economy you know in the in the uh respect that you know there's endless amounts of research to be done endless amounts of resources and and what not it would be great if we could find some way to to uh use that to boost the economy
find.v.73	find	v	find	yeah well that that you know really gets into that rights thing i mean there's there's a fine line i guess in everything and gun control is one where you know if you could get some proper training and education it's you know i think you'd you'd find that all the the accidents would definitely go down and i you know i remember taking hunter safety and i was like eleven or twelve years old
find.v.74	find	v	find	he he he one thing that you find about the about the the F one fifties is that uh they are every every the word is out that they are like the best truck uh especially like if you want to get like you know heavier than a mini pick up and uh they weren't cutting too many deals
find.v.75	find	v	found	i agree with that uh i found though that that uh it it will benefit both the employee and the company i work for a firm that does have a very flexible schedule and i can't remember the last time that i just worked forty hours a week so the uh it it works out that if i have to go in late for a reason or i have to leave early for a reason no one raises an eyebrow but because of that i'm not a clock watcher if i if i knew they were expecting me there at eight thirty every day and i couldn't leave until five i i think i'd be uh uh have a greater tendency to wait until the clock hit five and then say i'm out of here
find.v.76	find	v	found	The name of a folk character found in tales collected in Spain and New Mexico by Aurelio Espinosa and his son, Jose Manuel Espinosa.
find.v.77	find	v	found	because uh i found certain parts of my body developed better than other parts of my body so uh instead of they you know they have like different circuits and they tell you to work every single muscle in your body and uh i hate working a muscle that you know just won't develop
find.v.78	find	v	find	kind of helps if you can either get somebody else to do it or find somebody else that already has a good pattern and just copy it
find.v.80	find	v	find	and you know i got to spend another twelve bucks to find the appetizers
find.v.81	find	v	find	so i find that it makes up for what i pay for insurance and i i make enough money by the hour to make up for that
find.v.82	find	v	finding	Another example: periodicals mailers, stung by sharply rising costs associated with the processing of their mail, insisted that postal officials join them in an effort aimed at finding answers and ferreting
find.v.83	find	v	find	oh and it's it's frustrating i just i find i have to get the right kinds though or it's not comfortable
find.v.84	find	v	find	we we had a townhouse here uh we still have a townhouse which we are renting out so this is our first uh i guess single family home and so we find that we have uh a lot to do uh to fix it up to the way we like it a lot of remodeling and all uh mostly cosmetic and we had a a deck put in in the back
find.v.85	find	v	found	Parthenogenetic (virgin birth) species do exist in nature, they consist of 100% females, but a 100% homosexual species has never been found.
find.v.87	find	v	find	and uh we stopped there and ate and i wish i could find another one here
find.v.88	find	v	find	one that i can't find anymore which is Gabriel's Fire
find.v.89	find	v	find	and since then i have discovered uh other engineers are very prone to make mistakes because they will pick up a textbook and uh and find some formula for solving a problem
find.v.90	find	v	find	oh boy it's one of those things on the surface you know it seems like a great idea it's like a joke i heard once about uh elephant foot soup you know it's easy to do once you find a elephant foot
find.v.92	find	v	find	Upon receipt of this notice, OCE will so notify the Vice President for Administration and seek to find a mutually satisfactory manner for obtaining access to the information consistent with the applicable rules of attorney-client privilege and professional responsibility and consistent with LSC's need for information to ensure compliance.
find.v.93	find	v	find	(And may neither nation again find a way to make war on the other in the future.)
find.v.94	find	v	find	"Add these two impressions together and you find the missing element that explains my own irritation: the public display of advantage.
find.v.95	find	v	found	It drew its power from religious claims about the humanity of all human beings, and its leaders found their solace in psalms and prayers.
find.v.96	find	v	find	As senior adviser to the president during a tempestuous first term, however, Stephanopoulos can provide insights and behind-the-scenes anecdotes that many readers will find interesting, even if he didn't see naked interns running up and down the West Wing.
find.v.97	find	v	find	Who could have told usit was the present we would find in ruins?You move across the street like a cello soundingor like grief--you who travel the placeswhere the texts were written, cross every floorlike a dancer.
find.v.98	find	v	find	You can't find the real Stevens voice in the early poems, but you can find it in early letters not printed here.
find.v.99	find	v	found	At one point in our conversations the subject drifted, and I found myself asking Lewis--thinking he was bound to know--about the kind of ancient Greek writing that was written from left to right on one line, then from right to left on the next, then from left to right again, and so on.
find.v.100	find	v	found	In addition they found a moneymaker in an exotic, aromatic sauce of decomposed fish innards.
