id	lemma	partOfSpeech	token	context
sight.n.26	sight	n	sight	The surgeon with Tourette's, the blind man who regained his sight to his dismay, the subjects variously marooned in the hippie subculture of 1969 or in a Tuscan village of the 1930s, the remarkably gifted autists--all are admirable, all are moving, all are acutely recognizable in human terms.
sight.n.27	sight	n	sight	The thick wooden doors are an impressive sight; they were locked and guarded each night but now remain open to allow people to stroll along the seafront.
sight.n.28	sight	n	sight	On Halloween, a 3-year-old who eagerly dons her costume may become frightened at the sight of her animal- or witch-like appearance in the mirror.
sight.n.29	sight	n	sight	yeah but i i look at homemaking as a job also uh being a homemaker and i i think sometimes we lose sight of that
sight.n.30	sight	n	sight	Critics are down on this based-on-a-true-Oliver-Sacks-story of a man (Val Kilmer) who regains his sight after an operation encouraged by his sighted girlfriend (Mira Sorvino).
sight.n.31	sight	n	sights	The sights, sounds, and smells of old Kathmandu bombard the senses.
sight.n.32	sight	n	sights	The Statue of Liberty is just the beginning: From Wall Street to the Met, there is almost no disagreement about Manhattan's worthiest sights.
sight.n.33	sight	n	sight	Some crime knocks are wrongful, and sometimes officers have been known to arrest on sight someone they feel sure is at it and decide later on what they have arrested him for, sometimes even planting evidence.
sight.n.34	sight	n	sight	The very sight and sound of Kikuyu tribal life presented here are at once comprehensive and intimate, and as precise as they are compassionate.
sight.n.35	sight	n	sight	When legal cultures lose sight of their natural end of bringing a reign of justice and harmony to human affairs, they decline into corruption and the arbitrariness of power.
sight.n.36	sight	n	sight	Revolutionizing the whole stuffy concept of law courts, with not a marble column or portico in sight, this sparkling structure spreads out in tiers of glassed-in walkways, offices, and courtrooms, and also shops, restaurants, a small cinema, and a skating-rink.
sight.n.37	sight	n	sight	Clarke pointed to a silver lining: "The fact that its existence has become at least partially known, may for a while change the al Qida movement patterns," he wrote, but "it may also serve as a healthy reminder to al Qida and the Taliban that they are not out of our thoughts or sight."
sight.n.38	sight	n	sight	The money is low; the crowds are small; and there's not a TV camera in sight.
sight.n.39	sight	n	sight	Few things bring me as much joy as the sight of my own swampy backyard, all leafless and brittle and dotted throughout with bright orange-red winterberries clinging to their branches.
sight.n.40	sight	n	sight	The screech of an owl, the sight of a pregnant dog,
sight.n.41	sight	n	sights	Bobby, a Navy vet who never saw action in World War II, fixed a deer in his sights, squeezed the trigger--and landed flat on his back from the recoil.
sight.n.42	sight	n	sight	One of them, based on vague memories of the Elizabethan English of the Authorized Version (albeit much of its language was borrowed from Tyndale's 16th-century translation), is that Classical Hebrew tends to be long-winded and is overloaded with the equivalents of peradventure, verily, and Does it find favor in my Lord's sight?
sight.n.43	sight	n	sight	whereas here uh yeah i won't let them go you know more than a block out of my sight there i'm just a little too paranoid these days with what's going on and uh
sight.n.44	sight	n	sight	It's true that they were smelly and that the sight of poverty and desperation are not pleasant, and they all told the same self-serving lies for my benefit, and could never remember no matter how many times they were told that white women don't think it's a compliment to be told they have big legs, and they were noisy, although they would pipe down if you cared to go out at three in the morning to ask, which the tourists sure won't.
sight.n.45	sight	n	sight	In his response to my letter of Aug. 14, Paul Krugman is so determined to nail me as an economic illiterate that he loses sight of our original disagreements--and some of his own previous work.
sight.n.46	sight	n	sight	At USA Today , the Iraq combat is on the front below the fold, Cambodia is nowhere in sight and the lead is the real possibility that the NBA season will be canceled combined with a warning from the head of the players' union that if so, the players might start their own league.
sight.n.47	sight	n	sights	Acknowledging that individual targets might not have much value, he cautioned Berger not to expect ever again to have an assembly of terrorist leaders in his sights.
sight.n.48	sight	n	sight	i had no clues so i said dad well i can't stand the sight of blood so a doctor is out and uh i'm not i can't do math so a lot of stuff is out um i didn't think i'd be a very good architect because i like to draw but not that way so i said well i guess i'll be a lawyer because i think they help people
sight.n.49	sight	n	sight	um-hum um-hum yeah yeah in fact my my uh my grandmother does that a lot because she's blind or what she's losing her sight or whatever but yeah that of in i can imagine you know if you're driving cross country
sight.n.50	sight	n	sights	Reagan points at sights outside the window and tries to remember irrelevant anecdotes about Mikhail Gorbachev and Margaret Thatcher.
sight.n.51	sight	n	sight	so it's basically mindless i mean all your you the only really thing you are having to use is connecting the things that they give you you know what you're hearing and your your sight uh your sight but they give you everything else
sight.n.52	sight	n	sight	Then too there is the mystery of the emergence of novel functionalities in evolution where none existed before: hearing, sight, flight, language.
sight.n.53	sight	n	sights	In fact, it is worth the trip, partly for the sights and scenery en route.
sight.n.54	sight	n	sight	Roger's entry captured it perfectly: From minute to minute in the movies this year, you didn't know what was going to happen next; you couldn't spot the formula, because there wasn't a formula in sight.
sight.n.55	sight	n	sight	And even if we think that all children are equal in the sight of God, we might understandably bequeath our property to our own kin.
sight.n.56	sight	n	sights	According to the publication, Frank Sinatra's widow, Barbara, has set her sights on Grace Kelly's widower, Prince Rainier of Monaco.
sight.n.58	sight	n	sight	yeah as long as you don't lose sight that they're still kitty cats
sight.n.59	sight	n	sight	Mangold and his cinematographer, Eric Alan Edwards, can't get enough of Garrison's terraced cliffs above the Hudson, and they rarely lose sight of the imposing Manhattan skyline.
sight.n.60	sight	n	sight	And with all the weight of such a past, a certain dread can still attach to the sight of them being frivolously used.
sight.n.61	sight	n	sights	To lure Christmas shoppers, the malls promise tree lightings and other "sights and sounds of the holidays."
sight.n.62	sight	n	sight	Nothing could have been more infuriating to them than the sight of Yasser Arafat, the embodiment of Palestinian nationalism, shaking hands with Yitzhak Rabin, Israel's late prime minister.
sight.n.64	sight	n	sight	Now, the sight, in 1997, of self-respecting American trade unionists singing a socialist anthem--in however jokey a spirit--would doubtless set off alarm bells.
sight.n.65	sight	n	sight	If this were a Rube Goldberg contraption, this recollection would remind the writer of the grease spot on page 2, caused by his having eaten a Big Mac, the memory of which conjures up such a vivid image that the writer opens his mouth to take a bite, and a string attached to his lower jaw releases a mouse, the sight of which arouses a cat which chases it, causing the mouse to squeal, awakening a midget who stretches, tripping open a trapdoor; through the trapdoor falls a usage book, sliding down a chute into the hands of the writer.
sight.n.66	sight	n	sight	Did we need the more radical faith in equality in the sight of God to discover the imperative of treating everyone equally under the law?
sight.n.67	sight	n	sight	But the NYT quotes her saying "I will not be able to say that the path to agreement is clear or that success is in sight" before having to leave to report back to President Clinton.
sight.n.68	sight	n	sights	Frommer's warns that uptown Manhattan's sights are best seen by bus tour.
sight.n.69	sight	n	sight	Charged up by the rhythms of the crowd, his newfound candor, and the sight of a dishy, dreadlocked young woman (Halle Berry), Bulworth embarks on a hallucinatory odyssey that includes a stop at Kentucky Fried Chicken; a fund-raiser at a mogul's mansion, at which he lectures the appalled "big Jews" on their greed and the lousiness of their movies; and a visit to the bowels of the inner city, where he placates gun-toting black juveniles by buying them ice cream and standing up to the white cops who stop to harass them.
sight.n.70	sight	n	sights	The town has more than enough sights to see, but you can taste much of its pleasures before you even set foot inside the museums, churches, and monuments.
sight.n.71	sight	n	sight	More questionable are the bits where he paddles casually through a tub of preserved viscera from some long-gone sufferer from situs inversus (mirror-reversed organs) and succumbs to laughter at the sight of Ditto, the amazing two-faced pig.
sight.n.72	sight	n	sight	Men are stimulated by sight, says LaHaye, women by words and touch.
sight.n.74	sight	n	sight	The astounding sight of this medieval citadel, clinging to a massive outcrop of rock cut adrift from the Alpilles mountains, takes your breath away.
sight.n.75	sight	n	sights	At least, that is the lesson Australian beauty queen Alison Brooks, 30, says she learned when actress Barbara Hershey, 50, set her sights on Brooks' fiance, Simon Lowe, also 30.
sight.n.76	sight	n	sight	The SCMP concluded, "Kosovars are better off than under Serb control, but there is no peaceful solution in sight."
sight.n.77	sight	n	sights	What's special about her is her job, chief medical examiner of Virginia, which allows her to witness more gruesome sights than one could dream of.
sight.n.78	sight	n	sights	Among traditional sights, two stand out as especially appealing, or educational, for children.
sight.n.79	sight	n	sight	From the perspective of a mayor or state legislator it sounds like a public-relations debacle: The sight of federal agents cuffing some beloved Marcus Welby for recommending a marijuana cigarette for kindly Uncle Sebastian suffering from AIDS will not go over well with voters.
sight.n.80	sight	n	sights	but uh i don't know i kind of you know i don't mind going to Europe you know traveling and seeing the sights but i don't want to have to go to Africa to
sight.n.81	sight	n	sight	6. Pollitt and Sullivan alike deem me insensitive to the depth and complexity of the psyche, and Sullivan warmly endorses psychoanalyst Jonathan Lear's admonition that we dare not reject Freud lest those qualities drop out of sight.
sight.n.82	sight	n	sights	The Star says these women--now in Starr's sights--have all publicly denied sexual involvement with Clinton, but under oath they told a different story.
sight.n.83	sight	n	sights	The Edinburgh and Lothians Tourist Board produces automobile tours for East Lothian, West Lothian, and Midlothian, with suggested itineraries, opening times, and prices for various sights and attractions.
sight.n.84	sight	n	sights	The young Rooney might have set his sights on Washington, D.C., like his uncle, former U.S.
sight.n.85	sight	n	sight	The top sight in the area is the magnificent 18th-century Baroque manor house known as the Solar de Mateus, just 3 km (2 miles) from Vila Real.
sight.n.86	sight	n	sight	In similar incident, a copilot reports that the landing field was in sight by saying I've got it , with the result that the flying pilot let go of the controls.
sight.n.87	sight	n	sight	The plan had now been modified so that the tribals would keep Bin Ladin in a hiding place for up to a month before turning him over to the United States-thereby increasing the chances of keeping the U.S. hand out of sight."
sight.n.88	sight	n	sight	Yes, in Keats' poems, life has a dreamy quality--but this is not a gorgeous swoon so much as the sense that somewhere, out of sight, we have already lived our actual lives, and that the life we are forced to feel through now is a posthumous remembrance of that earlier life, full of pain and loss.
sight.n.89	sight	n	sights	The sights are endless: the Hindu gopuram tower-gates of the south, the temples of Varanasi (Benares), the cave monasteries of Ajanta and Ellora, the beautiful and erotic sculptures of Khajuraho, the splendid marble palaces, fortresses, and mausoleums of the emperors and maharajas in Delhi, Agra, and Rajasthan, the colonial government buildings in New Delhi, or the unusual style of the Gothic-Oriental railway station in Mumbai (known until 1995 as Bombay).
sight.n.90	sight	n	sight	Restaurants in and near the market are like first-aid stations for those who become faint with hunger at the sight of such bounty.
sight.n.91	sight	n	sight	There is a solution in sight, however, and she tells us that she is a part of it.
sight.n.93	sight	n	sight	Unlike Levi's, Guess has made its way in the world by subcontracting out production work, violating minimum-wage and maximum-hour laws, and suing everyone in sight.
sight.n.95	sight	n	sight	For example, all babies gradually distinguish objects and people in their surroundings and realize that these entities continue to exist when out of sight.
sight.n.96	sight	n	sight	The WP, LAT, and NYT lead with a Mideast peace deal apparently almost in sight.
sight.n.97	sight	n	sights	The sights and the sounds of the world could go on forever, But the place of my childhood dreams could never again feel the same inside.
sight.n.98	sight	n	sight	Getting the inside skinny , as a reporter in Time recently put it, is equally grotesque-- a sight for sick eyes , as a neighbor's child once said.
sight.n.99	sight	n	sight	I am sorry that Stein is distressed by the sight of the president visiting Israel and Palestine.
sight.n.100	sight	n	sight	About nearly 56,789 children were literally cut up like a butcher does a calf, after being strangled or slain, in all ways, indeed the sights of the bloody windrows [sic] , with their intestines exposed or gushed out, was a sight that no one could bear to witness without losing their reason.
