id	lemma	partOfSpeech	token	context
control.n.25	control	n	control	The fire at Turkey's largest oil refinery, which the LAT led with yesterday, was brought under control after fire fighting planes dumped 75 tons of chemicals on it.
control.n.26	control	n	control	These early "crosssectional" studies were criticized for a number of methodological limitations, particularly for inadequate control at the individual level for variables that are potentially important in causing mortality, such as wealth, smoking, and diet.
control.n.27	control	n	controls	Implemented recommendations correct the underlying causes of problems, weaknesses in internal controls, failures to comply with laws or regulations, or other matters impeding effective and efficient performance.
control.n.28	control	n	control	The number of addresses is set as a "control" variable in the equation, allowing us to develop average costs.
control.n.29	control	n	control	We followed a study design with step-wise increases in the length of TI cycles to address potential safety concerns (resuppression was confirmed after shorter TIs before longer interruptions were initiated) and the hypothesis that sequential viral replication intervals would stimulate viral control and a delay in time to viral rebound.
control.n.30	control	n	control	Compared to agemates in a control program without extra literacy props, the children engaged in far more complex and extended literacy-related pretending.
control.n.31	control	n	controls	According to the instructor at Jones, the two were aggressive, rude, and sometimes even fought with him to take over the controls during their training flights.
control.n.32	control	n	control	Issues like gun control--not Whitewater or FBI files or some murky allegations about an Indonesian connection--are the measure of character in Seconds . Without a single negative word, this spot efficiently repels the Dole campaign's ninth-inning attack on Clinton's character.
control.n.33	control	n	control	Before we go more deeply into your crime-prevention theories and your work in the New York City subways during the 1980s, I think its important to consider the relationship between free speech and crime control.
control.n.34	control	n	control	Balance and control of your body position are the heart of this art.
control.n.35	control	n	control	The culture water control should be used to evaluate the appropriateness of the dilution water source.
control.n.36	control	n	control	To take one's own life is to take control of one's destiny; but inevitably a moment must be faced, after the deed, in which what is experienced is loss of control.
control.n.37	control	n	control	pressure off but i must i must confess the only control i have over our budget is to try and make as many things as constant as possible like
control.n.38	control	n	control	that get the kind of control that's bad you know and that their governments can become so corrupt and it's like well uh you know i use to feel like
control.n.39	control	n	control	In the modern West, progressive slackening of those rules came to permit naked hair for women, but only under visible control--not hidden, but very well-dressed in public.
control.n.40	control	n	control	In selling shares in the United States, then, foreign corporations can raise loads of money without suffering a dilution of the control they exercise over their own affairs.
control.n.41	control	n	control	The most provocative gossip of the past two weeks came from the normally speak-no-evil Liz Smith, who reported that when Clinton first came into office, a former first lady who kept in touch with the Secret Service told her that Clinton was "totally out of control in the White House when it came to women."
control.n.42	control	n	control	McConnell heads the National Republican Senatorial Committee, and thinks Republicans can remain in control of the Senate for the next 20 years if they can defeat McCain-Feingold.
control.n.43	control	n	control	Three years into his term he dropped his strident opposition to gun control when the position began hurting his poll numbers.
control.n.44	control	n	control	The main hypothesis of the study was that early treatment of acute HIV-1 infection followed by STI would lead to immune boosting and subsequent control of viremia without the need for drugs.
control.n.45	control	n	control	President Suharto, who had been in Egypt, returned to the riot-riddled capital and called out tanks and thousands of troops in an attempt to restore order and maintain his 32-year control of the country.
control.n.46	control	n	control	And the Los Angeles Times goes with smog--the EPA rejects California's smog control strategy as being too lax.
control.n.47	control	n	control	Rashid has also described the move as part of Bin Ladin's plan to solidify his relationship with, and eventually gain control over, the Taliban.
control.n.48	control	n	control	As a control, we also examined small vacuoles doubly stained with SOD1 and CO1 antibodies.
control.n.49	control	n	control	Legislation requiring USPS to place its nonmonopoly products under the control of a separate, profit-making organization is pending in a House subcommittee chaired by John McHugh, R-N.Y.
control.n.50	control	n	control	The papers agree that Monday in East Timor, anti-independence gangs took control, forcing the United Nations to evacuate half its staff, running off the region's Nobel Peace Prize-winning bishop, shooting up the Australian ambassador's residence, burning homes, and shooting and terrorizing the general populace.
control.n.51	control	n	controls	With most plants needing to install control equipment to meet these requirements, it is likely that this approach would lead to installation of controls that become obsolete and stranded capital investments as additional requirements are promulgated.
control.n.52	control	n	control	well i have grub worms here off and on i try to keep them under control they live right up under the surface of the ground and they eat the roots of your grass and then you have ground brown uh patches develop
control.n.53	control	n	control	oh yeah the i guess the question is uh the the thing for me is who sets the parameters or who has the control you know
control.n.54	control	n	control	Slate in four of the site's markets (the Democratic and Republican presidential races, the battle for control of Congress, and the U.S.
control.n.55	control	n	control	Business is about virility, politics about manipulation, women about men's sexual interest--something men have no control over.
control.n.56	control	n	control	In the early 1990s, modernization projects, such as desperately needed air conditioning and humidity control, caused upheaval in the museum.
control.n.57	control	n	control	And instead of being the sole ruler of the world's oil fields, OPEC has watched its control of world prices disappear, as dramatic technological advances in exploration and production have made new oil reserves--largely controlled by Western companies--appear where there weren't any before.
control.n.58	control	n	control	Featured atrocities: Big shots have had to do without email or limos, and the conference exerts strategic entourage control, meaning that Mary Robinson, the U.N. commissioner for human rights, has had to scrape by with one personal assistant instead of her usual twelve.
control.n.59	control	n	control	She got senile, a couple of years before she died and I had graduated from college and my mother was taking care of her and my father had died and we kept her at home and under control with Thorazine.
control.n.60	control	n	control	The estimated time of impact of Flight 77 into the Pentagon is based on Commission analysis of FDR, air traffic control, radar, and Pentagon elevation and impact site data.
control.n.61	control	n	control	Jackson was included as a positive control.
control.n.62	control	n	control	Al Hunt ( Capital Gang ) alleges that Starr is an out of control prosecutor.
control.n.63	control	n	control	The cover story marvels at Lanny Davis, the White House lawyer who does spin control for the Senate campaign-finance investigation.
control.n.64	control	n	controls	I'm not sure what the controls were for the JAMA study.
control.n.65	control	n	controls	on a scale i guess i'm about a nine and a half so i've let's see so ten means what ten means no controls and one means uh
control.n.66	control	n	control	So, here is a new view of process design and inventory control.
control.n.67	control	n	control	McDonald acquired control of the Harlem facility, widely considered one of the most dangerous and disorganized in the city, when the city turned over the shelter system to nonprofit providers.
control.n.68	control	n	control	Last year, they usurped his control of the city bureaucracy, removing departments of public safety, welfare, health care, public works, and basically everything else that matters from his supervision.
control.n.69	control	n	controls	None mentions that the EA6B only has one set of flight controls and that therefore the three electronic warfare officers on board cannot control the plane's speed, altitude or course.
control.n.70	control	n	control	7 Your key-banging, mouse-clicking 20-month-old already seems to appreciate this sense of electronic control!
control.n.71	control	n	control	8,9,35,39 Gentilello and colleagues noted that although "trauma centers are uniquely positioned to implement pro-grams of alcohol screening, intervention, and referral," and "despite emphasis on injury control and prevention, little has been done to incorporate alcohol intervention programs into care of the injured patient."
control.n.72	control	n	control	Thus, the FBI must not only continue to bring on board more linguists, it must also continue to take advantage of technology and best practices to prioritize its workflow, enhance its capabilities, and ensure compliance with its quality control program.
control.n.73	control	n	controls	Among proposals: close banks for one day to allow them to reorganize; institute emergency tax cuts; sack the IMF's failed leadership; and place emergency controls on capital flows.
control.n.74	control	n	control	The police guessed Phills was travelling 110 miles per hour before his car spun out of control.
control.n.75	control	n	controls	This case also includes no controls on mercury emissions from power generation.
control.n.77	control	n	control	For some Chicanos machismo is an emblem that symbolizes resistance to social and historical control.
control.n.78	control	n	control	yeah oh you can look in if you pretty if you look at the region and and on to their detriment they came from uh this uh hundreds of years of Spanish control in the in the Spaniards have a horrible history of corrupt uh government greedy uh rulers who uh have been uh i don't know manipulating manipulating their public for their own their own good i mean if you go back to the kings and then the the conquistadors coming in and and the whole the incredibly horrible things they did to the uh the native tribes i mean they make uh they make the things that Custer did look like uh like trivial and uh you get
control.n.80	control	n	control	This wouldn't matter so much, except that that government borrowing has spiraled out of control.
control.n.81	control	n	control	And from time to time, toddlers lose control.
control.n.82	control	n	control	In March 2001, the CIA's briefing slides for Rice were still describing the CIA's "preliminary judgment" that a "strong circumstantial case" could be made against al Qaeda but noting that the CIA continued to lack "conclusive information on external command and control" of the attack.
control.n.83	control	n	control	However, the stability of a pegged rate would come at the cost of Canadian independence: "By adopting a fixed exchange rate, Canada would essentially cede control over monetary policy to the United States Federal Reserve Board, yielding one more lever of economic policy to international forces."
control.n.84	control	n	control	Only 30 percent supported Chirac's coalition in parliamentary elections, raising the prospect that a leftist alliance of Socialists, Communists, and Greens will take control in Sunday's runoffs.
control.n.86	control	n	control	How will it sweep away ignorance about racial hatred or empower people to take control of their lives?
control.n.87	control	n	control	For nonattainment areas, in addition to applying control technology that represents the lowest achievable emission rates, new major sources and major modifications must offset their emissions increases.
control.n.89	control	n	control	um where the the husband's in control the wife stays home raises the family things like that however
control.n.90	control	n	control	and uh the one thing that worries me is is question of stability and control
control.n.91	control	n	control	Inventory control relied on painstaking, manual comparisons between sales records (paper receipts) and physical counts of items on the floor, in the back room, and in warehouses.
control.n.92	control	n	control	yeah yeah yeah so then i i'm kind of like in control over who comes of just from my family
control.n.93	control	n	control	In short, chemistry allows arbitrary organizations of control relations.
control.n.94	control	n	control	18,19 However, changes in alcohol consumption are often not sustained among participants in control conditions.
control.n.95	control	n	control	Offutt Air Force Base in Nebraska was chosen because of its elaborate command and control facilities, and because it could accommodate overnight lodging for 50 persons.
control.n.96	control	n	control	A famously shady and litigious film distributor once tried to gain control of, among other things, D.W.
control.n.97	control	n	control	American conservatives condemned this as an assault on U.S. control of certification.
control.n.98	control	n	control	In a hostile takeover, the acquirer can take control of the target company's management one of two ways: a tender offer or a proxy fight.
control.n.99	control	n	control	Israel will transfer to Palestinians full or partial control of 40 percent of the West Bank in three stages--Sept. 13, Nov. 15, and Jan. 20.
control.n.100	control	n	control	You may care about gun control far more than you do about anything else, but unless you leave the other 16 questions blank, your candidate list won't reflect your priorities.
