id	lemma	partOfSpeech	token	context
force.n.38	force	n	force	It was getting absurd for reporters to analyze developments at City Hall without referring to a romantic attachment they believed to be a key force in events.
force.n.39	force	n	forces	The papers report that President Clinton gave his tentative OK to it, but also that he will keep the built-up U.S. forces in the Persian Gulf region to make sure Iraq keeps up its end.
force.n.40	force	n	force	At the same time, such parents must resist the temptation to engage in carping criticism, harshness, and force.
force.n.41	force	n	force	Daniel Pollock wondered how we could use research as a force for positive change in the clinical setting.
force.n.42	force	n	forces	While I don't mean to make too great a claim for disco, I do think it represents a moment in which cultural forces that Miller doesn't account for realigned in a way that changed "rock."
force.n.43	force	n	forces	is the upstart commander of 'black' political forces, threatening a weakened, but spiritual, refined, and honor-bound version of the 'South.
force.n.44	force	n	forces	In 2002, Kiowas were deployed as part of NATO's SFOR forces in Bosnia and, in 2003, 120 Kiowas were deployed in support of Operation Iraqi Freedom.
force.n.45	force	n	force	and there's just so many people and so many accidents every single day that it take another police force just to answer the traffic
force.n.46	force	n	force	So the work done is given by just adding up little increments of the force acting on a mass and accelerating it through a distance.
force.n.47	force	n	forces	Finally, with the help of the British under the duke of Wellington, the Spanish expelled the occupying forces.
force.n.48	force	n	forces	Seven years later, the opposition of radical forces toppled Primo de Rivera from power.
force.n.49	force	n	forces	The two papers note that violent clashes broke out in the Palestinian-controlled city of Ramallah, resulting in the death of one Fatah member, after Palestinian security forces, pursuant to the new agreement, raided the Fatah headquarters there, confiscating documents and weapons and making five arrests."
force.n.50	force	n	forces	In the international context, NATO commanders may get line authority over forces assigned by other nations.
force.n.51	force	n	force	But these expressions of contempt have nothing of the force that Bradley's do.
force.n.52	force	n	forces	After these votes, Senate Majority Leader Trent Lott quickly tried to move on to other business, prompting complaints from the pro-reform forces led by Sen.
force.n.53	force	n	force	The essential force behind the performance impact of these practices is their effective integration with one another.
force.n.54	force	n	forces	>>Iraqi citizens by U.S. and British occupation forces, the defense of
force.n.55	force	n	force	"Political pros in that campaign thought he was a positive force," Brownstein says.
force.n.56	force	n	force	President Clinton pledged to send 4,000 U.S. soldiers to Kosovo as part of a NATO peacekeeping force.
force.n.57	force	n	force	When she finally takes action--changing the family's phone number without informing him--her justification has a scary force: "Now I know how it feels to be in control."
force.n.58	force	n	force	With their tradition of resistance to foreign invaders, Cretans kept up constant guerrilla warfare against the occupying Axis force.
force.n.59	force	n	force	. He concluded in a Hill column, "Idealism is, I believe, the new force in our politics.
force.n.60	force	n	force	But he also managed to carry off, almost by sheer force of personality, an accomplishment that eluded governments, world leaders, and multilateral organizations for four years: He ended the war in Bosnia.
force.n.61	force	n	force	In the vastness of cyberspace, however, these considerations do not apply with the same force.
force.n.62	force	n	force	If Eleanor Roosevelt was a force for good, as I definitely believe, then why does Hillary Clinton drive me mad?
force.n.63	force	n	forces	One senior al Qaeda operative claims to recall Bin Ladin arguing that attacks against the United States needed to be carried out immediately to support insurgency in the Israeli-occupied territories and protest the presence of U.S. forces in Saudi Arabia.
force.n.64	force	n	force	They are premised on the notion that some mysterious force can alter the ordinary into the extraordinary.
force.n.65	force	n	forces	2) Wait a minute--we get to join forces with the German unions, which have even more clout and better benefits.
force.n.66	force	n	forces	The paper also concluded that the U.S. policy of equipping and training Muslim forces may not be such a bright idea.
force.n.67	force	n	force	McCain also kept up a running gag about his supposedly fierce temper, which robbed the charge of any possible force.
force.n.68	force	n	forces	Thoses who cheered for Saddam Hussein, instead of calling him a murderer, based their judgment on a law regarding the sovereignty of national government and on what they took to be the fact that the borders his forces had crossed were imposed by Western colonialists without the consent of the inhabitants.
force.n.69	force	n	forces	no i really don't they need to do more with uh you know the police forces they need to make sure you have more people out on the street i think you know to try to keep track of what's going on and be harder on criminals when they go to court you know make sure they go to jail and they serve all their term
force.n.70	force	n	forces	He opposes himself to nature as one of her own forces, setting in motion arms and legs, head and hands, the natural forces of his body, in order to appropriate nature's productions in a form adapted to his own wants.
force.n.71	force	n	force	In the era following the Renaissance, Western women's beauty was made to function both as a creative force and as a commodity in a Europe expanding through commerce and conquest.
force.n.72	force	n	force	The NYT reports inside that seven southeastern Europe nations, including Italy, Greece, and Turkey, agreed Saturday to establish a multinational southeastern Europe defense force.
force.n.73	force	n	force	Central Command raised the force protection condition level for U.S. troops in six countries to the highest possible level, Delta.
force.n.74	force	n	forces	(Besides, the Merchant Marine is not a part of the armed forces.)
force.n.75	force	n	force	Aside from the unavoidable fact that competition is a driving force in the publication of such works, one can scarcely expect to improve on the competitive works without knowing what they are up to.)
force.n.76	force	n	force	Following publication of the report of the joint Postal Service-Postal Rate Commission task force on ratemaking, the Postal Service petitioned the Commission to adopt rules to implement some of the report's recommendations.
force.n.77	force	n	force	They did not need the coercive force of government behind them.
force.n.78	force	n	force	The proper statement is, "No one may initiate force against another."
force.n.79	force	n	force	Wherever the image of nonconformity appears, Frank spies the ascendant force of rebel consumerism.
force.n.80	force	n	force	A strong independence party, the Wafd, gained political power during the 1920s and became a prominent force throughout the next few decades.
force.n.81	force	n	force	They emphasized the role of ecological selection as a driving force in speciation, largely by extrapolation from the primacy of selectionist thinking that developed during the Synthesis.
force.n.82	force	n	force	Lockean ideas provided the footing for American behaviorism, launched by John Watson in the early 1900s and built by B. F. Skinner into a powerful mid-century theoretical force heralding the supremacy of environment in its belief that behavior is shaped by external stimuli.
force.n.83	force	n	force	But I've saved the most important thing for last: How could you say that ER was not a force for good?
force.n.84	force	n	force	In response, the NYT fronter relays, the Clinton Administration is shopping a plan around Capitol Hill to commit 2000-5000 American ground troops to an international cease-fire-monitoring force in Kosovo.
force.n.85	force	n	forces	It's true he's not a homophobe like so many right-wingers, but it's not as though he's actually done anything for gays (except, as you've noted, get more of them than ever kicked out of the armed forces).
force.n.86	force	n	force	In a biblical turn, the WP and NYT call Zamora "vengeful" and cite her as the driving force behind the murder of the 16-year-old victim.
force.n.87	force	n	forces	In February 1999, Tenet sought President Clinton's authorization to enlist Massoud and his forces as partners.
force.n.88	force	n	forces	Drug traffickers and narcopoliticians are buying police forces and murdering nosy journalists.
force.n.89	force	n	forces	Around 375 Kiowas are in service and the single engine, double-bladed armed reconnaissance helicopter has been deployed in support of United States armed forces around the world including Haiti, Somalia and the Gulf of Arabia (Desert Storm and Desert Shield).
force.n.90	force	n	force	Perceived analogies would be to "rogue cops" who are not prosecuted but must resign from the force and lose their pension (at least on television).
force.n.91	force	n	force	But the rich have come out in force in this corner of the country once known for its Scandinavian reserve.
force.n.92	force	n	force	The Crispix came back in force; in fact, the last time I was at the supermarket, the checker gazed at my overflowing cart and said: "Lot of cereal eaters in your house, are there?"
force.n.93	force	n	force	But the same story quotes Albright and a British minister as saying that only a NATO force is acceptable.
force.n.94	force	n	forces	The halt to air strikes in Iraq is reported to leave Saddam Hussein in power, U.N. weapons inspectors less likely than ever before to return, and the U.S. mapping a new strategy of "containment" against Iraq, with military forces remaining in the region indefinitely.
force.n.95	force	n	forces	In the late 1990s, these extremist groups suffered major defeats by Kurdish forces.
force.n.96	force	n	force	Zhukov rallied the indomitable men and women of that mighty force to stop the German army outside the gates of Moscow and left them to die by the thousands in the snow.
force.n.97	force	n	forces	The CIA admitted it had evidence of chemical weapons in an Iraqi bunker years before the Persian Gulf War, but failed to give the armed forces clear warning before they blew up the bunker.
force.n.98	force	n	forces	It is not the first time that actors have tried to seize the reins of production--that was in 1919, when Mary Pickford, Charles Chaplin, and Douglas Fairbanks joined forces with William S. Hart and D.W.
force.n.99	force	n	forces	The chief of Indonesia's armed forces, Gen. Wiranto, expressed willingness to accept an "accelerated deployment" of peacekeeping troops.
force.n.100	force	n	force	It was the logical force of but , in the end, that began to supply the dynamism of syllothetics, enabling it to combine, as it does, the undeniable energy of the syllogism with the indisputable power of the theorem.
