id	lemma	partOfSpeech	token	context
family.n.60	family	n	families	Others are from families that are struggling to provide a healthy, happy environment but don't have the resources to make it possible.
family.n.61	family	n	families	It seems summer options aren't readily available for troubled kids whose families have limited incomes, so we're doing all we can to make Jameson available.
family.n.62	family	n	families	But, the holiday season is a particularly difficult time for these families.
family.n.63	family	n	family	About 10 years ago, after growing up in a family without an appreciation of "family values," I decided I didn't have much use for my relationships with my siblings.
family.n.64	family	n	family	Both reveal that Tony Blair had conferred with Diana about a goodwill ambassador job shortly before her death, and USAT reports that Le Figaro says a dying Diana gave two crash witnesses a message for her family and children.
family.n.65	family	n	families	Or are all such categories simply irrelevant to the experience of people who, maddened by the loss of their families and entire worlds, might best be considered to have been 'temporarily insane' in the full and exculpatory legal sense of the term?"
family.n.66	family	n	families	Our homes, jobs and families can be at stake.
family.n.67	family	n	families	The children and families who come to Pleasant Run are given the opportunity to become happy, loving, and productive members of our society.
family.n.68	family	n	family	But the condescension of these ill-wishers is trumped by the contempt of those who say Gates is too coldblooded to put his family first.
family.n.69	family	n	family	A piece predicts that the Bancroft family, which controls Dow Jones, may oust CEO Peter Kann because of the miserable performance of the company's stock.
family.n.70	family	n	family	The LAT reports that during Tudjman's reign he enriched his family by about $700 million.
family.n.71	family	n	family	Dahlia Lithwick worked for two years in a family law firm in Reno, Nev.
family.n.72	family	n	family	The paper claims that "all of Los Angeles became family" through following the incident.
family.n.73	family	n	family	Saturdays and Sundays the family spends time at le week-end weekend retreat, holiday home by the sea, and the bobtail Old English sheepdog gets more exercise than in town.
family.n.74	family	n	family	In 1994, Norten built a house for himself and his family on a tight urban site in Mexico City.
family.n.75	family	n	family	like like you hit the nail on the head probably that all comes from you know lack of a good family structure for this people you know they just
family.n.76	family	n	families	well i have to say i really don't have a budget both my wife and i uh grew up in uh families of rather modest means and uh our family income at this point is comfortable upper middle class i guess you might say and uh we're both so uh frugal that um we really don't need a budget you know we just sort of invest the money and go on vacations and always never seem to have any money problems which i guess is a comfortable thing
family.n.77	family	n	families	Because they all came from upper-class families, they were educated in Spanish traditions and language and consequently ignored the mestizo (mixed-race) and indigenous aspects of the culture, often depicting their past in romantic pastoral terms.
family.n.78	family	n	family	they really do uh a family without a father is it's a it's a really hard thing
family.n.80	family	n	family	they sent out uh employee assistance cards for anyone that had any sort of drug problem or work related problem family problems you know it kind of covered everything
family.n.81	family	n	family	The family falls apart, kids leave home, women begin to break out of traditional "female" and "mother" roles.
family.n.82	family	n	families	um-hum hm then your kind of family is probably pretty rare now a days i don't see a lot of families fishing and doing things like that that's great
family.n.83	family	n	family	yeah that would be hard for us because most of the family is out in California and some is in New York and North Carolina and it gets
family.n.84	family	n	family	i guess we could say my wife's car is the family car and we don't you know she drives it to and from work it's about it's you know what the most of its driving is my car is my business car and i drive quite a bit you know in my for my business role
family.n.85	family	n	families	you know back just even fifty years ago when people had had financial problems the fir st place they went to was their family and families took care of themselves and um
family.n.86	family	n	family	so uh i do although i'm a lawyer's daughter and i have lawyer's and judges on both sides of the family and uncles and cousins and things like that i really
family.n.87	family	n	family	just get out you know out and about and it's it it's something you can all like our we did it as a family so it was it was quite a lot of fun and biking and i i i love to swim so i love it when you know it's
family.n.88	family	n	family	An example of targeted outreach is the posting of an advertisement for order-of-protection clinics in domestic violence shelters and family counseling agencies.
family.n.89	family	n	family	We are all essentially alike as members of the human family.
family.n.90	family	n	family	dialogue on "McCarthyism" inspired a new thread, which this week drew parallels with multiculturalism and . One fraygrant recounted the case of Washington state's Canwell Committee red hunt and its victim, Melvin Rader; and Albert Canwell's later attacks on John and Sally Goldmark, which eventually led to the 1985 murders of the Goldmarks' son David and his family.
family.n.91	family	n	families	Marshall (Harve Presnell, sounding like Bob Dole) has ordered it out of a Lincolnesque compassion for all the families ripped apart by war.
family.n.92	family	n	family	In a world without textile or clothing markets, each piece of weaving was like a family meal or a home performance of music, available to anyone present but the property of no one person, never bought or sold, always identified with the one who had created it inside that house.
family.n.93	family	n	family	In recent years Santa Monica has put a great deal of money into making the Santa Monica Pier a fun-filled family destination with a carousel and other rides, arcade games, and inexpensive carnival food.
family.n.94	family	n	families	Beijing has dozens of attractions for its children, and many of these can be enjoyed by visiting families.
family.n.95	family	n	family	But in Katz's world, cybernauts are oppressed daily by "The Mediaphobes," the old-media-worshipping, Judeo-Christian-ethics-preaching, backward-facing "windbags and pious souls who presume to know what is moral for you and your family."
family.n.96	family	n	family	Reed's more important contribution was to abandon the clear, if ferocious, principles that defined the '80s Moral Majority and replace them with a comforting fog of "family values."
family.n.97	family	n	family	A larger point concerns the value of loyalty--whether to family, "community," employer, or other social group.
family.n.98	family	n	families	75 Boys in mother-custody families seem to have the hardest time.
family.n.99	family	n	family	The main Wall Street Journal "Politics and Policy" piece reports that the moderate "New Democrat" wing of the party, with its "values agenda" of such issues as V-chips for TVs, more family leave and increased parental responsibility, is feeling particularly betrayed by President Clinton.
family.n.100	family	n	family	Are family members a help or hindrance in the intervention?
