id	lemma	partOfSpeech	token	context
life.n.42	life	n	life	My only credentials are that I am a native-born Londoner now in my mid-sixties and have lived all my life until now in London, including a number of years in the East End.
life.n.43	life	n	life	Hunt died in 1895, but in the last seven years of his life, he completed more than fifty projects.
life.n.44	life	n	life	so everybody's fighting for their life and you can see how this can get out of hand
life.n.45	life	n	life	um but uh i think it's probably the the studies have been done looking at uh how well you are and what you do when you end up whether or not you uh have a degree or not uh makes a big difference later on in your life and um you know it'd be good to even to start as early as possible to understand what what you child would desire
life.n.46	life	n	life	i'm uh i'm not quite at that point in my life yet so
life.n.47	life	n	life	border is politically and culturally a constant element in everyday life.
life.n.49	life	n	life	so um anyway and that's that's the other thing is that i've i've never really been too terribly much of a new car person i think i've bought one or two new cars in my life and i've tended to um to uh buy cars that are you know two or three and sometimes even four and five or six years old this Honda that i have i bought used and in fact it had an extraordinarily low amount of mileage on it i've just rolled seventy thousand miles and it's a seventy four i mean an eighty four so
life.n.51	life	n	life	The sensation of clean unopposed extrusion, along with the bombast of flatulence and the highly parabolic presentation of urine through the manually guided penis, was pleasurable in the extreme, wreathed with smells that one could not deny were olfactory tokens of life, of healthy inward- and out-ness, although only one's own could be granted this status and exempted from the general disgust others' bodily excrescences could awaken in one if they originated from any of the rest of us.
life.n.52	life	n	life	uh i'm a teacher and we're at a my husband and i are at a stage in life where we've got one left in college
life.n.53	life	n	life	yeah well i i i i must admit i as growing up football was really a great part of my life i grew up in North Carolina and
life.n.54	life	n	life	oh i bet his wife was like okay come on what are you not telling me here right the second life here oh
life.n.55	life	n	life	it it is it is very hard to go back and and actually the academic part isn't bad when your when you resume because it seems that things come easier because you're more mature and you've got all your life experiences and i thought the academic part would be harder but it really isn't uh because uh it because uh uh i don't know i think the maturity factor uh uh overcomes the fact that you've had a gap
life.n.56	life	n	life	huh-uh no no i think it's become too much of an everyday life here they're part of it
life.n.57	life	n	life	oh well i'm in i'm in the C building been there for all my life
life.n.58	life	n	lives	In short, we do not deduce our lives; we live them.
life.n.59	life	n	life	9 All of these decisions brought to the fore fundamental values of protecting life and punishing those with contempt for life.
life.n.60	life	n	life	Drawing upon her rich experience of life, Prudence (Prudie to her friends) responds to questions about manners, personal relations, politics, and other subjects.
life.n.61	life	n	life	And so Updike's Ben observes the passage of seasons--life bursting into blossom in early spring, for instance:
life.n.62	life	n	lives	Conceived as a theater and emphasizing the decorative space as much as the buildings surrounding it, the piazza satisfies the need of Mediterranean peoples to conduct their lives in the open air.
life.n.63	life	n	lives	As you walk, you will find many historic houses and museums providing many more clues to the lives of these fascinating people.
life.n.64	life	n	life	It revealed his gift for juggling the unbalanceable demands of life with children, and for sounding serenely jaunty as he did it.
life.n.65	life	n	lives	But does anyone else find it suspicious that on what will undoubtedly be one of the most important political days of their lives, so many of them were unreachable?
life.n.66	life	n	lives	As play theorist Brian Sutton-Smith pointed out more than a quarter-century ago, make-believe enables children who are still acquiring language to represent their everyday lives and inner thoughts and feelings more completely than is possible through any other symbolic means.
life.n.67	life	n	life	Although more Americans had been killed in the 1996 KhobarTowers attack, and many more in Beirut in 1983, the overall loss of life rivaled the worst attacks in memory.
life.n.68	life	n	life	"For my part," the flickering image of Gore intoned, "I have proposed dedicating a significant portion of the budget surplus to Medicare to extend the life of the trust fund."
life.n.69	life	n	life	They face life sentences.
life.n.70	life	n	life	(Anyway, news reports are simply stating that real-life mobsters caught on tape are griping that the writers of The Sopranos are stealing their life stories; in other words, they accuse the writers of taking their cues from the mob, not vice versa.)
life.n.71	life	n	life	I suppose where these stories merge with the American scene--leaving out the other sex scandals, such as Robin Cook, the British foreign secretary, being forced by Tony Blair to choose between his mistress and his wife, as he was at an airport ready to fly off with his mistress (and he finally chose her, leaving his wife, later, to write a bitter newspaper account of their life)--is with the problem of campaign funding.
life.n.72	life	n	life	I know that when I read, I turn the text into a world that is influenced by who I am, what I have read or thought up to that point, what's going on in my life or around me.
life.n.73	life	n	life	There may well be large pockets of gay hatred in the land, but it's not something I can gauge because I rarely see it in my daily life.
life.n.74	life	n	life	It must also be said that the 20th century more than any earlier time has seen the accumulation of a more detailed documentation of life, as anyone knows from the plethora of scratchy, saccadic, often soundless images thrown on our television screens: a series on American gangsters, for instance, repeats radio broadcasts of the 1920s and 30s, bringing to us vividly not only the pictorial images of the day when, to modern youth, everyone wore black and white clothing and makeup but the words and accents of Franklin D. Roosevelt, Huey Long, Walter Winchell, and others who epitomize the era.
life.n.76	life	n	life	but uh you know now my life is more like camping than not camping really
life.n.77	life	n	life	Her education was a strange one, based in Maslow's reading of the life of John Stuart Mill.
life.n.78	life	n	life	oh yeah i agree because it's not fair to those of us that that deserve a safe you know life to have to
life.n.79	life	n	life	If life is common, the elaboration of biospheres in the universe is rife.
life.n.80	life	n	life	It harbingers the themes that follow in the address and that will come to dominate American life for the rest of the 1860s.
life.n.81	life	n	life	If I want to have conversation about the trivia of urban life, I can talk with my own wife; and you can fill the otherwise entertaining, informative, urbane, and whimsical pages of
life.n.82	life	n	lives	There was much cluck-clucking among movie critics about the dual appearance of Firestorm and Hard Rain , since both were about murderous crimes occurring in the course of natural disasters and both featured kick-ass heroines eager to risk their lives for imperiled stained-glass windows or the abandoned hatchlings of a Steller's Jay.
life.n.83	life	n	life	For some, it is clear: From conception until death, human life is sacred.
life.n.84	life	n	life	When you apply the lessons of their successes to your life, you get caught short, because the rest of us don't want it that badly.
life.n.85	life	n	life	It is simply that the serious aspects of life are given their proper due before the fun can begin.
life.n.87	life	n	life	He has also "fumed to friends, 'There's no way I am going to give up my life and become a Hollywood trophy husband.
life.n.88	life	n	lives	They hope its June 1999 report will prove their claims that gambling wrecks lives, stimulates crime, saps local economies, mercilessly exploits human weakness, and sustains itself through bribery and corruption.
life.n.89	life	n	life	Coppola's life is the story of fulfilled promise.
life.n.91	life	n	lives	Their actions saved the lives of countless others, and may have saved either the Capitol or the White House from destruction.
life.n.92	life	n	life	In letter after letter Mr. Shawn gracefully responds to Farber's lengthy missives of life, love, and loss with reassuring replies, always beginning with the familiar greeting, "We regret that we are unable to use the enclosed material."
life.n.93	life	n	life	Critics marvel at the life and accomplishments of this public relations pioneer.
life.n.94	life	n	life	Given these difficulties, Chatterbox still feels unequal to the task of proving that vacations either are or aren't more dangerous than ordinary life.
life.n.95	life	n	life	The other horrifying consequence of a greatly extended life span--Strom Thurmond's ass.
life.n.96	life	n	life	Under a mandate of national environmental laws, the Agency strives to formulate and implement actions leading to a compatible balance between human activities and the ability of natural systems to support and nurture life.
life.n.97	life	n	life	Contradictory as life itself, sometimes pointing out a general truth, as often undermining it, Arab proverbs have been gathered and annotated since the ninth century AD.
life.n.98	life	n	life	The Chrysler Building started life as a speculative office building.
life.n.99	life	n	life	this has not been determined yet but i i i've never read a newspaper in my entire life and i've i i never watch TV news nor listen to the news on the radio unless i'm just happening to be listening to music and they slip it on in the car radio before i can turn it off but
life.n.100	life	n	life	you know i just there's nothing more valuable than life itself so
