id	lemma	partOfSpeech	token	context
date.n.26	date	n	date	The one for this warning of possible discipline is a Form No. 163, so the PC can now say of himself, I've been one-six-three'd; and a bit later, when the senior officer assigned to investigate the complaint decides that there is enough evidence to justify a hearing (which he always does), comes the even more dreaded next stage, I've been one-six-foured --i.e., given notice of the date of the disciplinary hearing.
date.n.27	date	n	date	The final rule has an announced effective date of April 16, 1999, which is less than the 60-day delay in a major rule's effective date required by the Small Business Regulatory Enforcement Fairness Act of 1996.
date.n.28	date	n	date	uh uh-huh i've i guess mostly as far as as crafts go i've done um some needlepoint and i've done mostly cross stitching i used to uh do like um one that i did for both kids are like oh they're plaques with you know different kind of animals and then you have their birth date on them and then you have a little picture of them and you frame them and stuff but nothing steady just
date.n.29	date	n	date	Previously the inauguration was prescribed for the beginning of March, but the amendment moved up the date to January 3 for Congress and January 20 for the presidency.
date.n.30	date	n	date	The publisher, attempting damage control, rushed the book into stores two months before the publication date.
date.n.31	date	n	date	The chart should plot logarithm of concentration on the vertical axis against the date of the test or test number on the horizontal axis.
date.n.32	date	n	date	To ease the regulatory burden, the FDA has extended the effective date of the rule to June 1, 1997, and will not take regulatory action for an additional year on the design control requirement.
date.n.33	date	n	date	yeah yeah well they must they must keep it separate if they have this date in they have this day now that it's you know separate from the other trash pick up
date.n.34	date	n	date	"You can get a nice date milkshake and we'll join you at the pearl-encrusted fountain over there in a little while, Timmy dear."
date.n.35	date	n	date	Search for articles that ran on or around a particular date.
date.n.36	date	n	date	If you could state your name and your um, date of birth your age and where you were born and where, just basically, just a brief sketch of all the places you've lived, real quickly if you can.
date.n.37	date	n	date	The gestation period for the African elephant is 22 months, which makes Kubwa's expected delivery date in March 2000.
date.n.38	date	n	date	Based on these timelines, it is estimated that, in principle, the mercury controls needed to comply with a multipollutant strategy can be met provided that (1) an adequate supply of materials and labor is available and (2) the control technology implementation process begins at least 16 months prior to the date controls must be in place.
date.n.39	date	n	date	Section 3623(a) directs the Postal Service to file a request with the Postal Rate Commission for a recommended decision on establishing a mail classification schedule within two years of the Reorganization Act's effective date.
date.n.40	date	n	date	Total employment in U.S. textiles is projected to continue its decline, reaching 588,000 workers by 2006, with apparel down to 714,000 at the same date.
date.n.41	date	n	date	So someone who "shorts" German bonds--receives money now, in return for a promise to deliver those bonds at a later date--then invests the proceeds in Italian bonds, can earn money for nothing.
date.n.42	date	n	date	By the end of the third quarter, Sept. 30, 2001 (the last date for which this data is available), that amount had increased to an average daily balance of $1.
date.n.43	date	n	dates	Environmental Protection Agency (EPA) estimated the number and size of facilities that need to install new emissions control equipment to meet the implementation dates and emission reductions set forth in the Clear Skies Act.
date.n.45	date	n	dates	Now eat your apricots and dates.
date.n.46	date	n	date	Because Slate readers are uncommonly sharp, they will notice immediately that, quite apart from whether you accept the year 2000 as the turning of a century and a millennium--which Chatterbox does*--and quite apart from whether you accept the Gregorian calendar's date for Christ's birth--which Chatterbox doesn't,** but never mind-- it is not possible to add the number two thousand to the number one and come up with two thousand .
date.n.47	date	n	date	His birthday is next week (ironically, on the same date as my mother, who passed away 16 years ago) and that's all he can talk about.
date.n.48	date	n	Date	Date and time of most recent reference toxicant test, test results, and current control chart
date.n.49	date	n	date	As agreed with your office, unless you announce the contents of this report earlier, we plan no further distribution until 30 days after its issue date.
date.n.50	date	n	date	yeah maybe you never can tell i've uh uh you know it it got better as it got older really um it was quite reliable when it was less than ten years old it started to get a little bit less reliable once it passed its tenth birth date but
date.n.51	date	n	date	Will the customer buy a substitute item if a particular item is out of stock or return to the same store at a later date to purchase the item when it is again in stock?
date.n.52	date	n	date	Funding recipients may "represen[t] an individual eligible client who is seeking specific relief from a welfare agency if such relief does not involve an effort to amend or otherwise challenge existing law in effect on the date of the initiation of the representation."
date.n.53	date	n	dates	Although the novelist might be able to render well all sorts of facts and dates and general furniture, she could never truthfully render the "old consciousness."
date.n.54	date	n	date	According to the Enquirer , Roseanne and her husband Ben Thomas recently showed up hand in hand at a West Hollywood restaurant, having skipped a court date for their divorce suit.
date.n.55	date	n	date	Suppose your Web browser allowed you to specify not only an address but also a date.
date.n.56	date	n	date	Current articles will then be listed by the date they were posted, with the most recent stuff first.
date.n.57	date	n	date	On their first date, Maurice takes Sarah to the cinema to see an adaption of one of his novels and has to shield his eyes from the coarseness of it.
date.n.58	date	n	date	Quoting "sources in Washington," the Independent 's Jerusalem correspondent, Patrick Cockburn, said planners considered this the optimum date for attack, because by then 1) the United States would have three carriers in the Gulf and 2) the United States and Britain would be able to say they had given ample time for diplomatic moves by Russia and France to bear fruit.
date.n.59	date	n	date	Almost all publications on Chicanos and Mexicanos up to that date had been written by Anglo American sociologists or anthropologists, and the few published Hispano scholars, such as Aurelio Espinosa and Arthur Campa, were only known within a narrow circle of folklore specialists.
date.n.60	date	n	date	which "involve an effort to amend or otherwise challenge existing law in effect on the date of the initiation of the representation."
date.n.61	date	n	dates	I need publishing dates and, oh yeah, prices."
date.n.62	date	n	date	This file should contain a record of the sample chain-of-custody; a copy of the sample log sheet; the original bench sheets for the test organism responses during the toxicity test(s); chemical analysis data on the sample(s); detailed records of the test organisms used in the test(s), such as species, source, age, date of receipt, and other pertinent information relating to their history and health; information on the calibration of equipment and instruments; test conditions employed; and results of reference toxicant tests.
date.n.63	date	n	date	It is just curious that what one might assume to be a fairly obvious coinage cannot be documented to an earlier date.
date.n.64	date	n	date	HCFA staff advised that after submission of the rule to OMB, HCFA made changes to its discussion of the rule's effective date, which OMB also approved.
date.n.65	date	n	date	the the real part is there are two mailings that go out and the first one is to just kind of give a an approximate date and time so you can start getting
date.n.66	date	n	date	It was four years ago on this date that the Republicans announced the Contract With America, and the consensus in Washington was ...
date.n.67	date	n	date	Now Maxim features advice from women on such matters as how not to give the wrong impression on a first date.
date.n.68	date	n	date	"But all he left for posterity in Jerusalem was his signature and the date."
date.n.69	date	n	date	Although there seems to be no reason for jayvee , it must be noted that the date given for the first appearance of a word is actually a record of when it was first found in print, and earlier oral use could not distinguish J. V. from jayvee . The word was no doubt used orally much earlier.
date.n.70	date	n	date	Who did each of the members of the NEPDG (including the Vice President as Chair) and its support staff meet with to gather information for the National Energy Policy, including the date, subject, and location of the meetings?
date.n.71	date	n	date	and you know practical again so this i guess i guess this is my reprieve and i guess my suggestion to you is to get something you really enjoy because at some later date you'll have to get something more practical
date.n.72	date	n	date	and you know i'll forget to pay the bill by the due date or this last month i mailed the check to them on the twenty second and they didn't get it until the thirtieth and it was due the twenty fifth
date.n.73	date	n	date	Trial dates in Washington are rarely set less than a year from the date of filing a complaint.
date.n.74	date	n	dates	Two celebrations stick to fixed dates: The Walter Spies festival in February and the summer Arts Festival, with superb performances, which is held in Denpasar in late June and early July.
date.n.75	date	n	date	(The official site includes a list of helpful dating tips, such as "Don't be afraid to eat in front of your date."
date.n.76	date	n	dates	The ex-headmistress of an elite all-girls school indignantly argues that "education is not a country club" and disdainfully describes mothers jockeying to make play dates with the offspring of Katie Couric.
date.n.77	date	n	date	The Arizona date was hastily scheduled in response to a request from George W. Bush, who missed the first three debates.
date.n.78	date	n	dates	Check with the Tourist Board for dates of ceremonial occasions, all of which happen frequently.
date.n.79	date	n	date	My date explained that this is always the case at awards parties these days.
date.n.80	date	n	date	when and how the word entered our language, including the date that it first appeared and its source or relatives in other languages 
date.n.81	date	n	dates	A two-day frequency could satisfy a three-day window, but would miss many delivery dates for time value publications.
date.n.82	date	n	dates	We were educated by American Bandstand to the rigors of Cold War dating, and those of us who couldn't get dates understood that we were inadequate.
date.n.83	date	n	date	Section 4 would make it clear that the legislation is applicable to any unused promotional benefits received by an employee or service member prior to the effective date of the legislation as well as to such benefits received on and after the effective date of the legislation.
date.n.84	date	n	date	right that that that that's curious uh i'm i'm currently uh i have been asked to appear in court in Denver County Court uh uh for uh a traffic violation which i kept uh uh i i tried to uh plead not guilty by mail and uh for some reason i really uh hacked the judge off and so now i'm supposed to appear uh in court uh and and so i've been thinking a lot lately about uh first of all what i'm gonna do i don't know if i'm going to uh just go ahead and pay the ticket now pay the plea bargain or or fight this thing to the end i i wasn't guilty and uh but it's almost impossible uh you you know what what really aggravates me is it's impossible it's impossible i'm in graduate school and they set the court date on a Wednesday so to go from Dallas to Denver uh to fight a ticket on a Wednesday would mean i'd have to leave either Monday or Tuesday and be back yeah and i go to school that misses a full week of graduate school well you just can't survive uh missing a full week of graduate school uh
date.n.85	date	n	date	All contemporary factors were asked of cases up to or around diagnosis date and of controls, up to the date of interview.
date.n.86	date	n	date	Let's not forget that Clinton rescheduled the China trip to coincide with the expected Paula Jones trial date, points out Hume.
date.n.87	date	n	date	All program and policy assumptions have a start date of 2002.
date.n.88	date	n	date	Like misprinted stamps that become valuable because they are mistakes, the beautiful blanket will have a little extra meaning--plus nice memories--because of the erroneous date.
date.n.89	date	n	date	Sorting data by date is such an integral part of the way everybody does business now that Prudie is sending emotional chicken soup and Excedrin to those who must solve the problems.
date.n.90	date	n	date	"I believe we have a sales agreement that has been signed," Sirabella said, adding that no closing date has been set.
date.n.92	date	n	date	50, with such prices adjusted for inflation based on the Consumer Price Index on the date of enactment of the Clear Skies Act of 2002 and annually thereafter,
date.n.94	date	n	date	Historians agree with the mythmakers that the site and traditional founding date of 753 b.c. are just about right.
date.n.95	date	n	date	for a unit commencing service of a generator on or after the date of enactment ofthe Clear Skies Act of 2002, a unit in a State serving a generator that produces electricity for sale during any year starting with the year the unit commences service of a
date.n.96	date	n	date	I am inclined to question the accuracy about the terms known to have arisen in the 20th century, for I found quite a few of much earlier date, but that can scarcely be an adverse criticism.
date.n.97	date	n	date	It is speculated that the starting date of the brotherhood is somewhere between 1790 and 1810.
