id	lemma	partOfSpeech	token	context
live.v.16	live	v	living	oh okay i'm in Garland so well i'm in Dallas right now but i'm living in Garland um
live.v.17	live	v	lived	right i used to like to read about royalty a lot i read when i was younger i read about every king and queen that lived i think in Europe that was my thing for a while
live.v.18	live	v	live	i think so too i think so too i you know i noticed here in Dallas well maybe it depends on where you live but it's like the shrubs don't do as well they don't grow as fast
live.v.19	live	v	lives	A greater percentage of the French population lives in cities, while a larger percentage of the U.S. population lives in suburbs.
live.v.20	live	v	live	well they can't fix it they don't they don't have the no yeah where where do you live what city do you live in
live.v.21	live	v	lived	yes i went uh four years undergrad at University of Nebraska at Lincoln because Lincoln is where where my parents lived and there really
live.v.22	live	v	live	uh-huh yeah i i live here at home with my parents and uh not too long ago uh we uh put in a a storage room out in the in the back part of our hall here we took took part of the garage and turned it into inside of the house and walled it off and put cabinets and stuff in and took a good gee probably two months to do all of it working on weekends and stuff like that
live.v.23	live	v	live	uh the people that hide behind that i don't worry about they can go live in another country if they want
live.v.24	live	v	live	uh-huh right yeah walking is kind of boring i do have a few friends that live in my apartment complex in this neighborhood and we try to we used to try to get together and i think now that the weather's getting nicer we're going to start doing it again and occasionally go walking there's a real nice residential area right behind our apartment complex
live.v.25	live	v	live	really yeah see i didn't i don't i thought my uh i thought i live in Euless and i thought it was pretty normal but anyway but i guess you're right though it has been real hot because it um i've had to use the air conditioner in March and that is pretty usual
live.v.26	live	v	living	and i was living such a stringent lifestyle that it was very beneficial to me it taught me not to be so self-centered and it you know to think of others
live.v.27	live	v	lived	but uh it's the job that the the high school and the grade schools are doing that i see in a area like ours our school even a bad school is a good school up here where if i lived in New York City or Washington DC uh i would seriously consider moving if i had a child i wouldn't let them go to a public school system there but of course people are trapped economically and they can't do that
live.v.28	live	v	lived	yes my grandfather was a builder and so my parents always lived in houses that he built and then they knew they were getting a good deal so
live.v.29	live	v	live	for for local news i think we do real well where it's we live in a kind of small town but i think we get excellent local coverage um and i like the national news that we see we we watch NBC and i think they do a real good job so i'm i've been real pleased with the quality of the news we get how about you
live.v.30	live	v	living	There are advantages to living with less competitive pressure, and those advantages could more than offset the financial losses.
live.v.31	live	v	living	Indeed, the hypothesis that living entities must eventually abut and even transgress the Heisenberg uncertainty limit and abide partially in the quantum realm leads to an intriguing hypothesis.
live.v.32	live	v	live	We may be willing to die in the name of freedom, but we can no longer pretend that we live in the uncomplicated moral world of the eighteenth century.
live.v.33	live	v	live	Now sink of sorrow I who live--the more the wrong!Who wishing death, whom death denies, whose thread is all too long;Who tied to wretched life, who looks for no relief,Must spend my ever dying days in never ending grief.
live.v.34	live	v	living	They've been living truly on the fringe, in a succession of communes and finally alone in a tiny cottage in the northern California woods, though Mary has made sure never to drop completely from sight.
live.v.35	live	v	living	It is said that after the crew of the Bounty settled on Pitcairn Island, Fletcher somehow found his way back to England, living out his life on Belle Isle, protected by his family.
live.v.36	live	v	live	And lest we forget what this is all about, the WP reports that a study in today's New England Journal of Medicine suggests that non-smokers not only live longer, but have less sickness and dependence on others in their last years.
live.v.37	live	v	live	People expect to do more, to live more intensely.
live.v.38	live	v	living	We kind of had some, uh, not reservation about moving, it was an elective move for us, but certainly, um, living in a different part of the country than we were used to was, uh, something which was a change for us and something that we had thought long about.
live.v.39	live	v	lived	In a spot running only in upstate New York--the mayor is particularly popular with those who've never lived where he governs--he touts his economic policies.
live.v.42	live	v	lives	The vice chairman of Bob Dole's primary election-finance committee was Alfonso Fanjul, a Cuban-born sugar magnate who carries a Spanish passport but lives legally in this country.
live.v.43	live	v	living	He has spent the last three years living on a hog farm outside of Cedar Rapids in preparation for this year's caucuses.
live.v.44	live	v	lives	One of my concerns about moving to New York is the open racism that still lives in the city; the joke I used to make is the only reason black men date white women in Manhattan is so they can get a cab.
live.v.45	live	v	live	Actually, we don't seem to live in a time of inflation at all.
live.v.46	live	v	live	Probably this book could be done better, but no one is going to get an opportunity to do that, so you might as well live with what you've got, warts and all.
live.v.47	live	v	live	His lawyers hope to ship his backwoods shack to Sacramento so jurors will understand that only a crazy person could live there.
live.v.48	live	v	live	We live in a satirical age, after all, and epigrams are the perfect vehicle for social satire.
live.v.49	live	v	live	This is the way we live today, Gehry seems to be saying, why not enjoy it?
live.v.50	live	v	live	we have all kinds of testing and it's over and over it's ITBS or and uh just everything everything and they test test test i live in Plano actually and
live.v.51	live	v	live	fortunately uh down where i live in Florida there's some golf courses that are pretty reasonable if you know where to look
live.v.52	live	v	lived	This story is commingled with the story of Charlotte (Charlie) Parkhurst who lived as a man in California during the latter half of the nineteenth century.
live.v.53	live	v	lived	well you know we've only lived here four and a half years and uh it's been fairly mild
live.v.54	live	v	lives	well you have you have family lives too close together they see each other too often they uh they don't take that kind of thing seriously
live.v.55	live	v	lived	and when my father lived with us um i made more of an effort to learn but um that's something that i regretted but um when you mentioned the band music my
live.v.56	live	v	live	we um live in a district that has open classrooms and i wasn't particularly comfortable with that for her
live.v.57	live	v	living	Oh so good, granola and soy, cold and damp in winter, sunny and fog-free in summer--oh, late summer golden hills, a little dope if you could, living on the farm, male and female striving
live.v.58	live	v	lives	and she really enjoys it she likes the quiet that you have at that time of the night and uh and um uh she's uh she just started a new job at a different hospital closer to where she lives
live.v.59	live	v	lived	um actually quite a a a while um i've lived here for six years and can you hold on just a second
live.v.60	live	v	living	that's what i remember from living up north is that you'd get everything set and then you'd have a frost and half the stuff would get frostbitten and you'd have to
live.v.61	live	v	living	and of course when we were living in Texas it was real convenient with Tom Thumb you know having movies uh back then it was ninety nine cents i mean go
live.v.62	live	v	lived	so uh i was able to uh not just exist i mean i i lived just as comfortably as i did before i was laid off
live.v.63	live	v	live	women who want to stay home with their children are subsidized to do that they don't have to live um
live.v.64	live	v	live	and i was involved in Boy Scouts as a young kid and we were camping uh seem like every other weekend we would go somewhere i when they talk about the definitions of camping it kind of struck me as funny my brother and sister-in-law who live in Arlington and go camping uh a lot during the spring and summer and fall but their idea of camping is a little bit different than mine they have a fifth wheel trailer that they pull
live.v.65	live	v	live	just shouldn't be allowed to to even even live uh about the issue about sentencing by the judge
live.v.66	live	v	living	okay i wasn't living here then so i can't talk much about that
live.v.67	live	v	living	In addition, self-help, multilingual computer kiosks have overcome language barriers to help Native Americans living on reservations - and Vietnamese and Spanish immigrants in California - enforce their legal rights without knowing a word of English.
live.v.68	live	v	live	Or, if you wish to emulate the model of Albert Schweitzer, you must say something like: All living things are the creatures of God, they all deserve to live.
live.v.69	live	v	live	The pair do not look Jewish, and this, combined with Tania's charm, enables them to evade capture, even as they live openly yards from the Warsaw ghetto.
live.v.70	live	v	living	Their occupation was fiercely opposed by a confederation of Celts, known as the Lusitani, living in central Portugal.
live.v.71	live	v	lives	The heartfelt but likely ineffective reaction from Goss Sr., who lives in Coleman, Texas, was, "I've got to talk to Kenny and sort this out.
live.v.72	live	v	lived	The argument is that Europe's eastern Jews have no connection to the Jews of the Bible, but are all descended from the Khazars, a once-powerful Turkic people who lived near the Caspian Sea and who are known to have converted to Judaism in the eighth century.
live.v.73	live	v	lives	Washington state, where Microsoft lives, has declined.
live.v.74	live	v	living	Before moving on, a quick course in molecular biology: All living creatures, from viruses on up, pull off the feat of self-replication by encoding the necessary information in nucleic acids--in particular the double-stranded DNA discovered by Crick and Watson or, for a few renegade viruses, single-stranded RNA or even single-stranded DNA.
live.v.75	live	v	living	Kelly manages to come up with no less than 12 such rules, ranging from the more or less incomprehensible ("Embrace dumb power") to the basically silly ("Follow the free"), all wrapped in trendy rhetoric about living "on the edge of chaos" and all that.
live.v.76	live	v	live	They characterize children everywhere, as long as they are biologically prepared to learn and live in stimulating physical and social surroundings.
live.v.77	live	v	lived	She came and lived with us.
live.v.79	live	v	live	(For example, he guaranteed Bosnian Croats, who are wildly nationalistic, 12 seats in the parliament--even though they don't live in Croatia.)
live.v.80	live	v	Live	"How to Live to 100" advises exercise, low-fat food, and perseverance.
live.v.81	live	v	lived	For his first four years, Bill Clinton lived with his maternal grandparents, Eldridge and Edith Grisham Cassidy, at 117 South Hervey in Hope.
live.v.82	live	v	live	These days, half of all couples live together before marriage, and less than one-fifth are virgins on their wedding night.
live.v.83	live	v	live	As our society becomes more unequal, however, the imagery of how people ought to live, the ideals of self and mutual respect, are increasingly defined by behavior and possessions at the top.
live.v.84	live	v	live	There are three other long histories: An appreciation of Sinatra as the "greatest interpretive musician" of the century, yet another piece on former New Yorker editor William Shawn (the gist--he was too careful and too afraid to ever really live), and a long recounting of the Jeffrey ( Fatal Vision ) MacDonald murders.
live.v.85	live	v	lived	on the other hand like i say they i have i have lived in places where they had uh free medical care and i have to say that that uh that it that it was uh it was comforting to know that you had it but but the way it worked in practice was that uh in order to get enough doctors the uh they used a lot of student doctors a lot more than people would put up with over here
live.v.86	live	v	lived	and yeah to me it is i mean i work and i pay my taxes and i lived out in Texas for a little while and they're it that's a pretty heavy state compared to Georgia i mean you guys are are a lot more uh for to each his own even than we are in Georgia but even in Georgia that's the attitude for the most part if i work and pay my dues you work and pay your dues and we'd get along just fine
live.v.87	live	v	live	to more more support and some way to live a fulfilling life and it doesn't seem like those people are getting it
live.v.88	live	v	live	uh i generally leaned towards the sun belt uh i've worked in uh San Diego and i've worked in Atlanta so you can see that i've moved moved father south since then uh i used to live in Ohio when i when i was going to school and uh it's still it it becomes a very strong benefit i uh i interviewed with uh companies in uh Baltimore and uh Boston and uh just the the amount of time that it shuts down that that winter shuts you down for activity always used to bother me because i really never got into the winter sports but i like to be very much into the active intramural sports that was important to me
live.v.89	live	v	live	huh-uh uh well it i live about forty five miles from Jackpot Nevada
live.v.90	live	v	live	uh but like i say our children live a long way away and so our family room i quilt in there a lot
live.v.91	live	v	lives	The Baby, whom we will now call Little Nell, lives!
live.v.92	live	v	living	and and the cost of living here is just so tremendously you know outrageous um
live.v.93	live	v	live	yeah i i've you know i see that all the time as a matter of fact i live uh literally right across the street from a golf course here in Texas
live.v.94	live	v	lived	no she didn't even she did not even take the sack this is the laziest dog that ever lived
live.v.95	live	v	living	We were once neighbors in Washington, living across the street from the chancery of an Eastern European nation that will go unnamed.
live.v.96	live	v	live	Some purchased servants might decide to opt for permanent servitude simply because they cannot bear to live without their wives and family.
live.v.97	live	v	living	Now I'm well aware that it's Tina Brown's world and the rest of us are just living in it, but really, folks, enough's enough.
live.v.98	live	v	lived	Why do some people still think we should follow the ignorant ideas of mostly illiterate sheepherders who lived 2,000 or more years ago?
live.v.99	live	v	lived	Yardley's conclusions don't add up to much in any conventional biographical sense, and he admits as much in his prologue: "[Exley] lived on another planet, if not in another universe."
live.v.100	live	v	living	Titled Darwin's Black Box: The Biochemical Challenge to Evolution , the book contended that the molecular machinery of living things works too well to have been produced by chance alone.
