id	lemma	partOfSpeech	token	context
warm.j.41	warm	j	warm	The seas produced abundant food for the earliest settlers, and the warm summers brought forth crops of grain that sustained humans and provided grazing for herds of goats from the fifth century b.c. onward.
warm.j.42	warm	j	warm	By joking around on David Letterman . Although a few talking heads complain that she had pre-screened Letterman's "pop quiz" on state trivia, most find her warm and engaging.
warm.j.43	warm	j	warm	An the other hand, the people of Iceland gave their own island the unappealing name of Iceland in hopes of discouraging immigrants from coming to what is actually a relatively warm and comfortable place to live, since it is heated by geothermal activity.
warm.j.44	warm	j	warm	oh it's uh pretty warm it's about fifty three degrees or so uh so it's not cold but it's just wet
warm.j.45	warm	j	warm	Rooms are classically decorated and warm.
warm.j.46	warm	j	warm	Moore is known for her wordplay, wry humor, and smart, bitter female protagonists; this collection is said to show a "deepening emotional chiaroscuro" (Michiko Kakutani, the New York Times )--Moore's most warm and powerful to date.
warm.j.47	warm	j	warm	Critical life stage exposure was considered to be exposure of the embryos during most, preferably all, of the embryogenic (incubation) period, and exposure of the fry for 30 days post-hatch for warm water fish with embryogenic periods ranging from one-to-fourteen days, and for 60 days post-hatch for fish with longer embryogenic periods.
warm.j.48	warm	j	warm	So was I,squinting into the warm darkness in which they stirredas if to the bottom of a moonlit pool,as if what should surface nonetheless was a gun in my face.They got back with a can of gas so fastthe whole event took about the time of a Howard Johnson hamburger,and probably less time than a Howard Johnson hamburger off a lifein which it's almost impossiblenot to feel blessed.
warm.j.49	warm	j	warm	s because they are warm and sunny, and the trails are dry after the monsoon. D
warm.j.50	warm	j	warm	Just days ago, the new warm and fuzzy Newt Gingrich was on tour with a book mostly about diet and exercise.
warm.j.51	warm	j	warm	A warm, involved adult is also more likely to be an eective reinforcing agent, praising children for striving to meet high standards.
warm.j.52	warm	j	warm	Winners: 1) the Canadian firms, which enjoy inexpensive labor and warm relations with Fidel Castro; 2) Cuban workers in Canadian employ, who earn comparatively huge salaries and get paid in much-treasured American dollars; and 3) Canadian tourists, who take cheap vacations in a newly cordial Cuba.
warm.j.53	warm	j	warm	and i drove through Atlanta uh couple of weeks ago and it was unseasonably warm and you could see the smog just sitting on top of the city
warm.j.54	warm	j	warm	Today, with their hot summer days, warm waters, abundant beaches, and distinct lifestyle, the Greek islands of the Aegean are among the major tourist playgrounds in the world.
warm.j.55	warm	j	warm	The Dalai Lama is, by all accounts, a true holy man: humble, devout, warm, funny, as sweet inside as outside.
warm.j.56	warm	j	warm	A modestly warm reception for the last installment in director Whit Stillman's trilogy (following Metropolitan and Barcelona ) about neurotic, hypereducated young WASPs.
warm.j.57	warm	j	warm	maybe not that warm probably about uh um yeah it's not it's not that cold really
warm.j.58	warm	j	warm	well i like it when it's sort of a a medium temperature uh maybe seventy five to eighty somewhere in there i i don't like it when it's too cool or too warm i'm much more apt to get things done when it's at that sort of in between temperature
warm.j.59	warm	j	warm	Perhaps we may soon be hearing Nice day (meaning Have a nice day, not, as it already does, It is a nice day, to the latter of which our curmudgeonly response is usually, Yes, if you like warm, sunny, breezy spring days).
warm.j.60	warm	j	warm	Like a warm glass of American cheese.
warm.j.61	warm	j	warm	it got warm it was pretty smelly by the time we got there which is not too far a drive but
warm.j.62	warm	j	warm	To hear them this way--loud, full, warm, and three-dimensional--feels rather like watching the movie characters walk off the screen and into the "real" world in Woody Allen's Purple Rose of Cairo .
warm.j.63	warm	j	warm	Cool means it is pleasantly warm by day, and fresh enough for a sweater in the evening.
warm.j.64	warm	j	warm	chocolate mocha the name given by a prisoner of Latin-American origin to a concoction of feces and warm water that he offered to a sick gringo prisoner.
warm.j.65	warm	j	warm	okay uh David is one of the things that i i suppose so you don't want to be out in the weather and uh the environment like construction workers for you it's better to be inside air-conditioned warm warm
warm.j.66	warm	j	warm	so even if we do not ski but now that the water is warm enough we have been skiing a lot and my little seven year nephew is coming next week so i guess i will have to teach him how to ski
warm.j.67	warm	j	warm	By the time the Spaniards arrived in the early 16th century the jungle was reclaiming the pyramids; the richly painted murals of warriors, Mayan lords, animals, and gods were already crumbling and dissolving in the warm rain.
warm.j.68	warm	j	warm	I don't buy that Sam, in his fourth year at the time of his snatching, would, less than a decade later, have no recollection of the parents and siblings with whom he'd spent the first three, and that only the aroma of a cedar chest would rekindle faint memories of his warm life among the Cappadoras.
warm.j.69	warm	j	warm	Motherhood is also highly praised: When a man's mother is at home, his loaf of bread is warm; The mother of a mute understands what he says .
warm.j.70	warm	j	warm	Chatterbox has never been to Hawaii but was under the impression it had a warm climate.
warm.j.71	warm	j	warm	yeah i grew up in New York and so i know what warm is is like five pairs of socks and
warm.j.72	warm	j	warm	like um in the warm weather it's always shorts and a T-shirt or a button up or something like that and then in the winter time it's jeans or or pants i usually um you know college is so casual you really don't want to dress up unless you you uh have a job and you have to be there right after school or something like that
warm.j.73	warm	j	warm	With warm sunshine, beautiful beaches, lush tropical scenery, and fine hotels, it is guaranteed to provide a little rest and relaxation.
warm.j.74	warm	j	warm	An otherwise warm parent who is disappointed and disapproving lets the child know that the transgression is serious.
warm.j.75	warm	j	warm	and we got here and we just couldn't believe how warm it was i mean it was in the fifties and we were taking off our winter coats and we were all dressed like Eskimos and uh and then soon after we had this big ice storm uh where everything was just covered with like an inch of ice and everybody uh and it was obvious that nobody knew how to drive in this weather
warm.j.76	warm	j	warm	This translation conveys the meaning of the French title, all right, but is nevertheless unacceptable because such jaunty informality would be totally out of character for the priest whose warm yet solemn farewell at a tragic parting gives the movie its title.
warm.j.77	warm	j	warm	right okay uh-huh right but it's warm enough to where you can do that kind of bicycling stuff generally pretty much all year round
warm.j.78	warm	j	warm	and uh you know you there's a uh a nice warm feeling i remember getting out of doing things like that when i was younger i mean i was a Boy Scout and the whole bit and
warm.j.79	warm	j	warm	The huge Victorian greenhouse, New Palm House, is impressive and packed with ferns and palms that thrive in the warm, damp environment.
warm.j.80	warm	j	warm	While most people look on this as a staging point for a trek, Pokhara is such a beautiful spot that it can be quite enough just to relax and enjoy the mountain scenery in the warm sunshine.
warm.j.81	warm	j	warm	So they finally all decided that this was not the thing and they got back into the house, uh, through their window and felt the safe, warm comfort of their beds and vowed never to do that again.
warm.j.82	warm	j	warm	A warm Pacific Ocean will wreak havoc in South America, cause drought in Australia, and bring a nice, mild winter to the United States.
warm.j.83	warm	j	warm	And that's how they kept warm in the winter, and the winters were very severe.
warm.j.84	warm	j	warm	I was trying to speculate on how a kite could keep you warm when I finally realized from the context that they were planning to purchase a coat .
warm.j.85	warm	j	warm	Through a secret channel, he is able to swim near the manatees at Blue Springs State; as many as 80 to 100 spend the winter in the warm waters.
warm.j.86	warm	j	warm	USA Today leads with word that the unseasonably warm weather much of the country is experiencing has been bad for seasonal businesses like ski tourism and for winter-related commodities like heating oil.
warm.j.87	warm	j	warm	Back to the book: Other publications give it a warm response--Joan Jacobs Brumberg writes in the Washington Post that Angier "eviscerates two ...
warm.j.88	warm	j	warm	Well, OK, since the Republicans, with their usual respect for women, may nominate her as vice president on the theory that women will vote for any warm female body.
warm.j.89	warm	j	warm	Norm Scharf lured me to Florida with promises of sunshine, warm temperatures and the chance to follow Gene Del Polito on a panel.
warm.j.91	warm	j	warm	well it may have been uh the fact we had this early season warm spell
warm.j.92	warm	j	warm	i guess we're um uh we're we're experiencing uh what to me i guess is a surprisingly mild uh winter uh we've had a lot more warm weather than usual and we haven't had any ice storms uh usually we have at least one um course i've only lived here three years but uh but that in still in that three years you could always count on at least one ice storm
warm.j.93	warm	j	warm	"[T]here came a point when Bunny had a kind of terrifyingly loose and constant moistness, the kind of totally loose submission one detects in a woman he has impregnated, the moist eyes, the warm moist hands, the loose moist breasts beneath the cotton blouse."
warm.j.94	warm	j	warm	She did not give him a particularly warm reception, however, and he was soon on the lookout for a house to rent for himself.
warm.j.95	warm	j	warm	we were having snow and ice storms and i i just i can't it's it's uh sprinkling now i can't believe it's so warm out
warm.j.96	warm	j	warm	He said that a high-pressure system was "building in the Southeast" and would shoot a "blast of warm air" up the Atlantic coast.
warm.j.97	warm	j	warm	yeah well it's it's uh it's pretty warm but it's real windy and it's cloudy
warm.j.98	warm	j	warm	okay well uh i guess uh you're pretty aware that it's uh been uh a little warm for this time of year
warm.j.99	warm	j	warm	you know if you wear um pastels it's needs to be warm weather
warm.j.100	warm	j	warm	Fornalutx is a jewel of warm stone so immaculate that it won a national prize a few years ago for spotlessness.
